index,time,L_x,L_y,L_z,C_x,C_y,C_z,F_x,F_y,F_z,confidence,gaze_norm_pos_x,gaze_norm_pos_y,left_gaze,norm_pos_x,norm_pos_y,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius	theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,index,time
1,0.0,-9.3,2.9,-4.2,-19.8,2.5,-4.2,1,0,0,0.9786847222111553,0.537970349053323,0.5989259211925686,0.4163768622053066,0.3935063571036861,121.55109331921669,266.48119181139623,291.11694859023066,112.05925761350868,121.55109331921669,70.94106842842918,3.0772468190254143,1.0,15,-3.6143563253460127,-2.0613288132772927,27.074345839436358,12.0,-1.3351398580380196,1.340720688154906,15.794663597238353,0.18993470560899942,0.2835041251193499,-0.939973520183167,1.5386234095127072,1.858242519535431,-1.371417047659423,237.23157652620205,192.79576201725405,549.597766396478,549.597766396478,1,0.0
2,0.1,-15.5,2.3,-4.2,-19.8,2,-4.2,1,0,0,0.9955615674486662,0.5428353664042802,0.5934240783448389,0.41457669434355465,0.3950498682161486,121.99736854690464,265.329084379875,290.37606325624864,112.63925827895132,121.99736854690464,71.41003906334034,3.0859672352360987,0.03296229320707278,15,-3.6143563253460127,-2.0613288132772927,27.074345839436358,12.0,-1.3635829030463076,1.3209996038500873,15.783027338917393,0.18756445185830878,0.28186070142728165,-0.9409432083765805,1.5429836176180494,1.856529216039328,-1.3740387002494663,237.23157652620205,192.79576201725405,549.597766396478,549.597766396478,2,0.1
3,0.2,-15.5,2.3,-4.2,-19.8,2,-4.2,1,0,0,0.9525216739839383,0.544129916030704,0.5920851227576813,0.4141017547189276,0.39541689777194855,121.86413490153873,265.02512302011365,290.1998890694647,112.5579263992889,121.86413490153873,71.53842944531803,3.0819403060888115,0.07855538602500323,15,-3.6143563253460127,-2.0613288132772927,27.074345839436358,12.0,-1.3712062319941847,1.3161447033751457,15.78005744649158,0.18692917444598567,0.2814561263877032,-0.9411906994120648,1.5409701530444058,1.8561075705698702,-1.3747383880812938,237.23157652620205,192.79576201725405,549.597766396478,549.597766396478,3,0.2
4,0.2,-15.5,2.1,-4.2,-19.8,1.7,-4.2,1,0,0,0.9525216739839383,0.544129916030704,0.5920851227576813,0.4141017547189276,0.39541689777194855,121.86413490153873,265.02512302011365,290.1998890694647,112.5579263992889,121.86413490153873,71.53842944531803,3.0819403060888115,0.07855538602500323,15,-3.6143563253460127,-2.0613288132772927,27.074345839436358,12.0,-1.3712062319941847,1.3161447033751457,15.78005744649158,0.18692917444598567,0.2814561263877032,-0.9411906994120648,1.5409701530444058,1.8561075705698702,-1.3747383880812938,237.23157652620205,192.79576201725405,549.597766396478,549.597766396478,4,0.2
5,0.2,-14.8,2.2,-0.4,-19.8,1.7,-4.1,0.8,0,0.6,0.9525216739839383,0.544129916030704,0.5920851227576813,0.4141017547189276,0.39541689777194855,121.86413490153873,265.02512302011365,290.1998890694647,112.5579263992889,121.86413490153873,71.53842944531803,3.0819403060888115,0.07855538602500323,15,-3.6143563253460127,-2.0613288132772927,27.074345839436358,12.0,-1.3712062319941847,1.3161447033751457,15.78005744649158,0.18692917444598567,0.2814561263877032,-0.9411906994120648,1.5409701530444058,1.8561075705698702,-1.3747383880812938,237.23157652620205,192.79576201725405,549.597766396478,549.597766396478,5,0.2
6,0.3,-14.8,2.2,-0.4,-19.8,1.7,-4.1,0.8,0,0.6,0.9839718352706134,0.5381594597307091,0.5871650577530989,0.4158018796816796,0.39761279659417714,121.05350362040268,266.11320299627494,289.145857634795,111.93874766734342,121.05350362040268,70.88909464328115,3.0614501955843942,0.17645343802735747,15,-3.6143563253460127,-2.0613288132772927,27.074345839436358,12.0,-1.3433470677531005,1.2883180501541944,15.777338145262165,0.18925077146607602,0.2791372386192906,-0.9414173078478494,1.5307250977921971,1.8536918438664385,-1.372412977991239,237.23157652620205,192.79576201725405,549.597766396478,549.597766396478,6,0.3
7,0.4,-14.8,2.2,-0.4,-19.8,1.7,-4.1,0.8,0,0.6,1.0,0.5235949829735242,0.581797627776463,0.4202342370753566,0.4006390573047083,119.62918587113903,268.94991172822824,287.69325249374003,110.73528128579099,119.62918587113903,69.31912877803212,3.0272959378168025,0.25940395544878925,15,-3.6143563253460127,-2.0613288132772927,27.074345839436358,12.0,-1.2713328846122138,1.2503678710768749,15.780856288947122,0.19525195339448323,0.27597472369618065,-0.9411241292074363,1.5136479689084013,1.850399988397361,-1.3662316281641396,237.23157652620205,192.79576201725405,549.597766396478,549.597766396478,7,0.4
8,0.4,-14.8,2.1,-0.4,-19.8,1.7,-4.1,0.8,0,0.6,1.0,0.5235949829735242,0.581797627776463,0.4202342370753566,0.4006390573047083,119.62918587113903,268.94991172822824,287.69325249374003,110.73528128579099,119.62918587113903,69.31912877803212,3.0272959378168025,0.25940395544878925,15,-3.6143563253460127,-2.0613288132772927,27.074345839436358,12.0,-1.2713328846122138,1.2503678710768749,15.780856288947122,0.19525195339448323,0.27597472369618065,-0.9411241292074363,1.5136479689084013,1.850399988397361,-1.3662316281641396,237.23157652620205,192.79576201725405,549.597766396478,549.597766396478,8,0.4
9,0.5,-14.8,2.1,-0.4,-19.8,1.7,-4.1,0.8,0,0.6,1.0,0.5236959472516017,0.5863323146762283,0.4204048381105042,0.399042895404625,119.06099784132418,269.0590963907227,288.45941020578,110.08571888925043,119.06099784132418,69.37014903335553,3.014051303148562,0.3012759023880873,15,-3.6143563253460127,-2.0613288132772927,27.074345839436358,12.0,-1.269306648712615,1.2701968871830593,15.787110636726451,0.19542080638611647,0.27762714170502933,-0.9406029335591589,1.507025651574281,1.8521195964176163,-1.3659493218869827,237.23157652620205,192.79576201725405,549.597766396478,549.597766396478,9,0.5
10,0.5,-14.9,2.1,-0.4,-19.8,1.7,-4.1,0.8,0,0.6,1.0,0.5236959472516017,0.5863323146762283,0.4204048381105042,0.399042895404625,119.06099784132418,269.0590963907227,288.45941020578,110.08571888925043,119.06099784132418,69.37014903335553,3.014051303148562,0.3012759023880873,15,-3.6143563253460127,-2.0613288132772927,27.074345839436358,12.0,-1.269306648712615,1.2701968871830593,15.787110636726451,0.19542080638611647,0.27762714170502933,-0.9406029335591589,1.507025651574281,1.8521195964176163,-1.3659493218869827,237.23157652620205,192.79576201725405,549.597766396478,549.597766396478,10,0.5
11,0.6,-14.9,2.1,-0.4,-19.8,1.7,-4.1,0.8,0,0.6,0.8418806306693095,0.5355453245960751,0.5918464487123577,0.41684860512363153,0.39617848474759254,116.78824261842222,266.7831072791242,289.83432732115557,107.87578928162867,116.78824261842222,70.66223847356196,2.955239601658188,0.3327499173489068,15,-3.6143563253460127,-2.0613288132772927,27.074345839436358,12.0,-1.328730115258605,1.3039770366061347,15.784942428958821,0.19046885084061732,0.2804421541569523,-0.9407836175397948,1.477619800829094,1.8550510442063242,-1.3710387519860268,237.23157652620205,192.79576201725405,549.597766396478,549.597766396478,11,0.6
12,0.7,-14.9,2.2,-0.4,-19.8,1.7,-4.1,0.8,0,0.6,1.0,0.5423146360455293,0.5989923466153588,0.41498529055117234,0.393139216550787,113.31481542484067,265.5905859527503,291.29317605562227,104.50352623331085,113.31481542484067,71.42281513970298,2.867621522369754,0.37230210575127654,15,-3.6143563253460127,-2.0613288132772927,27.074345839436358,12.0,-1.3612952302184271,1.339706769679204,15.789104474490445,0.18775509126063214,0.28341963191304137,-0.9404367804121594,1.433810761184877,1.8581544124867941,-1.3737405102521099,237.23157652620205,192.79576201725405,549.597766396478,549.597766396478,12,0.7
