index,time,L_x,L_y,L_z,C_x,C_y,C_z,F_x,F_y,F_z,confidence,gaze_norm_pos_x,gaze_norm_pos_y,norm_pos_x,norm_pos_y,diameter,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius,theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,index,time
23,0.892,-15.5,2.5,-4.3,-19.8,1.7,-4.2,1,0.1,0,1,0.536328712,0.691186532,0.524513886,0.589961275,93.05554674,335.6888873,196.8185881,87.20459194,93.05554674,77.45596264,3.538178417,0.770982949,7,0.042787014,-6.489804338,34.54408962,12,0.602336264,-1.592994424,23.60296731,0.046629104,0.408067493,-0.911760192,1.769089208,1.991132617,-1.519698993,320.7679447,123.5204883,430.7538616,430.7538616,23,0.892
24,0.925,-15.5,2.5,-4.3,-19.8,1.7,-4.2,1,0.1,0,1,0.537346046,0.689779673,0.524197968,0.590345051,92.48706163,335.4866998,196.6343756,86.71387454,92.48706163,77.57376248,3.516086895,0.769227174,7,0.042787014,-6.489804338,34.54408962,12,0.594415826,-1.600428263,23.59924119,0.045969068,0.407448006,-0.912070703,1.758043447,1.990454166,-1.520438166,320.7679447,123.5204883,430.7538616,430.7538616,24,0.925
25,0.956,-15.5,2.5,-4.3,-19.8,1.7,-4.2,1,0.1,0,1,0.537752121,0.689594811,0.524081953,0.590368229,93.10740723,335.4124501,196.6232501,87.29820506,93.10740723,77.63235072,3.539668844,0.771189028,7,0.042787014,-6.489804338,34.54408962,12,0.591630113,-1.600171085,23.59921603,0.045736925,0.407469438,-0.912072799,1.769834422,1.990477634,-1.520692162,320.7679447,123.5204883,430.7538616,430.7538616,25,0.956
26,0.988,-15.5,2.5,-4.3,-19.8,1.7,-4.2,1,0.1,0,1,0.541141502,0.690439254,0.52318186,0.589736886,93.3934187,334.8363906,196.9262946,87.53987113,93.3934187,78.15794038,3.551356617,0.772087298,7,0.042787014,-6.489804338,34.54408962,12,0.569627981,-1.588501625,23.60335517,0.043903414,0.408441893,-0.911727871,1.775678309,1.991542753,-1.522679418,320.7679447,123.5204883,430.7538616,430.7538616,26,0.988
27,1.024,-15.5,2.5,-4.3,-19.8,1.7,-4.2,1,0.1,0,1,0.541840617,0.691493147,0.523022502,0.589303522,93.8334899,334.734401,197.1343094,87.91970858,93.8334899,78.28417056,3.568646389,0.773496679,7,0.042787014,-6.489804338,34.54408962,12,0.56583635,-1.580266551,23.60686611,0.043587445,0.409128149,-0.911435293,1.784323195,1.992294707,-1.523009872,320.7679447,123.5204883,430.7538616,430.7538616,27,1.024
28,1.056,-15.5,2.5,-4.3,-19.8,1.7,-4.2,1,0.1,0,1,0.54302341,0.691207713,0.522694031,0.589282466,94.01392673,334.5241799,197.1444162,88.09536344,94.01392673,78.45425115,3.575552027,0.776218965,7,0.042787014,-6.489804338,34.54408962,12,0.557773042,-1.57966655,23.60675282,0.042915502,0.409178149,-0.911444733,1.787776014,1.992349503,-1.523745937,320.7679447,123.5204883,430.7538616,430.7538616,28,1.056
29,1.089,-15.5,2.5,-4.3,-19.8,1.7,-4.2,1,0.1,0,1,0.54258295,0.68972685,0.522770194,0.589836935,94.5901607,334.572924,196.8782714,88.67630658,94.5901607,78.36191957,3.596798272,0.778290477,7,0.042787014,-6.489804338,34.54408962,12,0.559611953,-1.588960104,23.60267208,0.043068745,0.408403686,-0.911784795,1.798399136,1.991500896,-1.523595763,320.7679447,123.5204883,430.7538616,430.7538616,29,1.089
30,1.125,-15.5,2.5,-4.3,-19.8,1.7,-4.2,1,0.1,0,1,0.537856779,0.679464221,0.523788814,0.593863831,94.79461536,335.224841,194.9453613,89.16383624,94.79461536,77.40836306,3.599571145,0.776602222,7,0.042787014,-6.489804338,34.54408962,12,0.583950981,-1.660745521,23.57197348,0.045096997,0.402421568,-0.914343011,1.799785572,1.984956848,-1.521514513,320.7679447,123.5204883,430.7538616,430.7538616,30,1.125
31,1.156,-15.5,2,-4.2,-19.8,1.7,-4.2,1,0.1,0,0.868270914,0.510500429,0.498212715,0.533665529,0.663744046,95.84009727,341.5459384,161.4028582,93.69857441,95.84009727,50.38948817,3.555739848,0.774887042,7,0.042787014,-6.489804338,34.54408962,12,0.811426106,-2.890563605,23.12241461,0.064053258,0.299936728,-0.951806251,1.777869924,1.875422654,-1.503601113,320.7679447,123.5204883,430.7538616,430.7538616,31,1.156
32,1.188,-15.5,1.8,-4.3,-19.8,1.7,-4.2,1,0.1,0,0.234331425,0.538552975,0.417158779,0.528546966,0.693741449,105.4129306,338.2700584,147.0041046,103.7735657,105.4129306,30.504473,3.870094058,0.775620545,7,0.042787014,-6.489804338,34.54408962,12,0.684837718,-3.402558033,22.96580472,0.053504225,0.257270525,-0.964857075,1.935047029,1.830992913,-1.515400056,320.7679447,123.5204883,430.7538616,430.7538616,32,1.188
33,1.22,-15.5,1.8,-4.2,-19.8,1.7,-4.2,1,0.1,0,0.25896488,0.510738292,0.421376127,0.538221791,0.694861046,105.5771548,344.4619462,146.4666978,103.3746446,105.5771548,30.08529087,3.871381714,0.771256851,7,0.042787014,-6.489804338,34.54408962,12,0.917491292,-3.424156454,22.97530855,0.072892023,0.255470657,-0.964065089,1.935690857,1.82913081,-1.495330886,320.7679447,123.5204883,430.7538616,430.7538616,33,1.22
34,1.252,-15.5,1.9,-4.2,-19.8,1.7,-4.2,1,0.1,0,0.245614962,0.505883289,0.461587276,0.53721854,0.678828116,104.7982166,343.8198656,154.1625042,102.5510673,104.7982166,39.98826671,3.86610744,0.774464671,7,0.042787014,-6.489804338,34.54408962,12,0.896123164,-3.146231772,23.05094645,0.071111346,0.278631047,-0.957761931,1.93305372,1.853164739,-1.496684898,320.7679447,123.5204883,430.7538616,430.7538616,34,1.252
35,1.288,-15.5,1.8,-4.3,-19.8,1.7,-4.2,1,0.1,0,0.329948752,0.52441933,0.428269011,0.532824445,0.690623226,105.128132,341.0076447,148.5008515,103.2482782,105.128132,32.83816321,3.862724825,0.775141566,7,0.042787014,-6.489804338,34.54408962,12,0.788160259,-3.349660038,22.98623893,0.062114437,0.261678692,-0.963154224,1.931362413,1.835557418,-1.506394866,320.7679447,123.5204883,430.7538616,430.7538616,35,1.288
36,1.322,-15.5,1.9,-4.2,-19.8,1.7,-4.2,1,0.1,0,0.342563533,0.493844237,0.444120942,0.542563042,0.687047858,105.3212833,347.2403471,150.2170281,102.8118557,105.3212833,34.2078846,3.872139818,0.769697743,7,0.042787014,-6.489804338,34.54408962,12,1.02364224,-3.290057844,23.02022111,0.081737935,0.266645541,-0.960322376,1.936069909,1.840707203,-1.485885879,320.7679447,123.5204883,430.7538616,430.7538616,36,1.322
37,1.352,-15.5,1.9,-4.2,-19.8,1.7,-4.2,1,0.1,0,0.536151665,0.493814736,0.451778087,0.542077403,0.683930327,105.1456272,346.9295382,151.7134429,102.6396252,105.1456272,36.01420808,3.870192381,0.763725843,7,0.042787014,-6.489804338,34.54408962,12,1.01253037,-3.235919292,23.03444888,0.080811946,0.271157087,-0.959136728,1.93509619,1.84539128,-1.486739978,320.7679447,123.5204883,430.7538616,430.7538616,37,1.352
38,1.385,-15.5,1.8,-4.2,-19.8,1.7,-4.2,1,0.1,0,1,0.507964666,0.437402931,0.538046222,0.688493914,100.9168831,344.349582,149.5229213,98.80147279,100.9168831,33.79234122,3.709203607,0.758483832,7,0.042787014,-6.489804338,34.54408962,12,0.913433217,-3.317313836,23.00384356,0.07255385,0.264374209,-0.961687172,1.854601803,1.838351313,-1.495494643,320.7679447,123.5204883,430.7538616,430.7538616,38,1.385
39,1.417,-15.5,1.8,-4.2,-19.8,1.7,-4.2,1,0.1,0,1,0.505455159,0.437489859,0.538928111,0.688697591,101.9976323,344.9139909,149.4251564,99.80670746,101.9976323,33.60808806,3.748436581,0.754593256,7,0.042787014,-6.489804338,34.54408962,12,0.934870176,-3.320254486,23.00467276,0.074340263,0.264129154,-0.961618071,1.87421829,1.838097227,-1.493642311,320.7679447,123.5204883,430.7538616,430.7538616,39,1.417
40,1.452,-15.5,1.8,-4.2,-19.8,1.7,-4.2,1,0.1,0,1,0.503391376,0.437813426,0.539634391,0.688759036,102.5376021,345.3660104,149.3956626,100.2919613,102.5376021,33.5142843,3.768028227,0.75122386,7,0.042787014,-6.489804338,34.54408962,12,0.951997411,-3.321097872,23.00577797,0.075767533,0.264058872,-0.961525971,1.884014114,1.838024358,-1.492159561,320.7679447,123.5204883,430.7538616,430.7538616,40,1.452
41,1.484,-15.5,1.8,-4.2,-19.8,1.7,-4.2,1,0.1,0,1,0.502780504,0.439473002,0.539736101,0.688134514,102.9075323,345.4311048,149.6954331,100.64299,102.9075323,33.87654527,3.782483225,0.751426815,7,0.042787014,-6.489804338,34.54408962,12,0.954653078,-3.310008044,23.00903887,0.075988839,0.264983025,-0.961254229,1.891241613,1.838982644,-1.491908622,320.7679447,123.5204883,430.7538616,430.7538616,41,1.484
42,1.516,-15.5,1.8,-4.2,-19.8,1.7,-4.2,1,0.1,0,1,0.501418322,0.441004407,0.540112167,0.687633253,102.7418374,345.671787,149.9360386,100.454178,102.7418374,34.12462726,3.776990383,0.7511463,7,0.042787014,-6.489804338,34.54408962,12,0.963781444,-3.301547881,23.01209976,0.076749536,0.265688038,-0.960999155,1.888495192,1.839713868,-1.491101168,320.7679447,123.5204883,430.7538616,430.7538616,42,1.516
43,1.549,-15.5,1.8,-4.2,-19.8,1.7,-4.2,1,0.1,0,1,0.502641053,0.441099662,0.53967479,0.687480176,102.3752476,345.3918658,150.0095155,100.121849,102.3752476,34.25683201,3.763827862,0.749823974,7,0.042787014,-6.489804338,34.54408962,12,0.953184532,-3.299056321,23.01194743,0.07586646,0.265895668,-0.961011849,1.881913931,1.839929245,-1.492015361,320.7679447,123.5204883,430.7538616,430.7538616,43,1.549
44,1.584,-15.5,1.8,-4.2,-19.8,1.7,-4.2,1,0.1,0,1,0.502249894,0.441223606,0.539804328,0.687465921,102.067113,345.4747699,150.0163581,99.81268056,102.067113,34.24456362,3.752474886,0.744165915,7,0.042787014,-6.489804338,34.54408962,12,0.956241852,-3.299084339,23.01218145,0.076121237,0.265893333,-0.960992348,1.876237443,1.839926823,-1.491750299,320.7679447,123.5204883,430.7538616,430.7538616,44,1.584
45,1.616,-15.5,1.8,-4.2,-19.8,1.7,-4.2,1,0.1,0,1,0.504239651,0.44108104,0.539111888,0.687337571,101.3714292,345.0316081,150.0779658,99.1741406,101.3714292,34.38585586,3.727235712,0.749447507,7,0.042787014,-6.489804338,34.54408962,12,0.939424277,-3.297205652,23.01138156,0.074719772,0.266049891,-0.961059005,1.863617856,1.84008923,-1.493205083,320.7679447,123.5204883,430.7538616,430.7538616,45,1.616
46,1.648,-15.5,1.8,-4.2,-19.8,1.7,-4.2,1,0.1,0,1,0.503471483,0.443292223,0.539234283,0.686503798,101.1227398,345.1099411,150.4781769,98.91722627,101.1227398,34.86255269,3.719199698,0.750862863,7,0.042787014,-6.489804338,34.54408962,12,0.942481995,-3.282972757,23.01556933,0.074974582,0.267235965,-0.960710024,1.859599849,1.841319859,-1.49291338,320.7679447,123.5204883,430.7538616,430.7538616,46,1.648
47,1.68,-15.5,1.9,-4.2,-19.8,1.7,-4.2,1,0.1,0,0.462132219,0.501311201,0.45371488,0.539319049,0.68245505,104.478446,345.1641912,152.421576,102.1505922,104.478446,37.32961412,3.848460566,0.747456113,7,0.042787014,-6.489804338,34.54408962,12,0.946064992,-3.2100637,23.03637959,0.075273165,0.27331172,-0.958975836,1.924230283,1.847630486,-1.492463651,320.7679447,123.5204883,430.7538616,430.7538616,47,1.68
48,1.722,-9.3,2,-4.5,-19.8,1.7,-4.2,1,0.1,0,0.280382272,0.595580499,0.37207073,0.511017671,0.705887572,104.9728614,327.0513094,141.1739657,103.9156804,104.9728614,12.60455762,3.840122583,0.747456113,7,0.042787014,-6.489804338,34.54408962,12,0.263169916,-3.610676776,22.89668408,0.018365242,0.239927297,-0.970617128,1.920061291,1.813087287,-1.551877383,320.7679447,123.5204883,430.7538616,430.7538616,48,1.722
49,1.748,-15.5,1.7,-4.4,-19.8,1.7,-4.2,1,0.1,0,0.99,0.573940545,0.383876373,0.518242025,0.703688105,99.23027008,331.6748959,142.2297094,98.05099363,99.23027008,19.56274912,3.631383728,0.74444982,7,0.042787014,-6.489804338,34.54408962,12,0.435803676,-3.577468099,22.90949313,0.032751389,0.242694687,-0.969549708,1.815691864,1.81593895,-1.537029167,320.7679447,123.5204883,430.7538616,430.7538616,49,1.748
50,1.78,-9.3,2,-4.4,-19.8,1.7,-4.2,1,0.1,0,1,0.573916767,0.380913474,0.518538448,0.704980134,99.64197129,331.864607,141.6095359,98.4235597,99.64197129,18.8983848,3.644314339,0.740731938,7,0.042787014,-6.489804338,34.54408962,12,0.442829482,-3.599543281,22.90422892,0.033336872,0.240855088,-0.969988391,1.822157169,1.814043106,-1.536441528,320.7679447,123.5204883,430.7538616,430.7538616,50,1.78
51,1.812,-9.3,2,-4.4,-19.8,1.7,-4.2,1,0.1,0,1,0.573408699,0.382418474,0.518585774,0.704391053,99.35305242,331.8948955,141.8922946,98.14700172,99.35305242,19.30171436,3.634656246,0.737843091,7,0.042787014,-6.489804338,34.54408962,12,0.44398321,-3.589572331,22.90674903,0.033433016,0.241686001,-0.969778382,1.817328123,1.814899313,-1.536335071,320.7679447,123.5204883,430.7538616,430.7538616,51,1.812
52,1.848,-15.5,1.7,-4.3,-19.8,1.7,-4.2,1,0.1,0,0.330839413,0.562034647,0.392663262,0.521928693,0.70139902,103.6196638,334.0343638,143.3284704,102.2735433,103.6196638,23.14236749,3.794683564,0.732993542,7,0.042787014,-6.489804338,34.54408962,12,0.524784574,-3.535304505,22.92347823,0.040166463,0.246208319,-0.968384283,1.897341782,1.819562519,-1.529342274,320.7679447,123.5204883,430.7538616,430.7538616,52,1.848
53,1.881,-9.3,2,-4.4,-19.8,1.7,-4.2,1,0.1,0,0.303565846,0.567718527,0.383652478,0.520629411,0.704583056,104.4829238,333.2028228,141.8001331,103.1316375,104.4829238,20.38818713,3.82156843,0.728482729,7,0.042787014,-6.489804338,34.54408962,12,0.493435423,-3.589556312,22.9085631,0.037554034,0.241687335,-0.96962721,1.910784215,1.814900689,-1.532085291,320.7679447,123.5204883,430.7538616,430.7538616,53,1.881
54,1.912,-9.3,2,-4.4,-19.8,1.7,-4.2,1,0.1,0,0.341215887,0.585841242,0.372078495,0.514831567,0.707255285,104.1433716,329.4922031,140.517463,102.951939,104.1433716,15.13126868,3.806365649,0.723493728,7,0.042787014,-6.489804338,34.54408962,12,0.354337328,-3.635268988,22.89271355,0.025962526,0.237877946,-0.970948006,1.903182824,1.810976824,-1.544063339,320.7679447,123.5204883,430.7538616,430.7538616,54,1.912
55,1.944,-15.5,1.7,-4.3,-19.8,1.7,-4.2,1,0.1,0,1,0.574191597,0.387302129,0.517820851,0.702168994,99.24692653,331.4053443,142.9588829,98.11065987,99.24692653,20.3646458,3.634571608,0.718865743,7,0.042787014,-6.489804338,34.54408962,12,0.425848432,-3.551155588,22.91577902,0.031921785,0.244887396,-0.969025884,1.817285804,1.818199877,-1.537866097,320.7679447,123.5204883,430.7538616,430.7538616,55,1.944
56,1.98,-9.3,2,-4.4,-19.8,1.7,-4.2,1,0.1,0,1,0.574009368,0.387172301,0.517902614,0.702249066,98.97922583,331.4576728,142.9204482,97.84139303,98.97922583,20.35139867,3.624600965,0.714809248,7,0.042787014,-6.489804338,34.54408962,12,0.427774688,-3.552735994,22.91544335,0.032082306,0.244755695,-0.969053856,1.812300483,1.818064043,-1.53770158,320.7679447,123.5204883,430.7538616,430.7538616,56,1.98
57,2.012,-15.5,1.8,-4.1,-19.8,1.7,-4.2,1,0.1,0,0.270205782,0.445549833,0.427611413,0.560032459,0.697526785,104.2487917,358.4207738,145.1871433,100.712771,104.2487917,27.41136029,3.817847111,0.704678053,7,0.042787014,-6.489804338,34.54408962,12,1.443072815,-3.479148293,23.01260447,0.116690483,0.250888004,-0.960957096,1.908923556,1.824393817,-1.449956439,320.7679447,123.5204883,430.7538616,430.7538616,57,2.012
58,2.044,-15.5,1.8,-4,-19.8,1.7,-4.2,1,0.1,0,0.346728341,0.42326397,0.425540466,0.567371549,0.699734854,103.8980664,363.1177912,144.1272701,99.88668842,103.8980664,25.8618339,3.803521284,0.697938647,7,0.042787014,-6.489804338,34.54408962,12,1.620205192,-3.521161476,23.02458827,0.131451515,0.247386905,-0.959958446,1.901760642,1.820778726,-1.434708127,320.7679447,123.5204883,430.7538616,430.7538616,58,2.044
59,2.108,-15.5,1.8,-4,-19.8,1.7,-4.2,1,0.1,0,1,0.426707228,0.430469428,0.566004261,0.697522895,98.90263827,362.2427271,145.1890104,95.15979862,98.90263827,26.78230675,3.622789491,0.691776371,7,0.042787014,-6.489804338,34.54408962,12,1.585865801,-3.48568477,23.02913528,0.128589899,0.250343297,-0.959579528,1.811394745,1.823831154,-1.43758344,320.7679447,123.5204883,430.7538616,430.7538616,59,2.108
