index,time,L_x,L_y,L_z,C_x,C_y,C_z,F_x,F_y,F_z,confidence,gaze_norm_pos_x,gaze_norm_pos_y,norm_pos_x,norm_pos_y,diameter,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius,theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,index,time
19,0.79,-15.5,2.3,-4.2,-19.8,1.7,-4.2,1,0.1,0,0.235201407,0.514570925,0.483152411,0.525295891,0.302929911,120.8455261,336.1893699,334.5936427,120.0501645,120.8455261,-50.29662321,3.761426947,1,19,0.999398148,2.875075339,31.34339309,12,0.497731301,2.954020593,19.35414382,-0.041805571,0.006578771,-0.999104106,1.880713474,1.577375145,-1.61261499,339.7689781,296.8715297,474.7411985,474.7411985,19,0.79
20,0.83,-15.5,2.1,-4.2,-19.8,1.7,-4.2,1,0.1,0,0.254949642,0.48910613,0.417966485,0.533352484,0.337543896,121.4136192,341.3455901,317.97893,120.7989925,121.4136192,-23.85540554,3.772323544,1,19,0.999398148,2.875075339,31.34339309,12,0.66122536,2.427619423,19.35650765,-0.028181066,-0.037287993,-0.998907119,1.886161772,1.533499688,-1.599000744,339.7689781,296.8715297,474.7411985,474.7411985,20,0.83
21,0.86,-15.5,2.3,-4.2,-19.8,1.7,-4.2,1,0.1,0,0.279403764,0.522165861,0.473590316,0.521983887,0.307311662,121.1884595,334.0696878,332.4904022,120.3311335,121.1884595,-45.29832594,3.770561924,1,19,0.999398148,2.875075339,31.34339309,12,0.430563128,2.887755621,19.35688959,-0.047402918,0.00105669,-0.998875291,1.885280962,1.571853017,-1.618217042,339.7689781,296.8715297,474.7411985,474.7411985,21,0.86
22,0.9,-15.5,2.1,-4.2,-19.8,1.7,-4.2,1,0.1,0,0.289942061,0.513459861,0.419979327,0.523470688,0.335331308,121.1373362,335.0212405,319.0409723,120.3868003,121.1373362,-26.59337158,3.764067609,1,19,0.999398148,2.875075339,31.34339309,12,0.460903216,2.462089,19.36259739,-0.044874578,-0.034415528,-0.998399641,1.882033804,1.536374001,-1.615712605,339.7689781,296.8715297,474.7411985,474.7411985,22,0.9
23,0.93,-15.5,2.2,-4.1,-19.8,1.7,-4.2,1,0.1,0,0.391912416,0.470497685,0.450983328,0.541707215,0.321599061,121.1975872,346.6926174,325.6324505,120.8368305,121.1975872,-27.41780676,3.771038819,1,19,0.999398148,2.875075339,31.34339309,12,0.830318586,2.668888612,19.34635599,-0.014089964,-0.017182227,-0.999753092,1.885519409,1.553613254,-1.584888837,339.7689781,296.8715297,474.7411985,474.7411985,23,0.93
24,0.96,-15.5,2.2,-4.2,-19.8,1.7,-4.2,1,0.1,0,0.370416756,0.470944588,0.456928316,0.541664993,0.318575774,121.3284514,346.6655954,327.0836284,121.0022367,121.3284514,-30.82428082,3.776345162,1,19,1.018220849,2.892909962,31.18988619,12,0.829425455,2.714772273,19.34566779,-0.014164391,-0.013358589,-0.999810441,1.888172581,1.557437341,-1.584962456,340.240437,297.5059545,477.0777267,477.0777267,24,0.96
25,0.99,-15.5,2.2,-4.3,-19.8,1.7,-4.2,1,0.1,0,0.259829617,0.524965849,0.463358466,0.520495477,0.312344063,121.7303325,333.1171053,330.0748498,120.8330154,121.7303325,-39.11795355,3.755192662,1,19,1.018220849,2.892909962,31.18988619,12,0.396841158,2.788684524,19.20643826,-0.051781641,-0.008685453,-0.998620661,1.877596331,1.562110764,-1.622603092,340.240437,297.5059545,477.0777267,477.0777267,25,0.99
26,1.03,-15.5,2.3,-4.4,-19.8,1.7,-4.2,1,0.1,0,0.330080785,0.567341381,0.482944073,0.504851129,0.300286154,122.276527,323.1047225,335.8626461,120.7345407,122.276527,-41.14888066,3.774897909,1,19,1.018220849,2.892909962,31.18988619,12,0.081860977,2.973855641,19.22674789,-0.078029989,0.006745473,-0.996928192,1.887448955,1.577541851,-1.648907498,340.240437,297.5059545,477.0777267,477.0777267,26,1.03
27,1.06,-15.5,2.2,-4.3,-19.8,1.7,-4.2,1,0.1,0,0.99,0.528861579,0.472947594,0.519346337,0.30728013,115.8558503,332.3816557,332.5055378,114.9377615,115.8558503,-42.2858634,3.574914972,1,19,1.018220849,2.892909962,31.18988619,12,0.374657666,2.865306431,19.20718765,-0.053630265,-0.002300294,-0.998558212,1.787457486,1.568496031,-1.624452476,340.240437,297.5059545,477.0777267,477.0777267,27,1.06
28,1.09,-15.5,2.3,-4.3,-19.8,1.7,-4.2,1,0.1,0,0.321999741,0.534257255,0.497411803,0.518235198,0.294743729,122.1677682,331.6705268,338.5230101,121.0118984,122.1677682,-50.09964655,3.772324128,1,19,1.018220849,2.892909962,31.18988619,12,0.351301884,3.054949817,19.20952885,-0.05557658,0.013503321,-0.998363112,1.886162064,1.584300058,-1.626406633,340.240437,297.5059545,477.0777267,477.0777267,28,1.09
29,1.16,-15.5,2.2,-4.4,-19.8,1.7,-4.2,1,0.1,0,0.325090568,0.548071121,0.481928654,0.512256002,0.301754276,122.0412361,327.8438415,335.1579474,120.784397,122.0412361,-43.18352282,3.766792037,1,21,1.153375402,2.317288236,28.35383856,12,0.231013326,2.950016631,19.21587086,-0.065600627,0.004758889,-0.997834611,1.883396019,1.575555234,-1.636444841,345.2203153,290.6710477,524.7966679,524.7966679,29,1.16
30,1.19,-15.5,2.4,-4.2,-19.8,1.7,-4.2,1,0.1,0,0.192319183,0.4908093,0.531543565,0.536077465,0.280658399,143.1620875,343.0895779,345.2839687,141.5148821,143.1620875,-67.17865804,3.772289367,1,21,1.153375402,2.317288236,28.35383856,12,0.599826823,2.789232003,16.37590665,-0.046129048,0.039328647,-0.998160993,1.886144684,1.61013512,-1.616977505,345.2203153,290.6710477,524.7966679,524.7966679,30,1.19
31,1.22,-15.5,2.3,-4.4,-19.8,1.7,-4.2,1,0.1,0,0.191692026,0.566242702,0.527838066,0.507335085,0.278071481,142.4991956,324.6944541,346.525689,139.7839546,142.4991956,-52.39930522,3.75699912,1,21,1.153375402,2.317288236,28.35383856,12,0.105553585,2.828364083,16.4106032,-0.087318485,0.042589654,-0.995269614,1.87849956,1.613398867,-1.658305759,345.2203153,290.6710477,524.7966679,524.7966679,31,1.22
32,1.26,-15.5,2.4,-4.4,-19.8,1.7,-4.2,1,0.1,0,0.260997893,0.564678067,0.53885867,0.50841694,0.272808295,142.8938226,325.3868413,349.0520184,140.0434036,142.8938226,-54.5314843,3.768351403,1,21,1.153375402,2.317288236,28.35383856,12,0.124114403,2.896758263,16.41211188,-0.08577175,0.048289169,-0.995143891,1.884175702,1.619104283,-1.656774143,345.2203153,290.6710477,524.7966679,524.7966679,32,1.26
33,1.29,-15.5,2.2,-4.3,-19.8,1.7,-4.2,1,0.1,0,1,0.532450551,0.481284435,0.51828288,0.302891169,115.8646061,331.7010431,334.6122389,114.5087981,115.8646061,-47.91946482,3.049731709,1,21,1.153375402,2.317288236,28.35383856,12,0.299152945,2.502536314,16.38571477,-0.071185205,0.01543734,-0.997343649,1.524865855,1.58623428,-1.642050294,345.2203153,290.6710477,524.7966679,524.7966679,33,1.29
34,1.32,-15.5,2.2,-4.3,-19.8,1.7,-4.2,1,0.1,0,1,0.531573254,0.481794586,0.518643716,0.302681716,115.0010181,331.931978,334.7127764,113.6622558,115.0010181,-48.16673086,3.026995973,1,21,1.153375402,2.317288236,28.35383856,12,0.305470953,2.505131791,16.38530595,-0.070658704,0.01565363,-0.997377718,1.513497986,1.586450596,-1.641522639,345.2203153,290.6710477,524.7966679,524.7966679,34,1.32
35,1.35,-15.5,2.2,-4.3,-19.8,1.7,-4.2,1,0.1,0,1,0.530881804,0.483950052,0.518997917,0.301637808,114.806739,332.1586669,335.213852,113.4639626,114.806739,-48.77550892,3.021987263,1,21,1.153375402,2.317288236,28.35383856,12,0.311560373,2.518489588,16.38509321,-0.070151252,0.016766779,-0.997395447,1.510993631,1.587563892,-1.641015132,345.2203153,290.6710477,524.7966679,524.7966679,35,1.35
36,1.39,-15.5,2.2,-4.3,-19.8,1.7,-4.2,1,0.1,0,1,0.531601174,0.485066755,0.518763867,0.301039947,114.0909023,332.008875,335.5008257,112.7410997,114.0909023,-48.93445233,3.003241697,1,21,1.153375402,2.317288236,28.35383856,12,0.307686589,2.526194799,16.38549831,-0.070474068,0.01740888,-0.997361688,1.501620848,1.588206086,-1.64133957,345.2203153,290.6710477,524.7966679,524.7966679,36,1.39
37,1.42,-15.5,2.2,-4.3,-19.8,1.7,-4.2,1,0.1,0,0.846187704,0.532270625,0.489707205,0.518690814,0.298684749,114.3820682,331.9621207,336.6313204,112.9888449,114.3820682,-49.91058841,3.011225442,1,21,1.153375402,2.317288236,28.35383856,12,0.306397975,2.556531495,16.38615742,-0.070581452,0.019936938,-0.997306762,1.505612721,1.590734586,-1.641450581,345.2203153,290.6710477,524.7966679,524.7966679,37,1.42
38,1.46,-15.5,2.4,-4.8,-19.8,1.7,-4.2,1,0.1,0,0.036069125,0.775354305,0.565518019,0.429940074,0.252355367,136.5033893,275.1616476,358.8694237,128.1810708,136.5033893,-36.01846537,3.642033475,1,21,1.153375402,2.317288236,28.35383856,12,-1.240784913,3.20067988,16.62832725,-0.19951336,0.07361597,-0.977125943,1.821016738,1.644478951,-1.772211586,345.2203153,290.6710477,524.7966679,524.7966679,38,1.46
39,1.49,-9.3,2.3,-5.5,-19.8,1.7,-4.2,1,0.1,0,0.757669496,1.089633591,0.260847919,0.254535478,0.468335638,52.33542912,162.902706,255.198894,38.91470957,52.33542912,13.28830103,1.512315128,1,21,1.153375402,2.317288236,28.35383856,12,-4.565162988,0.436088682,17.97311571,-0.476544866,-0.15676663,-0.865060238,0.756157564,1.41338038,-2.074315338,345.2203153,290.6710477,524.7966679,524.7966679,39,1.49
40,1.52,-9.3,2.1,-4.9,-19.8,1.7,-4.2,1,0.1,0,0.117349058,0.795435367,0.185169387,0.319096292,0.564532975,126.2427399,204.2216267,209.024172,100.9002454,126.2427399,31.6682898,3.59908046,1,21,1.153375402,2.317288236,28.35383856,12,-3.36263058,-0.927131619,17.71995735,-0.376333832,-0.270368321,-0.886156768,1.79954023,1.297020747,-1.972396642,345.2203153,290.6710477,524.7966679,524.7966679,40,1.52
41,1.55,-9.3,2.1,-4.9,-19.8,1.7,-4.2,1,0.1,0,0.092485259,0.794725692,0.188633467,0.335098959,0.540802885,127.2784583,214.4633336,220.4146154,106.2877724,127.2784583,30.01732114,3.581454271,1,21,1.153375402,2.317288236,28.35383856,12,-3.029229163,-0.591665947,17.48904199,-0.34855038,-0.242412849,-0.905399715,1.790727136,1.325944217,-1.938277745,345.2203153,290.6710477,524.7966679,524.7966679,41,1.55
42,1.59,-9.3,2.1,-4.9,-19.8,1.7,-4.2,1,0.1,0,0.129301946,0.790539874,0.185376573,0.329615081,0.552370696,126.7451918,210.9536521,214.8620661,104.1044445,126.7451918,31.12221376,3.584838554,1,21,1.153375402,2.317288236,28.35383856,12,-3.144327694,-0.753290001,17.57880736,-0.358141925,-0.25588152,-0.897919267,1.792419277,1.312036856,-1.950317489,345.2203153,290.6710477,524.7966679,524.7966679,42,1.59
43,1.65,-15.3,1.3,-4.3,-19.8,1.7,-4.2,1,0.1,0,0,0.530502725,0.155716378,0.5,0.5,0,320,240,0,0,90,0,1,21,1.153375402,2.317288236,28.35383856,12,0,0,0,0,0,0,0,0,0,345.2203153,290.6710477,524.7966679,524.7966679,43,1.65
44,1.68,-15.5,2,-4.2,-19.8,1.7,-4.2,1,0.1,0,0.913680016,0.489542365,0.426686627,0.533410933,0.33299275,121.3591028,341.382997,320.1634801,120.5906813,121.3591028,-37.72582868,3.190142612,1,21,1.153375402,2.317288236,28.35383856,12,0.556864025,2.113940609,16.37039899,-0.049709281,-0.016945636,-0.998619964,1.595071306,1.55384988,-1.62053325,345.2203153,290.6710477,524.7966679,524.7966679,44,1.68
45,1.72,-15.5,1.7,-4.2,-19.8,1.7,-4.2,1,0.1,0,0.161973007,0.493241929,0.315659076,0.528963949,0.393135668,135.8765556,338.5369276,291.2948793,135.3212142,135.8765556,-18.26759396,3.583151514,1,21,1.153375402,2.317288236,28.35383856,12,0.479724324,1.341892752,16.41253219,-0.05613759,-0.081282957,-0.995108864,1.791575757,1.489423598,-1.627150112,345.2203153,290.6710477,524.7966679,524.7966679,45,1.72
46,1.75,-15.5,2.1,-4.2,-19.8,1.7,-4.2,1,0.1,0,0.256261341,0.497857568,0.461612158,0.531110617,0.314684368,135.9138914,339.9107952,328.9515034,134.86943,135.9138914,-47.346848,3.575070166,1,21,1.153375402,2.317288236,28.35383856,12,0.51535616,2.349167606,16.37085416,-0.05316827,0.002656614,-0.998582033,1.787535083,1.573452944,-1.623989867,345.2203153,290.6710477,524.7966679,524.7966679,46,1.75
47,1.78,-15.5,2.1,-4.2,-19.8,1.7,-4.2,1,0.1,0,0.315005325,0.491793644,0.456584667,0.53335886,0.317564213,135.8830986,341.3496701,327.5691779,134.9275105,135.8830986,-46.49129631,3.573872554,1,21,1.153375402,2.317288236,28.35383856,12,0.553909977,2.311784337,16.36882246,-0.049955452,-0.000458658,-0.998751342,1.786936277,1.570337669,-1.620772585,345.2203153,290.6710477,524.7966679,524.7966679,47,1.78
48,1.81,-15.5,2.1,-4.1,-19.8,1.7,-4.2,1,0.1,0,0.274716993,0.450619915,0.449083324,0.549665893,0.323718225,135.8239946,351.7861716,324.6152522,135.3075616,135.8239946,-45.35250543,3.573315565,1,21,1.153375402,2.317288236,28.35383856,12,0.833455424,2.231113211,16.35841339,-0.026659998,-0.007181252,-0.999618764,1.786657782,1.563615013,-1.597460172,345.2203153,290.6710477,524.7966679,524.7966679,48,1.81
49,1.85,-15.5,2.1,-4.1,-19.8,1.7,-4.2,1,0.1,0,0.308586947,0.444317665,0.438797162,0.552079848,0.329271679,136.3990077,353.3311027,321.9495941,135.9188769,136.3990077,-39.45786149,3.587696962,1,21,1.153375402,2.317288236,28.35383856,12,0.87483739,2.159558633,16.35810858,-0.023211501,-0.013144134,-0.999644166,1.793848481,1.557651815,-1.594011918,345.2203153,290.6710477,524.7966679,524.7966679,49,1.85
50,1.88,-15.5,2.1,-4.3,-19.8,1.7,-4.2,1,0.1,0,0.211190218,0.505756235,0.437406541,0.5271829,0.326629705,136.1711868,337.3970559,323.2177418,135.1272092,136.1711868,-39.62761159,3.580454063,1,21,1.153375402,2.317288236,28.35383856,12,0.447980546,2.195844759,16.37520469,-0.058782905,-0.01012029,-0.99821949,1.790227032,1.560675864,-1.629616153,345.2203153,290.6710477,524.7966679,524.7966679,50,1.88
51,1.92,-15.5,2,-4.2,-19.8,1.7,-4.2,1,0.1,0,1,0.475490519,0.42609849,0.53912791,0.334019564,122.4511101,345.0418621,319.6706093,121.7825098,122.4511101,-37.78875753,3.218711935,1,21,1.153375402,2.317288236,28.35383856,12,0.654445488,2.10016815,16.36618125,-0.041577493,-0.018093341,-0.998971443,1.609355967,1.552701999,-1.612392621,345.2203153,290.6710477,524.7966679,524.7966679,51,1.92
52,1.95,-15.5,2,-4.2,-19.8,1.7,-4.2,1,0.1,0,1,0.47571501,0.426531344,0.539045827,0.333784845,122.3825169,344.9893294,319.7832744,121.7126202,122.3825169,-37.91812753,3.2169329,1,21,1.153375402,2.317288236,28.35383856,12,0.653047852,2.103185535,16.36618523,-0.041693962,-0.017841892,-0.998971111,1.60846645,1.552953488,-1.612509022,345.2203153,290.6710477,524.7966679,524.7966679,52,1.95
53,1.98,-15.5,2,-4.2,-19.8,1.7,-4.2,1,0.1,0,0.850485676,0.485931992,0.429080612,0.534943682,0.331939803,123.7990872,342.3639565,320.6688946,123.0410216,123.7990872,-38.52293638,3.254339812,1,21,1.153375402,2.317288236,28.35383856,12,0.582745057,2.127166383,16.3689216,-0.047552529,-0.015843488,-0.998743081,1.627169906,1.554952176,-1.618372771,345.2203153,290.6710477,524.7966679,524.7966679,53,1.98
54,2.05,-15.5,2.2,-4.6,-19.7,1.7,-4.2,1,0.1,0,0.327218497,0.638024178,0.507517623,0.479027835,0.284809092,134.0995821,306.5778145,343.291636,130.4827849,134.0995821,-40.0057339,3.542954587,1,21,1.153375402,2.317288236,28.35383856,12,-0.380418851,2.748469073,16.46007725,-0.127816188,0.035931736,-0.991146776,1.771477294,1.6067358,-1.699046394,345.2203153,290.6710477,524.7966679,524.7966679,54,2.05
55,2.08,-15.5,2.2,-4.6,-19.6,1.7,-4.2,1,0.1,0,0.262822229,0.625330091,0.517278935,0.484391513,0.280466803,133.740075,310.0105683,345.3759343,130.2732252,133.740075,-43.01479833,3.532023575,1,21,1.153375402,2.317288236,28.35383856,12,-0.287584357,2.803054586,16.45057573,-0.12007998,0.040480529,-0.991938569,1.766011787,1.61128792,-1.691265997,345.2203153,290.6710477,524.7966679,524.7966679,55,2.08
56,2.11,-15.5,2.1,-4.4,-19.5,1.7,-4.2,1,0.1,0,0.279118077,0.57268416,0.494467285,0.50334084,0.29422914,134.569764,322.1381378,338.7700128,132.2819768,134.569764,-45.2346903,3.545930871,1,21,1.153375402,2.317288236,28.35383856,12,0.038875249,2.618646456,16.40950633,-0.092875013,0.025113185,-0.99536102,1.772965435,1.595912152,-1.663834808,345.2203153,290.6710477,524.7966679,524.7966679,56,2.11
57,2.15,-15.5,2.2,-4.6,-19.4,1.7,-4.2,1,0.1,0,0.307487997,0.634846093,0.516928668,0.480753753,0.280246469,134.3346367,307.6824019,345.4816951,130.6624353,134.3346367,-41.90747214,3.549180701,1,21,1.153375402,2.317288236,28.35383856,12,-0.350690653,2.807303148,16.45855922,-0.125338838,0.040834576,-0.991273279,1.77459035,1.61164226,-1.696571144,345.2203153,290.6710477,524.7966679,524.7966679,57,2.15
58,2.18,-15.5,2.2,-4.5,-19.3,1.7,-4.2,1,0.1,0,0.252296543,0.617063166,0.525317442,0.487949266,0.276857475,134.1767906,312.2875302,347.1084122,130.7586451,134.1767906,-45.28985139,3.54292488,1,21,1.153375402,2.317288236,28.35383856,12,-0.226306448,2.848900534,16.44527583,-0.114973488,0.044301025,-0.992380228,1.77146244,1.615111855,-1.686138381,345.2203153,290.6710477,524.7966679,524.7966679,58,2.18
59,2.21,-15.5,2.2,-4.2,-19.2,1.7,-4.2,1,0.1,0,0.199132859,0.47380453,0.513520647,0.542013093,0.290451026,134.8384772,346.8883797,340.5835076,133.7049619,134.8384772,-67.46825687,3.551892748,1,21,1.153375402,2.317288236,28.35383856,12,0.702569956,2.66071845,16.36722811,-0.03756712,0.028619184,-0.998884204,1.775946374,1.599419419,-1.608387694,345.2203153,290.6710477,524.7966679,524.7966679,59,2.21
