index,time,L_x,L_y,L_z,C_x,C_y,C_z,F_x,F_y,F_z,confidence,gaze_norm_pos_x,gaze_norm_pos_y,left_gaze,norm_pos_x,norm_pos_y,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius	theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,index,time
1,0.0,-15.5,2.2,-4.1,-19.8,2.5,-4.2,1,-0.1,0,0.8594489164924057,0.4843748364169036,0.5293044591391811,0.5692921963673867,0.4840624660690438,109.38734830977972,364.3470056751275,247.650016286859,105.3699746467965,109.38734830977972,68.61135841793497,2.64106210408703,0.35298567521525603,8,0.653491443297466,-2.5538922837872087,26.67001424124958,12.0,1.0764846509688546,0.21105746877217957,15.000561400088362,0.03524943397261573,0.23041247937994902,-0.9724544034301015,1.320531052043515,1.8032978732266034,-1.5345642856765855,335.191768972428,180.62945742642088,557.9299607941575,557.9299607941575,1,0.0
2,0.1,-15.5,1.7,-4.1,-19.8,2,-4.2,1,-0.1,0,0.8583091643039836,0.48685766280338383,0.5291922411466226,0.5683449459012536,0.483967771600711,108.91667187129629,363.7407653768023,247.6954696316587,104.93919252593949,108.91667187129629,69.01275029736013,2.6297503277900827,0.3520758602057694,8,0.653491443297466,-2.5538922837872087,26.67001424124958,12.0,1.061632242789936,0.21194035705249092,15.000241711733189,0.034011733291039174,0.2304860534033083,-0.9724810441263658,1.3148751638950413,1.8033734823184817,-1.535836390023814,335.191768972428,180.62945742642088,557.9299607941575,557.9299607941575,2,0.1
3,0.2,-9.3,0.5,-4.9,-19.8,1.7,-4.2,1,-0.1,0,0.23884063226192132,0.8414011519858708,0.3600282820349723,0.4191918128392406,0.5649450799923,112.67789420481631,268.282760217114,208.82636160369597,108.53576365548675,112.67789420481631,-26.694429612007312,2.710477474506673,0.28815832246331663,8,0.653491443297466,-2.5538922837872087,26.67001424124958,12.0,-1.266991612600819,-0.7340028452205503,14.965325126907365,-0.16004025465819038,0.15165745321388818,-0.9753907595285177,1.3552387372533365,1.723041233840462,-1.7334253385536973,335.191768972428,180.62945742642088,557.9299607941575,557.9299607941575,3,0.2
4,0.2,-16,0.8,-4.9,-19.8,1.7,-4.2,1,-0.1,0,0.99,0.8598808931687856,0.2818692898181647,0.40594844164456967,0.607448208207114,107.30697252880549,259.8070026525246,188.42486006058527,103.09862538070801,107.30697252880549,-12.245638635176135,2.572059171139602,0.2946318613436416,8,0.653491443297466,-2.5538922837872087,26.67001424124958,12.0,-1.4685196687122475,-1.2299085948914938,14.933569463036486,-0.1768342593341428,0.1103319740746429,-0.9780370648510911,1.286029585569801,1.6813533838923254,-1.7496691571511942,335.191768972428,180.62945742642088,557.9299607941575,557.9299607941575,4,0.2
5,0.3,-16.1,0.8,-4.9,-19.8,1.7,-4.2,1,-0.1,0,1.0,0.853241726933248,0.2689453298898703,0.4082373701601224,0.6129125527200021,109.0763201256751,261.2719169024783,185.80197469439895,104.96841936504273,109.0763201256751,-10.712300787452648,2.6117927143599693,0.30231313260737913,8,0.653491443297466,-2.5538922837872087,26.67001424124958,12.0,-1.432290766375103,-1.2920893165205076,14.920232717935608,-0.17381518413938074,0.10515024727222509,-0.9791484602761642,1.3058963571799846,1.6761413114632404,-1.746482842493918,335.191768972428,180.62945742642088,557.9299607941575,557.9299607941575,5,0.3
6,0.4,-16.1,0.8,-4.9,-19.8,1.7,-4.2,1,-0.1,0,1.0,0.8523178582729543,0.26571138734766997,0.40847481930886803,0.6144203802430624,109.47873844444923,261.42388435767555,185.07821748333004,105.37741451681093,109.47873844444923,-10.26190726843042,2.6208843731098703,0.3004605592695109,8,0.653491443297466,-2.5538922837872087,26.67001424124958,12.0,-1.4285063509216966,-1.3093551981167701,14.917720310818062,-0.1734998161849302,0.10371142380586987,-0.9793578275359598,1.3104421865549352,1.6746945773444344,-1.746133853037464,335.191768972428,180.62945742642088,557.9299607941575,557.9299607941575,6,0.4
7,0.4,-16,0.8,-4.8,-19.8,1.7,-4.2,1,-0.1,0,1.0,0.8523178582729543,0.26571138734766997,0.40847481930886803,0.6144203802430624,109.47873844444923,261.42388435767555,185.07821748333004,105.37741451681093,109.47873844444923,-10.26190726843042,2.6208843731098703,0.3004605592695109,8,0.653491443297466,-2.5538922837872087,26.67001424124958,12.0,-1.4285063509216966,-1.3093551981167701,14.917720310818062,-0.1734998161849302,0.10371142380586987,-0.9793578275359598,1.3104421865549352,1.6746945773444344,-1.746133853037464,335.191768972428,180.62945742642088,557.9299607941575,557.9299607941575,7,0.4
8,0.4,-9.3,1.1,-4.3,-19.8,1.7,-4.2,1,-0.1,0,0.1883360400137102,0.8016623240505245,0.276308370950068,0.431732172350333,0.6009694363444356,113.04729498967005,276.3085903042131,191.53467055467095,110.0379604236234,113.04729498967005,-16.214727326738554,2.700783111704904,0.29481009522156487,8,0.653491443297466,-2.5538922837872087,26.67001424124958,12.0,-1.0653548075650887,-1.148513604158386,14.877199550399032,-0.1432371875718796,0.11711488996906856,-0.982734557570879,1.350391555852452,1.6881806054440842,-1.71553083886185,335.191768972428,180.62945742642088,557.9299607941575,557.9299607941575,8,0.4
9,0.5,-9.3,1.2,-4.2,-19.8,1.7,-4.2,1,-0.1,0,0.2833347878079597,0.516130706929161,0.5968269573407189,0.5590492396201001,0.4564382372222088,111.56526618589838,357.7915133568641,260.9096461333398,106.35107472769164,111.56526618589838,75.95437580737867,2.709137252188377,0.2711112750855782,8,0.653491443297466,-2.5538922837872087,26.67001424124958,12.0,0.9212167161554596,0.5385404650321095,15.078414572855966,0.022310439404832804,0.2577027290682765,-0.9659666390328011,1.3545686260941885,1.8314401978222463,-1.5477039417988092,335.191768972428,180.62945742642088,557.9299607941575,557.9299607941575,9,0.5
10,0.5,-9.3,1.1,-4.2,-19.8,1.7,-4.2,1,-0.1,0,0.889873164290934,0.5190577384760577,0.5704752873895522,0.5572719831378512,0.4663364556480779,105.65357246066438,356.65406920822477,256.1585012889226,101.25716013561232,105.65357246066438,75.72622614780555,2.560228883311302,0.27147264575491103,8,0.653491443297466,-2.5538922837872087,26.67001424124958,12.0,0.8912215266418841,0.4180902954934389,15.04629693756719,0.019810840278701513,0.24766521494005397,-0.9686431086401991,1.280114441655651,1.8210659741615491,-1.5503470214057533,335.191768972428,180.62945742642088,557.9299607941575,557.9299607941575,10,0.5
11,0.6,-9.3,1.1,-4.2,-19.8,1.7,-4.2,1,-0.1,0,1.0,0.5162107181562758,0.5600168836005276,0.558073368739481,0.4704962002446773,104.36596585882536,357.16695599326783,254.1618238825549,100.20523725223546,104.36596585882536,74.96842173592155,2.52683651085443,0.27711281480161665,8,0.653491443297466,-2.5538922837872087,26.67001424124958,12.0,0.9029951650778806,0.36832639540250156,15.033933033050126,0.020791976815034547,0.24351822326580919,-0.9696734340166211,1.263418255427215,1.8167879574298,-1.5493573655365116,335.191768972428,180.62945742642088,557.9299607941575,557.9299607941575,11,0.6
12,0.7,-9.3,1.1,-4.2,-19.8,1.7,-4.2,1,-0.1,0,1.0,0.5177800120239304,0.5579801617899333,0.5574182781236505,0.4712067446544316,102.19602176661454,356.74769799913634,253.82076256587283,98.17043354981783,102.19602176661454,75.16338018113767,2.4739442772099207,0.2911407732520188,8,0.653491443297466,-2.5538922837872087,26.67001424124958,12.0,0.8925241157511252,0.35890226202982456,15.031350601666286,0.019919389371138272,0.24273287881808608,-0.969888636631941,1.2369721386049604,1.8159783196353385,-1.5502614028353583,335.191768972428,180.62945742642088,557.9299607941575,557.9299607941575,12,0.7
