index,time,L_x,L_y,L_z,C_x,C_y,C_z,F_x,F_y,F_z,confidence,gaze_norm_pos_x,gaze_norm_pos_y,norm_pos_x,norm_pos_y,diameter,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius,theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,index,time
11,0.45,-9.3,1,-5.5,-19.8,1.7,-4.2,1,0,0,0,1.081058491,0.243882399,0.5,0.5,0,320,240,0,0,90,0,1,10,1.732710721,4.387704913,11.03384645,12,0,0,0,0,0,0,0,0,0,417.3622981,486.5483871,1348.577766,1348.577766,11,0.45
12,0.47,-9.3,1,-5.5,-19.8,1.7,-4.2,1,0,0,0,1.081058491,0.243882399,0.5,0.5,0,320,240,0,0,90,0,1,10,1.732710721,4.387704913,11.03384645,12,0,0,0,0,0,0,0,0,0,417.3622981,486.5483871,1348.577766,1348.577766,12,0.47
13,0.51,-9.3,1,-5.5,-19.8,1.7,-4.2,1,0,0,0,1.081058491,0.243882399,0.5,0.5,0,320,240,0,0,90,0,1,10,1.732710721,4.387704913,11.03384645,12,0,0,0,0,0,0,0,0,0,417.3622981,486.5483871,1348.577766,1348.577766,13,0.51
14,0.54,-9.3,1.4,-4.4,-19.8,1.7,-4.2,1,0,0,0.99,0.614431037,0.40835592,0.650087895,0.480286453,93.08412625,416.0562526,249.4625024,86.09818036,93.08412625,-89.46087165,5.48E-08,1,10,1.732710721,4.387704913,11.03384645,12,5.69E-08,4.95E-09,3.70E-07,-0.144392555,-0.365642076,-0.919487174,2.74E-08,1.196473774,-1.72656021,417.3622981,486.5483871,1348.577766,1348.577766,14,0.54
15,0.61,-9.3,1.4,-4.4,-19.8,1.7,-4.2,1,0,0,1,0.614634146,0.415313852,0.650240411,0.477929798,92.66159177,416.1538629,250.593697,85.76524294,92.66159177,-89.32312906,5.45E-08,1,10,1.732710721,4.387704913,11.03384645,12,5.70E-08,5.63E-09,3.69E-07,-0.144392555,-0.365642076,-0.919487174,2.73E-08,1.196473774,-1.72656021,417.3622981,486.5483871,1348.577766,1348.577766,15,0.61
16,0.65,-9.3,1.4,-4.4,-19.8,1.7,-4.2,1,0,0,1,0.61601618,0.418495951,0.6499273,0.476766685,93.85585684,415.9534723,251.151991,86.90439169,93.85585684,-89.31047466,5.52E-08,1,10,1.732710721,4.387704913,11.03384645,12,5.68E-08,5.94E-09,3.69E-07,-0.144392555,-0.365642076,-0.919487174,2.76E-08,1.196473774,-1.72656021,417.3622981,486.5483871,1348.577766,1348.577766,16,0.65
17,0.68,-9.3,1.4,-4.4,-19.8,1.7,-4.2,1,0,0,1,0.615446887,0.418653075,0.650101685,0.476750208,93.63418724,416.0650782,251.1598999,86.69715994,93.63418724,-89.28544611,5.51E-08,1,10,1.732710721,4.387704913,11.03384645,12,5.69E-08,5.95E-09,3.69E-07,-0.144392555,-0.365642076,-0.919487174,2.75E-08,1.196473774,-1.72656021,417.3622981,486.5483871,1348.577766,1348.577766,17,0.68
18,0.71,-9.3,1.4,-4.4,-19.8,1.7,-4.2,1,0,0,1,0.61932452,0.418388207,0.648938355,0.476590109,92.53519163,415.3205473,251.2367479,85.70076468,92.53519163,-89.43283881,5.45E-08,1,10,1.732710721,4.387704913,11.03384645,12,5.65E-08,6.01E-09,3.69E-07,-0.144392555,-0.365642076,-0.919487174,2.72E-08,1.196473774,-1.72656021,417.3622981,486.5483871,1348.577766,1348.577766,18,0.71
19,0.74,-9.3,1.4,-4.4,-19.8,1.7,-4.2,1,0,0,1,0.618968938,0.420995659,0.649125137,0.475731683,91.43209202,415.4400879,251.6487923,84.6986043,91.43209202,-89.36179235,5.38E-08,1,10,1.732710721,4.387704913,11.03384645,12,5.65E-08,6.27E-09,3.69E-07,-0.144392555,-0.365642076,-0.919487174,2.69E-08,1.196473774,-1.72656021,417.3622981,486.5483871,1348.577766,1348.577766,19,0.74
20,0.78,-9.3,1.4,-4.4,-19.8,1.7,-4.2,1,0,0,1,0.620553936,0.42532177,0.648787414,0.474164988,89.58326853,415.2239447,252.4008059,83.02995261,89.58326853,-89.32471345,5.27E-08,1,10,1.732710721,4.387704913,11.03384645,12,5.64E-08,6.74E-09,3.69E-07,-0.144392555,-0.365642076,-0.919487174,2.63E-08,1.196473774,-1.72656021,417.3622981,486.5483871,1348.577766,1348.577766,20,0.78
21,0.84,-9.3,1.4,-4.3,-19.8,1.7,-4.2,1,0,0,1,0.565845961,0.419198631,0.664792148,0.479711398,81.75146365,425.4669747,249.7385287,75.43573461,81.75146365,-87.49807304,4.79E-08,1,10,1.732710721,4.387704913,11.03384645,12,6.25E-08,5.26E-09,3.69E-07,-0.144392555,-0.365642076,-0.919487174,2.39E-08,1.196473774,-1.72656021,417.3622981,486.5483871,1348.577766,1348.577766,21,0.84
22,0.87,-9.3,1.4,-4.3,-19.8,1.7,-4.2,1,0,0,1,0.564402377,0.416278318,0.66512392,0.48078936,82.12079417,425.6793089,249.2211072,75.51457929,82.12079417,-79.64375652,4.09E-08,1,10,2.724969763,-4.074947232,10.95305218,12,5.30E-08,5.07E-09,3.13E-07,-0.227080809,0.339578936,-0.912754322,2.04E-08,1.917265523,-1.814632398,474.2475308,9.336688668,1358.525438,1358.525438,22,0.87
23,0.9,-9.3,1.4,-4.3,-19.8,1.7,-4.2,1,0,0,1,0.55946504,0.41887705,0.666656311,0.480218989,82.51648657,426.6600393,249.4948854,75.85233919,82.51648657,-79.83575322,4.10E-08,1,10,2.724969763,-4.074947232,10.95305218,12,5.35E-08,5.21E-09,3.13E-07,-0.227080809,0.339578936,-0.912754322,2.05E-08,1.917265523,-1.814632398,474.2475308,9.336688668,1358.525438,1358.525438,23,0.9
24,0.94,-9.3,1.4,-4.3,-19.8,1.7,-4.2,1,0,0,1,0.55730494,0.420545562,0.667343381,0.479788759,83.58512157,427.0997635,249.7013955,76.81798776,83.58512157,-79.91363625,4.16E-08,1,10,2.724969763,-4.074947232,10.95305218,12,5.37E-08,5.32E-09,3.13E-07,-0.227080809,0.339578936,-0.912754322,2.08E-08,1.917265523,-1.814632398,474.2475308,9.336688668,1358.525438,1358.525438,24,0.94
25,0.97,-9.3,1.4,-4.3,-19.8,1.7,-4.2,1,0,0,1,0.557188583,0.42276894,0.667448728,0.479042561,83.6219117,427.1671857,250.0595706,76.83231611,83.6219117,-79.90406848,4.16E-08,1,10,2.724969763,-4.074947232,10.95305218,12,5.38E-08,5.50E-09,3.13E-07,-0.227080809,0.339578936,-0.912754322,2.08E-08,1.917265523,-1.814632398,474.2475308,9.336688668,1358.525438,1358.525438,25,0.97
26,1.0,-9.3,1,-5.5,-19.8,1.7,-4.2,1,0,0,0,1.081058491,0.243882399,0.5,0.5,0,320,240,0,0,90,0,1,10,2.724969763,-4.074947232,10.95305218,12,0,0,0,0,0,0,0,0,0,474.2475308,9.336688668,1358.525438,1358.525438,26,1.0
27,1.04,-9.3,1.4,-4.4,-19.8,1.7,-4.2,1,0,0,0.99,0.600975234,0.393949384,0.653648727,0.485979448,83.55998354,418.3351853,246.7298652,77.04721903,83.55998354,-78.16625748,4.17E-08,1,10,2.724969763,-4.074947232,10.95305218,12,4.94E-08,3.83E-09,3.14E-07,-0.227080809,0.339578936,-0.912754322,2.09E-08,1.917265523,-1.814632398,474.2475308,9.336688668,1358.525438,1358.525438,27,1.04
28,1.08,-9.3,1.4,-4.4,-19.8,1.7,-4.2,1,0,0,1,0.60085555,0.395200051,0.653721427,0.485568949,84.44646117,418.381713,246.9269044,77.85321417,84.44646117,-78.16403601,4.22E-08,1,10,2.724969763,-4.074947232,10.95305218,12,4.94E-08,3.94E-09,3.14E-07,-0.227080809,0.339578936,-0.912754322,2.11E-08,1.917265523,-1.814632398,474.2475308,9.336688668,1358.525438,1358.525438,28,1.08
29,1.11,-9.3,1.4,-4.4,-19.8,1.7,-4.2,1,0,0,1,0.601586049,0.39655329,0.653545399,0.485069512,84.78790452,418.2690553,247.1666344,78.15604333,84.78790452,-78.12485718,4.24E-08,1,10,2.724969763,-4.074947232,10.95305218,12,4.94E-08,4.07E-09,3.14E-07,-0.227080809,0.339578936,-0.912754322,2.12E-08,1.917265523,-1.814632398,474.2475308,9.336688668,1358.525438,1358.525438,29,1.11
30,1.14,-9.3,1.4,-4.4,-19.8,1.7,-4.2,1,0,0,1,0.601606924,0.397609206,0.653570809,0.484714751,86.25294121,418.2853179,247.3369193,79.4963178,86.25294121,-78.11594874,4.31E-08,1,10,2.724969763,-4.074947232,10.95305218,12,4.94E-08,4.17E-09,3.14E-07,-0.227080809,0.339578936,-0.912754322,2.15E-08,1.917265523,-1.814632398,474.2475308,9.336688668,1358.525438,1358.525438,30,1.14
31,1.17,-9.3,1,-5.5,-19.8,1.7,-4.2,1,0,0,0,1.081058491,0.243882399,0.5,0.5,0,320,240,0,0,90,0,1,10,2.724969763,-4.074947232,10.95305218,12,0,0,0,0,0,0,0,0,0,474.2475308,9.336688668,1358.525438,1358.525438,31,1.17
32,1.21,-9.3,1.4,-4.2,-19.8,1.7,-4.2,1,0,0,0.99,0.536014539,0.398860226,0.672896174,0.488428014,96.53446469,430.6535515,245.5545531,88.90450008,96.53446469,-80.94086761,4.78E-08,1,10,2.724969763,-4.074947232,10.95305218,12,5.52E-08,3.36E-09,3.12E-07,-0.227080809,0.339578936,-0.912754322,2.39E-08,1.917265523,-1.814632398,474.2475308,9.336688668,1358.525438,1358.525438,32,1.21
33,1.24,-9.3,1.4,-4.2,-19.8,1.7,-4.2,1,0,0,1,0.537946217,0.3987026,0.67232744,0.488360935,95.09937626,430.2895617,245.5867514,87.58764817,95.09937626,-80.86360548,4.71E-08,1,10,2.724969763,-4.074947232,10.95305218,12,5.51E-08,3.36E-09,3.12E-07,-0.227080809,0.339578936,-0.912754322,2.35E-08,1.917265523,-1.814632398,474.2475308,9.336688668,1358.525438,1358.525438,33,1.24
34,1.27,-9.3,1.4,-4.2,-19.8,1.7,-4.2,1,0,0,1,0.539574614,0.398222472,0.671837257,0.488420931,95.77991546,429.9758447,245.557953,88.22086967,95.77991546,-80.79582279,4.74E-08,1,10,2.724969763,-4.074947232,10.95305218,12,5.49E-08,3.35E-09,3.12E-07,-0.227080809,0.339578936,-0.912754322,2.37E-08,1.917265523,-1.814632398,474.2475308,9.336688668,1358.525438,1358.525438,34,1.27
35,1.3,-9.3,1.4,-4.3,-19.8,1.7,-4.2,1,0,0,0.856296578,0.548036956,0.398679458,0.669376965,0.487740106,96.46666942,428.4012577,245.884749,88.85867888,96.46666942,-80.42698428,4.78E-08,1,10,2.724969763,-4.074947232,10.95305218,12,5.42E-08,3.53E-09,3.12E-07,-0.227080809,0.339578936,-0.912754322,2.39E-08,1.917265523,-1.814632398,474.2475308,9.336688668,1358.525438,1358.525438,35,1.3
36,1.34,-9.3,1,-5.5,-19.8,1.7,-4.2,1,0,0,0,1.081058491,0.243882399,0.5,0.5,0,320,240,0,0,90,0,1,10,2.724969763,-4.074947232,10.95305218,12,0,0,0,0,0,0,0,0,0,474.2475308,9.336688668,1358.525438,1358.525438,36,1.34
37,1.37,-9.3,1,-5.5,-19.8,1.7,-4.2,1,0,0,0,1.081058491,0.243882399,0.5,0.5,0,320,240,0,0,90,0,1,10,2.724969763,-4.074947232,10.95305218,12,0,0,0,0,0,0,0,0,0,474.2475308,9.336688668,1358.525438,1358.525438,37,1.37
38,1.4,-9.3,1,-5.5,-19.8,1.7,-4.2,1,0,0,0,1.081058491,0.243882399,0.5,0.5,0,320,240,0,0,90,0,1,10,2.724969763,-4.074947232,10.95305218,12,0,0,0,0,0,0,0,0,0,474.2475308,9.336688668,1358.525438,1358.525438,38,1.4
39,1.43,-9.3,1,-5.5,-19.8,1.7,-4.2,1,0,0,0,1.081058491,0.243882399,0.5,0.5,0,320,240,0,0,90,0,1,10,2.724969763,-4.074947232,10.95305218,12,0,0,0,0,0,0,0,0,0,474.2475308,9.336688668,1358.525438,1358.525438,39,1.43
40,1.47,-9.3,1,-5.5,-19.8,1.7,-4.2,1,0,0,0,1.081058491,0.243882399,0.5,0.5,0,320,240,0,0,90,0,1,10,2.724969763,-4.074947232,10.95305218,12,0,0,0,0,0,0,0,0,0,474.2475308,9.336688668,1358.525438,1358.525438,40,1.47
41,1.5,-9.3,1,-5.5,-19.8,1.7,-4.2,1,0,0,0,1.081058491,0.243882399,0.5,0.5,0,320,240,0,0,90,0,1,10,2.724969763,-4.074947232,10.95305218,12,0,0,0,0,0,0,0,0,0,474.2475308,9.336688668,1358.525438,1358.525438,41,1.5
42,1.54,-9.3,1,-5.5,-19.8,1.7,-4.2,1,0,0,0,1.081058491,0.243882399,0.5,0.5,0,320,240,0,0,90,0,1,10,2.724969763,-4.074947232,10.95305218,12,0,0,0,0,0,0,0,0,0,474.2475308,9.336688668,1358.525438,1358.525438,42,1.54
43,1.57,-9.3,1,-5.5,-19.8,1.7,-4.2,1,0,0,0,1.081058491,0.243882399,0.5,0.5,0,320,240,0,0,90,0,1,10,2.724969763,-4.074947232,10.95305218,12,0,0,0,0,0,0,0,0,0,474.2475308,9.336688668,1358.525438,1358.525438,43,1.57
44,1.61,-9.3,1.4,-4.3,-19.8,1.7,-4.2,1,0,0,0.99,0.539851201,0.40062734,0.671829772,0.487595676,106.5763435,429.9710538,245.9540756,98.13247839,106.5763435,-80.73337623,5.28E-08,1,10,2.724969763,-4.074947232,10.95305218,12,5.48E-08,3.69E-09,3.12E-07,-0.227080809,0.339578936,-0.912754322,2.64E-08,1.917265523,-1.814632398,474.2475308,9.336688668,1358.525438,1358.525438,44,1.61
45,1.63,-9.3,1.4,-4.2,-19.8,1.7,-4.2,1,0,0,1,0.53817179,0.400189151,0.672306888,0.487847366,108.0771195,430.2764082,245.8332643,99.51581464,108.0771195,-80.80378798,5.35E-08,1,10,2.724969763,-4.074947232,10.95305218,12,5.50E-08,3.64E-09,3.12E-07,-0.227080809,0.339578936,-0.912754322,2.68E-08,1.917265523,-1.814632398,474.2475308,9.336688668,1358.525438,1358.525438,45,1.63
46,1.67,-9.3,1.4,-4.3,-19.8,1.7,-4.2,1,0,0,1,0.538579666,0.400060855,0.672183859,0.487865142,107.5015229,430.1976696,245.8247318,98.98819983,107.5015229,-80.78919859,5.33E-08,1,10,2.724969763,-4.074947232,10.95305218,12,5.49E-08,3.63E-09,3.12E-07,-0.227080809,0.339578936,-0.912754322,2.66E-08,1.917265523,-1.814632398,474.2475308,9.336688668,1358.525438,1358.525438,46,1.67
47,1.7,-9.3,1.4,-4.3,-19.8,1.7,-4.2,1,0,0,1,0.537600477,0.40077174,0.672491514,0.487686998,108.7521302,430.394569,245.9102411,100.1295586,108.7521302,-80.82142141,5.39E-08,1,10,2.724969763,-4.074947232,10.95305218,12,5.50E-08,3.69E-09,3.12E-07,-0.227080809,0.339578936,-0.912754322,2.69E-08,1.917265523,-1.814632398,474.2475308,9.336688668,1358.525438,1358.525438,47,1.7
48,1.73,-9.3,1.4,-4.3,-19.8,1.7,-4.2,1,0,0,1,0.538647289,0.400306283,0.672171605,0.487778442,108.7234208,430.189827,245.866348,100.1098484,108.7234208,-80.78054949,5.39E-08,1,10,2.724969763,-4.074947232,10.95305218,12,5.49E-08,3.67E-09,3.12E-07,-0.227080809,0.339578936,-0.912754322,2.69E-08,1.917265523,-1.814632398,474.2475308,9.336688668,1358.525438,1358.525438,48,1.73
49,1.76,-9.3,1.4,-4.2,-19.8,1.7,-4.2,1,0,0,1,0.535385676,0.400798271,0.673138846,0.487815585,109.6526914,430.8088615,245.8485192,100.9545074,109.6526914,-80.91263112,5.43E-08,1,10,2.724969763,-4.074947232,10.95305218,12,5.52E-08,3.67E-09,3.12E-07,-0.227080809,0.339578936,-0.912754322,2.72E-08,1.917265523,-1.814632398,474.2475308,9.336688668,1358.525438,1358.525438,49,1.76
50,1.79,-9.3,1,-5.5,-19.8,1.7,-4.2,1,0,0,0,1.081058491,0.243882399,0.5,0.5,0,320,240,0,0,90,0,1,10,2.724969763,-4.074947232,10.95305218,12,0,0,0,0,0,0,0,0,0,474.2475308,9.336688668,1358.525438,1358.525438,50,1.79
51,1.83,-9.3,1,-5.5,-19.8,1.7,-4.2,1,0,0,0,1.081058491,0.243882399,0.5,0.5,0,320,240,0,0,90,0,1,10,2.724969763,-4.074947232,10.95305218,12,0,0,0,0,0,0,0,0,0,474.2475308,9.336688668,1358.525438,1358.525438,51,1.83
52,1.86,-9.3,1,-5.5,-19.8,1.7,-4.2,1,0,0,0,1.081058491,0.243882399,0.5,0.5,0,320,240,0,0,90,0,1,10,2.724969763,-4.074947232,10.95305218,12,0,0,0,0,0,0,0,0,0,474.2475308,9.336688668,1358.525438,1358.525438,52,1.86
53,1.93,-9.3,1.3,-4.4,-19.8,1.7,-4.2,1,0,0,0.735723544,0.602616855,0.377076231,0.652669243,0.491493121,116.8266015,417.7083156,244.0833017,107.8990092,116.8266015,-78.07475187,5.83E-08,1,10,2.724969763,-4.074947232,10.95305218,12,4.87E-08,2.90E-09,3.13E-07,-0.227080809,0.339578936,-0.912754322,2.92E-08,1.917265523,-1.814632398,474.2475308,9.336688668,1358.525438,1358.525438,53,1.93
54,1.96,-9.3,1,-5.5,-19.8,1.7,-4.2,1,0,0,0,1.081058491,0.243882399,0.5,0.5,0,320,240,0,0,90,0,1,10,2.724969763,-4.074947232,10.95305218,12,0,0,0,0,0,0,0,0,0,474.2475308,9.336688668,1358.525438,1358.525438,54,1.96
55,1.99,-9.3,1,-5.5,-19.8,1.7,-4.2,1,0,0,0,1.081058491,0.243882399,0.5,0.5,0,320,240,0,0,90,0,1,10,2.724969763,-4.074947232,10.95305218,12,0,0,0,0,0,0,0,0,0,474.2475308,9.336688668,1358.525438,1358.525438,55,1.99
56,2.03,-9.3,1.5,-4.2,-19.8,1.7,-4.2,1,0,0,0.99,0.495888813,0.439019996,0.68583944,0.477256089,113.9440701,438.9372414,250.9170773,104.3793755,113.9440701,-82.18465017,5.63E-08,1,10,2.724969763,-4.074947232,10.95305218,12,5.92E-08,6.27E-09,3.12E-07,-0.227080809,0.339578937,-0.912754322,2.81E-08,1.917265523,-1.814632397,474.2475308,9.336688668,1358.525438,1358.525438,56,2.03
57,2.09,-9.3,1.5,-4.2,-19.8,1.7,-4.2,1,0,0,1,0.498800723,0.434183819,0.684835466,0.478735623,113.8978217,438.2946985,250.2069009,104.4002948,113.8978217,-82.11416029,5.63E-08,1,10,2.724969763,-4.074947232,10.95305218,12,5.89E-08,5.91E-09,3.12E-07,-0.227080809,0.339578937,-0.912754322,2.81E-08,1.917265523,-1.814632398,474.2475308,9.336688668,1358.525438,1358.525438,57,2.09
58,2.13,-9.3,1.5,-4.2,-19.8,1.7,-4.2,1,0,0,1,0.500289793,0.434554018,0.6844167,0.478519219,112.9438658,438.0266878,250.310775,103.5253721,112.9438658,-82.05486218,5.58E-08,1,10,2.724969763,-4.074947232,10.95305218,12,5.88E-08,5.95E-09,3.12E-07,-0.227080809,0.339578937,-0.912754322,2.79E-08,1.917265523,-1.814632398,474.2475308,9.336688668,1358.525438,1358.525438,58,2.13
59,2.19,-9.3,1.5,-4.2,-19.8,1.7,-4.2,1,0,0,1,0.497029538,0.435300198,0.685385094,0.478460698,112.5598603,438.6464602,250.3388647,103.1580552,112.5598603,-82.17829578,5.56E-08,1,10,2.724969763,-4.074947232,10.95305218,12,5.91E-08,5.96E-09,3.12E-07,-0.227080809,0.339578937,-0.912754322,2.78E-08,1.917265523,-1.814632397,474.2475308,9.336688668,1358.525438,1358.525438,59,2.19
60,2.22,-9.3,1.5,-4.1,-19.8,1.7,-4.2,1,0,0,1,0.496268841,0.433041039,0.685530211,0.479278889,111.8577391,438.7393351,249.9461332,102.5395083,111.8577391,-82.23151477,5.52E-08,1,10,2.724969763,-4.074947232,10.95305218,12,5.91E-08,5.75E-09,3.12E-07,-0.227080809,0.339578936,-0.912754322,2.76E-08,1.917265523,-1.814632397,474.2475308,9.336688668,1358.525438,1358.525438,60,2.22
61,2.25,-15.5,1.7,-4.2,-19.8,1.7,-4.2,1,0,0,0.949996672,0.541644814,0.485218975,0.674167672,0.45853035,116.0200689,431.4673101,259.905432,105.7933899,116.0200689,-80.05460232,5.79E-08,1,10,2.724969763,-4.074947232,10.95305218,12,5.59E-08,1.09E-08,3.15E-07,-0.227080809,0.339578937,-0.912754322,2.89E-08,1.917265524,-1.814632398,474.2475308,9.336688668,1358.525438,1358.525438,61,2.25
62,2.29,-9.3,1.6,-4.2,-19.8,1.7,-4.2,1,0,0,1,0.54855015,0.476634637,0.671826543,0.461094881,113.627806,429.9689876,258.6744569,103.7261381,113.627806,-79.84511,5.67E-08,1,10,2.724969763,-4.074947232,10.95305218,12,5.52E-08,1.03E-08,3.14E-07,-0.227080809,0.339578937,-0.912754322,2.83E-08,1.917265524,-1.814632398,474.2475308,9.336688668,1358.525438,1358.525438,62,2.29
63,2.33,-9.3,1.6,-4.3,-19.8,1.7,-4.2,1,0,0,0.8688188,0.5490705,0.476000315,0.671650762,0.461283192,113.1974173,429.8564876,258.5840678,103.3418212,113.1974173,-79.82975663,5.65E-08,1,10,2.724969763,-4.074947232,10.95305218,12,5.51E-08,1.02E-08,3.14E-07,-0.227080809,0.339578937,-0.912754322,2.82E-08,1.917265524,-1.814632398,474.2475308,9.336688668,1358.525438,1358.525438,63,2.33
64,2.36,-9.3,1.6,-4.2,-19.8,1.7,-4.2,1,0,0,0.932226723,0.548023259,0.476032967,0.67195918,0.46133606,112.3785837,430.0538755,258.5586913,102.59338,112.3785837,-79.87275062,5.61E-08,1,10,2.724969763,-4.074947232,10.95305218,12,5.52E-08,1.02E-08,3.14E-07,-0.227080809,0.339578937,-0.912754322,2.80E-08,1.917265524,-1.814632398,474.2475308,9.336688668,1358.525438,1358.525438,64,2.36
65,2.39,-9.3,1.6,-4.2,-19.8,1.7,-4.2,1,0,0,1,0.548048003,0.475993945,0.671950501,0.461348089,112.4689961,430.0483207,258.5529174,102.6763471,112.4689961,-79.87175249,5.61E-08,1,10,2.724969763,-4.074947232,10.95305218,12,5.52E-08,1.02E-08,3.14E-07,-0.227080809,0.339578937,-0.912754322,2.81E-08,1.917265524,-1.814632398,474.2475308,9.336688668,1358.525438,1358.525438,65,2.39
66,2.43,-9.3,1.6,-4.2,-19.8,1.7,-4.2,1,0,0,0.993636446,0.545831914,0.476352858,0.672613435,0.461359199,111.5526573,430.4725981,258.5475845,101.8337585,111.5526573,-79.95854437,5.56E-08,1,10,2.724969763,-4.074947232,10.95305218,12,5.54E-08,1.02E-08,3.14E-07,-0.227080809,0.339578937,-0.912754322,2.78E-08,1.917265524,-1.814632398,474.2475308,9.336688668,1358.525438,1358.525438,66,2.43
