index,time,L_x,L_y,L_z,C_x,C_y,C_z,F_x,F_y,F_z,confidence,gaze_norm_pos_x,gaze_norm_pos_y,left_gaze,norm_pos_x,norm_pos_y,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius	theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,index,time
1,0.0,-16.4,0,-4.7,-19.8,1.9,-4.2,1,-0.3,0,0.2362316330966558,0.7596840491546324,0.1728934187018183,0.2825528354713807,0.6849619146622663,142.4439526813512,180.83381470168365,151.2182809621122,140.5168859770937,142.4439526813512,-24.53519640174592,3.9993686684254413,1.0,26,-3.7858309514610067,-3.1135944882501603,29.536177849105318,12.0,-3.9427652700527287,-2.501809307636849,17.55281060477745,-0.0130778598826435,0.05098209838444259,-0.9986139370273223,1.9996843342127206,1.6218005362780048,-1.5838915899721333,240.53084180704434,174.64189603078336,503.7889491327914,503.7889491327914,1,0.0
2,0.0,-16.3,0,-4.7,-19.8,1.9,-4.2,1,-0.3,0,0.18463655802799328,0.75373142784081,0.17351832795150113,0.28550618013023354,0.6874734466332592,142.24722596230527,182.72395528334945,150.0127456160356,140.48287725905686,142.24722596230527,-26.091763060822302,3.9937519961008334,1.0,26,-3.7858309514610067,-3.1135944882501603,29.536177849105318,12.0,-3.887716281003738,-2.536297282213031,17.550505264075902,-0.008490444128560924,0.0481081005030941,-0.9988060487524512,1.9968759980504167,1.6189230034635644,-1.579296715475245,240.53084180704434,174.64189603078336,503.7889491327914,503.7889491327914,2,0.0
3,0.1,-17,0,-4.7,-19.8,1.7,-4.2,1,-0.3,0,0.17479681172701092,0.7359440513437328,0.19509241243356445,0.2908233541961726,0.6758390056817067,143.08362170040013,186.12694668555048,155.59727727278073,140.9928974627821,143.08362170040013,-32.02577026935727,4.009705108051231,1.0,26,-3.7858309514610067,-3.1135944882501603,29.536177849105318,12.0,-3.7913011390332993,-2.3761895471818195,17.55885744636348,-0.00045584896435772276,0.061450411755695065,-0.9981100335618199,2.0048525540256157,1.6322854787773509,-1.5712530388981067,240.53084180704434,174.64189603078336,503.7889491327914,503.7889491327914,3,0.1
4,0.1,-17,0,-4.6,-19.8,1.7,-4.2,0.9,-0.3,0,0.23801955823220167,0.7432311433505983,0.198911365023271,0.2868905057516798,0.669673925996181,142.93803854170417,183.60992368107506,158.5565155218331,140.57025655251934,142.93803854170417,-30.77268635480992,4.005354637758299,1.0,26,-3.7858309514610067,-3.1135944882501603,29.536177849105318,12.0,-3.8652064777684623,-2.2915507962997594,17.56463059345169,-0.0066146271922879665,0.06850364099586674,-0.9976289379711359,2.0026773188791496,1.639353659648154,-1.5774265777964516,240.53084180704434,174.64189603078336,503.7889491327914,503.7889491327914,4,0.1
5,0.2,-17.1,0,-4.6,-19.8,1.7,-4.2,0.9,-0.3,0,0.19777700088608363,0.7429414793178077,0.19504299401494762,0.287513086238044,0.6729790945159744,142.74822132628339,184.00837519234815,156.97003463233227,140.50849748376237,142.74822132628339,-30.506504905093337,4.00080712871312,1.0,26,-3.7858309514610067,-3.1135944882501603,29.536177849105318,12.0,-3.8530302448374787,-2.336982497416014,17.561523028582833,-0.0055999411147060005,0.06471766590284551,-0.9978879017102069,2.00040356435656,1.6355592550482942,-1.576408061661451,240.53084180704434,174.64189603078336,503.7889491327914,503.7889491327914,5,0.2
6,0.2,-17.2,0,-4.6,-19.8,1.7,-4.2,0.9,-0.3,0.1,0.20920613536576838,0.7505791559939641,0.18936702779403447,0.2845660603750237,0.6744583349345186,142.62402672462258,182.12227864001517,156.25999923143107,140.37294277244962,142.62402672462258,-28.467044444961815,3.9991370973421123,1.0,26,-3.7858309514610067,-3.1135944882501603,29.536177849105318,12.0,-3.9072899301905792,-2.3573758268443807,17.560645249148536,-0.010121581560797711,0.06301822178381496,-0.9979610499963983,1.9995685486710562,1.6338563339674286,-1.5809382401777243,240.53084180704434,174.64189603078336,503.7889491327914,503.7889491327914,6,0.2
7,0.3,-17.2,0,-4.6,-19.8,1.7,-4.2,0.9,-0.3,0.1,0.25405783972775825,0.7640356912558834,0.17901422534231237,0.27927567835749667,0.6770354429208261,142.72952513034244,178.73643414879785,155.02298739800352,140.42190155330124,142.72952513034244,-24.67296095102874,4.005364188105755,1.0,26,-3.7858309514610067,-3.1135944882501603,29.536177849105318,12.0,-4.004868091575152,-2.3929332460731754,17.559839923625987,-0.018253095009512107,0.060055103514748735,-0.9980281604566108,2.0026820940528776,1.6308875883014737,-1.5890834462987398,240.53084180704434,174.64189603078336,503.7889491327914,503.7889491327914,7,0.3
8,0.3,-17.7,0,-4.5,-19.8,1.7,-4.2,0.9,-0.3,0.1,0.25405783972775825,0.7640356912558834,0.17901422534231237,0.27927567835749667,0.6770354429208261,142.72952513034244,178.73643414879785,155.02298739800352,140.42190155330124,142.72952513034244,-24.67296095102874,4.005364188105755,1.0,26,-3.7858309514610067,-3.1135944882501603,29.536177849105318,12.0,-4.004868091575152,-2.3929332460731754,17.559839923625987,-0.018253095009512107,0.060055103514748735,-0.9980281604566108,2.0026820940528776,1.6308875883014737,-1.5890834462987398,240.53084180704434,174.64189603078336,503.7889491327914,503.7889491327914,8,0.3
9,0.3,-17.9,0,-4.5,-19.8,1.7,-4.2,0.9,-0.4,0.1,0.18658034115156527,0.7677675278467078,0.1854519822206413,0.27642511295651845,0.66971504378801,142.92802686370263,176.9120722921718,158.53677898175522,140.2651155155729,142.92802686370263,-25.185149465341325,4.009570454123633,1.0,26,-3.7858309514610067,-3.1135944882501603,29.536177849105318,12.0,-4.059258517895417,-2.2924536870556436,17.5674283258457,-0.022785630536200866,0.06842840009954307,-0.9973957936049683,2.0047852270618165,1.6392782417799279,-1.5936374777053464,240.53084180704434,174.64189603078336,503.7889491327914,503.7889491327914,9,0.3
10,0.4,-17.8,0,-4.3,-19.8,1.7,-4.2,0.9,-0.4,0.1,0.16387549848942828,0.6141574072713798,0.17125643473691632,0.34089525814137667,0.7297910526136462,142.9687882199895,218.17296521048107,129.70029474544984,140.61505098710438,142.9687882199895,-62.74634152130642,3.999440725790517,1.0,26,-3.7858309514610067,-3.1135944882501603,29.536177849105318,12.0,-2.868293838818484,-3.1259825567366737,17.571313780396355,0.07646142605354356,-0.0010323390405427846,-0.9970720057257468,1.9997203628952585,1.569763987570989,-1.4942601598135243,240.53084180704434,174.64189603078336,503.7889491327914,503.7889491327914,10,0.4
