index,time,L_x,L_y,L_z,C_x,C_y,C_z,F_x,F_y,F_z,confidence,gaze_norm_pos_x,gaze_norm_pos_y,left_gaze,norm_pos_x,norm_pos_y,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius	theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,index,time
1,0.0,-15.5,2.5,-4.5,-19.8,2,-4.2,1,0.1,0,1.0,0.6707008514816657,0.48901461470860097,0.3208559942742541,0.5218218657163745,103.10572385212909,205.34783633552263,229.52550445614023,98.13649373807115,103.10572385212909,-84.53184849399273,3.0745636130231455,0.5439323798077766,6,-5.263973051610414,-3.467099935208499,30.23670088804517,12.0,-3.4578402267015904,-0.28582470386712844,18.807905145656527,0.15051106874240194,0.26510626927844755,-0.9523996451990536,1.5372818065115728,1.8391104602249548,-1.4140590449835744,212.06285090154043,168.90752308631767,492.1171808754829,492.1171808754829,1,0.0
2,0.07,-15.5,2.2,-4.5,-19.8,1.7,-4.2,1,0.1,0,1.0,0.674517740431622,0.48486487662468747,0.3193928045789307,0.5233715663091301,103.52701921015792,204.41139493051566,228.78164817161758,98.57771556634599,103.52701921015792,-83.81632061257358,3.0845533866643366,0.5450126050772996,6,-5.263973051610414,-3.467099935208499,30.23670088804517,12.0,-3.484444735963908,-0.3081620156482012,18.797540508271823,0.14829402630387548,0.2632448266300248,-0.9532633649811125,1.5422766933321683,1.83718045296865,-1.41646872807137,212.06285090154043,168.90752308631767,492.1171808754829,492.1171808754829,2,0.07
3,0.1,-15.5,1.7,-4.9,-19.8,1.7,-4.2,1,0.1,0,0.1991000654004672,0.8321971416320317,0.31894402370306674,0.2552859725813653,0.5959057587332688,101.17084823043669,163.3830224520738,193.96523580803097,97.05191740733467,101.17084823043669,-55.579189876118676,2.9340081999846372,0.5001671001894858,6,-5.263973051610414,-3.467099935208499,30.23670088804517,12.0,-4.651508198415913,-1.348697808958442,18.441055113646016,0.05103873776620842,0.1765335105208381,-0.9829704811999297,1.4670040999923186,1.748259857140105,-1.5189199519852021,212.06285090154043,168.90752308631767,492.1171808754829,492.1171808754829,3,0.1
4,0.13,-15.5,1.7,-4.9,-19.8,1.7,-4.2,1,0.1,0,0.196312776158939,0.8459924968017751,0.2922192728104389,0.24908470680163597,0.6095510725801736,100.83730985667445,159.41421235304702,187.41548516151664,96.95967502674215,100.83730985667445,-52.4375715184822,2.919337765393017,0.4902071078267456,6,-5.263973051610414,-3.467099935208499,30.23670088804517,12.0,-4.7608800536504985,-1.5422238551012204,18.402777214485564,0.04192441649665961,0.16040634000893988,-0.9861603061299674,1.4596688826965085,1.7318986366946956,-1.528309130328096,212.06285090154043,168.90752308631767,492.1171808754829,492.1171808754829,4,0.13
5,0.17,-9.3,2.4,-4.9,-19.8,1.7,-4.2,1,0.1,0,1.0,0.862140396479266,0.27245243256510454,0.24184758739336615,0.620330991881916,106.33322655149705,154.78245593175433,182.2411238966803,102.39025097516134,106.33322655149705,-49.36006944950614,3.076009471016808,0.4857928755840901,6,-5.263973051610414,-3.467099935208499,30.23670088804517,12.0,-4.89169306679011,-1.6926635692648213,18.37445897531557,0.03102333206835859,0.14786969716197312,-0.9885201593941333,1.538004735508404,1.71921026906885,-1.5394230133549691,212.06285090154043,168.90752308631767,492.1171808754829,492.1171808754829,5,0.17
6,0.27,-9.3,2.4,-4.9,-19.8,1.7,-4.2,1,0.1,0,0.3691069503975579,0.8485030818032893,0.26729296295740923,0.24780681964699874,0.6223373986763248,101.8325823246655,158.5963645740792,181.27804863536414,98.22293939410116,101.8325823246655,-50.7500087136128,2.944911279237988,0.46733150988541583,6,-5.263973051610414,-3.467099935208499,30.23670088804517,12.0,-4.7778686300987685,-1.7230523421142034,18.374070467922962,0.04050870179263711,0.14533729942452464,-0.9885525350101841,1.472455639618994,1.7166502100183991,-1.5298414464212122,212.06285090154043,168.90752308631767,492.1171808754829,492.1171808754829,6,0.27
7,0.3,-15.5,1.9,-4.4,-19.8,1.7,-4.2,1,0.1,0,0.18772792841014713,0.6006767438189564,0.35412848228251814,0.34436511320123,0.5825620771268873,99.29037474835069,220.39367244878719,200.37020297909405,97.39367054372585,99.29037474835069,-81.91520861800342,2.9543794421076885,0.4326355216813238,6,-5.263973051610414,-3.467099935208499,30.23670088804517,12.0,-2.978585792017936,-1.1720853488631993,18.68205190496677,0.19044893829937312,0.19125121552877494,-0.9628874152565333,1.4771897210538443,1.7632330613076717,-1.3755272305022406,212.06285090154043,168.90752308631767,492.1171808754829,492.1171808754829,7,0.3
8,0.33,-15.5,1.9,-4.3,-19.8,1.7,-4.2,1,0.1,0,0.2173365624716242,0.5542688785022158,0.3672416350465819,0.36060254561697225,0.5793172250003112,97.37609750432611,230.78562919486222,201.9277319998506,95.94770897717612,97.37609750432611,86.01059972447365,2.923831738238682,0.4326355216813238,6,-5.263973051610414,-3.467099935208499,30.23670088804517,12.0,-2.673821270810034,-1.129861433419598,18.755044651326873,0.215845981733365,0.1947698751490751,-0.9568046863931916,1.461915869119341,1.7668191534622908,-1.3489199746852272,212.06285090154043,168.90752308631767,492.1171808754829,492.1171808754829,8,0.33
9,0.36,-15.5,1.9,-4.2,-19.8,1.7,-4.2,1,0.1,0,0.3730739579465935,0.5408227495931381,0.3826696107762837,0.36537056461310835,0.5734024115297011,98.03957723430092,233.83716135238933,204.76684246574348,96.4888790150731,98.03957723430092,79.35528020571796,2.9534020200407483,0.4326355216813238,6,-5.263973051610414,-3.467099935208499,30.23670088804517,12.0,-2.5855399063028703,-1.0450272903569187,18.792944512222604,0.22320276210896192,0.201839387070965,-0.9536463646518804,1.4767010100203741,1.7740319250940007,-1.3408830188394436,212.06285090154043,168.90752308631767,492.1171808754829,492.1171808754829,9,0.36
10,0.41,-15.5,1.9,-4.2,-19.8,1.7,-4.2,1,0.1,0,0.99,0.5350742160412993,0.38100011827955926,0.3672997357670546,0.5745142526887296,99.00057336277015,235.07183089091495,204.2331587094098,97.51386637931947,99.00057336277015,77.60784706048966,2.9849753254321403,0.4262448119544793,6,-5.263973051610414,-3.467099935208499,30.23670088804517,12.0,-2.547973075764004,-1.061179784987277,18.79839278055122,0.22633333132053418,0.20049334585176848,-0.9531923422911625,1.4924876627160701,1.772657792486587,-1.3376660322272576,212.06285090154043,168.90752308631767,492.1171808754829,492.1171808754829,10,0.41
