index,time,L_x,L_y,L_z,C_x,C_y,C_z,F_x,F_y,F_z,confidence,gaze_norm_pos_x,gaze_norm_pos_y,norm_pos_x,norm_pos_y,diameter,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius,theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,index,time
11,0.4,-15.3,0.9,-4.2,-19.8,1.7,-4.2,1,-0.1,0,0.99,0.529916918,0.421232412,0.532881352,0.585228258,85.47723315,341.0440655,199.0904361,83.38554334,85.47723315,67.40253562,0.646320904,1,10,-0.31817186,-3.534186637,16.24314033,12,0.160188212,-0.303986387,4.695977129,0.039863339,0.269183354,-0.9622636,0.323160452,1.843341313,-1.529393369,307.8553932,105.100241,916.0790154,916.0790154,11,0.4
12,0.46,-15.3,0.9,-4.2,-19.8,1.7,-4.2,1,-0.1,0,1,0.529308528,0.425258389,0.533300432,0.583475196,85.67993774,341.3122766,199.9319058,83.54116493,85.67993774,67.57218839,0.648113443,1,10,-0.31817186,-3.534186637,16.24314033,12,0.162290057,-0.297693677,4.697826576,0.040038493,0.269707747,-0.962109479,0.324056722,1.843885845,-1.529205006,307.8553932,105.100241,916.0790154,916.0790154,12,0.46
13,0.5,-15.3,0.9,-4.2,-19.8,1.7,-4.2,1,-0.1,0,1,0.529432368,0.423787815,0.533183052,0.584121495,86.03929052,341.237153,199.6216825,83.9062868,86.03929052,67.4987913,0.650736066,1,10,-0.31817186,-3.534186637,16.24314033,12,0.161704196,-0.29995574,4.697168327,0.039989671,0.269519241,-0.962164334,0.325368033,1.843690091,-1.529258029,307.8553932,105.100241,916.0790154,916.0790154,13,0.5
14,0.53,-15.3,0.9,-4.2,-19.8,1.7,-4.2,1,-0.1,0,1,0.528532136,0.421191646,0.533382149,0.585335639,85.34601267,341.3645755,199.0388935,83.25082296,85.34601267,67.20675405,0.645303115,1,10,-0.31817186,-3.534186637,16.24314033,12,0.162616306,-0.304394931,4.695963693,0.040065681,0.269149309,-0.96226472,0.322651558,1.843305963,-1.529183504,307.8553932,105.100241,916.0790154,916.0790154,14,0.53
15,0.56,-15.3,0.9,-4.2,-19.8,1.7,-4.2,1,-0.1,0,1,0.52752143,0.417101089,0.533548008,0.587225299,84.79241005,341.4707254,198.1318563,82.74452735,84.79241005,66.79500584,0.640827862,1,10,-0.31817186,-3.534186637,16.24314033,12,0.163345914,-0.311225817,4.694085641,0.040126481,0.268580068,-0.962421224,0.320413931,1.842714961,-1.529127198,307.8553932,105.100241,916.0790154,916.0790154,15,0.56
16,0.59,-15.3,0.9,-4.2,-19.8,1.7,-4.2,1,-0.1,0,1,0.525967414,0.412597731,0.533891126,0.589338597,84.04601954,341.6903208,197.1174733,82.05011411,84.04601954,66.2651224,0.634862024,1,10,-0.31817186,-3.534186637,16.24314033,12,0.164924473,-0.318877268,4.692019016,0.040258028,0.267942447,-0.962593443,0.317431012,1.84205308,-1.528998223,307.8553932,105.100241,916.0790154,916.0790154,16,0.59
17,0.63,-15.5,1.9,-3.9,-19.8,1.7,-4.2,1,-0.1,0,0.129727303,0.387570267,0.744939053,0.600118166,0.461880006,61.09542289,384.0756262,258.2975971,56.63926857,61.09542289,65.91411213,0.476418546,1,10,-0.31817186,-3.534186637,16.24314033,12,0.50198535,0.146537552,4.851054849,0.068346434,0.306727016,-0.949340457,0.238209273,1.882548705,-1.498926727,307.8553932,105.100241,916.0790154,916.0790154,17,0.63
18,0.66,-15.3,1.2,-4.3,-19.8,1.7,-4.2,1,-0.1,0,0.99,0.538243646,0.499728651,0.533758814,0.55030826,83.21085295,341.6056412,215.852035,80.4341608,83.21085295,72.06150506,0.634341258,1,10,-0.31817186,-3.534186637,16.24314033,12,0.165664188,-0.178536277,4.732036415,0.040319671,0.27963753,-0.95925866,0.317170629,1.854212884,-1.528788938,307.8553932,105.100241,916.0790154,916.0790154,18,0.66
19,0.69,-15.3,1.2,-4.3,-19.8,1.7,-4.2,1,-0.1,0,1,0.537132914,0.498289401,0.534088843,0.550997963,82.55490302,341.8168598,215.5209778,79.8111245,82.55490302,71.88448497,0.629235062,1,10,-0.31817186,-3.534186637,16.24314033,12,0.167242085,-0.181130657,4.731346859,0.040451162,0.279421332,-0.959316123,0.314617531,1.853987709,-1.528654626,307.8553932,105.100241,916.0790154,916.0790154,19,0.69
20,0.73,-15.3,1.2,-4.2,-19.8,1.7,-4.2,1,-0.1,0,1,0.534963807,0.495728415,0.534746225,0.55223904,82.58687959,342.237584,214.925261,79.86002713,82.58687959,71.54628868,0.629291233,1,10,-0.31817186,-3.534186637,16.24314033,12,0.170415261,-0.185632225,4.730170861,0.040715593,0.279046201,-0.959414122,0.314645616,1.853597039,-1.5283838,307.8553932,105.100241,916.0790154,916.0790154,20,0.73
21,0.76,-15.3,1.2,-4.2,-19.8,1.7,-4.2,1,-0.1,0,1,0.534673596,0.492315759,0.534681015,0.553731635,81.039707,342.1958494,214.2088154,78.39783583,81.039707,71.39146406,0.617281051,1,10,-0.31817186,-3.534186637,16.24314033,12,0.170009169,-0.191248729,4.728521559,0.040681752,0.278578159,-0.959551564,0.308640525,1.853109671,-1.528425072,307.8553932,105.100241,916.0790154,916.0790154,21,0.76
22,0.81,-15.3,1.2,-4.2,-19.8,1.7,-4.2,1,-0.1,0,1,0.535022517,0.491507906,0.534514326,0.554058949,80.21674751,342.0891685,214.0517047,77.61144022,80.21674751,71.4026458,0.610964236,1,10,-0.31817186,-3.534186637,16.24314033,12,0.169165129,-0.192541802,4.728110479,0.040611416,0.278470403,-0.959585821,0.305482118,1.852997475,-1.52849975,307.8553932,105.100241,916.0790154,916.0790154,22,0.81
23,0.86,-15.3,1.2,-4.2,-19.8,1.7,-4.2,1,-0.1,0,1,0.535020688,0.485784609,0.534229488,0.556537094,78.84024965,341.9068724,212.8621951,76.33579252,78.84024965,71.19427792,0.600128275,0.004778613,10,-0.31817186,-3.534186637,16.24314033,12,0.167652947,-0.201689138,4.72539599,0.040485401,0.277708125,-0.959812028,0.300064138,1.852203894,-1.528640765,307.8553932,105.100241,916.0790154,916.0790154,23,0.86
24,0.92,-15.3,1.3,-4.3,-19.8,1.7,-4.2,1,-0.1,0,1,0.53776902,0.477691522,0.532830147,0.559879361,78.24945847,341.0112939,211.2579067,75.8517414,78.24945847,71.22401519,0.595171941,0.026699797,10,-0.31817186,-3.534186637,16.24314033,12,0.16067999,-0.213834116,4.721597028,0.039904321,0.276696043,-0.960128608,0.297585971,1.851150533,-1.529258799,307.8553932,105.100241,916.0790154,916.0790154,24,0.92
25,0.96,-15.3,1.3,-4.3,-19.8,1.7,-4.2,1,-0.1,0,1,0.537267206,0.472403229,0.532748428,0.562213332,77.93334905,340.9589938,210.1376009,75.59370842,77.93334905,70.95521074,0.592443584,0.032449379,10,-0.31817186,-3.534186637,16.24314033,12,0.160192674,-0.222300319,4.719140313,0.039863711,0.275990527,-0.960333335,0.296221792,1.85041643,-1.529309859,307.8553932,105.100241,916.0790154,916.0790154,25,0.96
26,0.99,-15.3,1.3,-4.3,-19.8,1.7,-4.2,1,-0.1,0,1,0.537107702,0.467679092,0.532571013,0.564284669,77.41397269,340.8454481,209.143359,75.13379848,77.41397269,70.74224835,0.588210408,0.038268842,10,-0.31817186,-3.534186637,16.24314033,12,0.159244464,-0.229835441,4.716938144,0.039784694,0.2753626,-0.960516849,0.294105204,1.84976319,-1.5293999,307.8553932,105.100241,916.0790154,916.0790154,26,0.99
27,1.03,-15.3,1.2,-4.3,-19.8,1.7,-4.2,1,-0.1,0,1,0.537360341,0.463108338,0.532252012,0.566267312,77.35963759,340.6412878,208.1916904,75.12462288,77.35963759,70.58168943,0.587527865,0.052793507,10,-0.31817186,-3.534186637,16.24314033,12,0.157618026,-0.236984176,4.714823891,0.039649157,0.274766872,-0.960693037,0.293763933,1.84914356,-1.529548325,307.8553932,105.100241,916.0790154,916.0790154,27,1.03
28,1.09,-16.2,0.7,-4.5,-19.8,1.7,-4.2,1,-0.1,0,0.085807547,0.637739781,0.244583735,0.485611954,0.661948359,70.51904682,310.7916505,162.2647877,70.44495124,70.51904682,-49.19014503,0.524735177,0.036231605,10,-0.31817186,-3.534186637,16.24314033,12,-0.068248881,-0.575122159,4.616383433,0.020826915,0.246588706,-0.968896408,0.262367588,1.819955007,-1.549304134,307.8553932,105.100241,916.0790154,916.0790154,28,1.09
29,1.12,-9.3,1,-4.3,-19.8,1.7,-4.2,1,-0.1,0,1,0.538732064,0.544518485,0.535824968,0.53114768,77.58279843,342.9279793,225.0491137,74.55811037,77.58279843,73.3449728,0.594114618,0.03933463,10,-0.31817186,-3.534186637,16.24314033,12,0.176438781,-0.109500858,4.752844962,0.041217553,0.285390482,-0.957524614,0.297057309,1.860210156,-1.527776938,307.8553932,105.100241,916.0790154,916.0790154,29,1.12
30,1.15,-9.3,1,-4.3,-19.8,1.7,-4.2,1,-0.1,0,1,0.535634538,0.543347512,0.536883654,0.531837609,77.50094452,343.6055389,224.7179477,74.48143723,77.50094452,72.99447547,0.593389255,0.058811878,10,-0.31817186,-3.534186637,16.24314033,12,0.181617079,-0.112041042,4.752312224,0.041649078,0.2851788,-0.957569009,0.296694628,1.859989296,-1.527329126,307.8553932,105.100241,916.0790154,916.0790154,30,1.15
31,1.19,-9.3,1,-4.3,-19.8,1.7,-4.2,1,-0.1,0,1,0.534545402,0.541233379,0.537171067,0.532802071,77.63245964,343.7894826,224.2550059,74.62531484,77.63245964,72.82855131,0.594258995,0.07124482,10,-0.31817186,-3.534186637,16.24314033,12,0.182993106,-0.115552166,4.751327068,0.041763747,0.284886206,-0.957651105,0.297129497,1.85968404,-1.527213334,307.8553932,105.100241,916.0790154,916.0790154,31,1.19
32,1.22,-9.3,1,-4.3,-19.8,1.7,-4.2,1,-0.1,0,1,0.533212473,0.537976824,0.537489697,0.534267766,78.0517801,343.993406,223.5514724,75.05631079,78.0517801,72.60617594,0.597259797,0.078457242,10,-0.31817186,-3.534186637,16.24314033,12,0.184506586,-0.120855842,4.749816734,0.041889871,0.284444233,-0.957776966,0.298629898,1.859222992,-1.527087622,307.8553932,105.100241,916.0790154,916.0790154,32,1.22
33,1.25,-9.3,1,-4.3,-19.8,1.7,-4.2,1,-0.1,0,1,0.532802675,0.536210564,0.53754954,0.535043655,77.70853313,344.0317058,223.1790456,74.74257988,77.70853313,72.51620716,0.594521811,0.090095625,10,-0.31817186,-3.534186637,16.24314033,12,0.184761517,-0.123735421,4.74897309,0.041911115,0.284204268,-0.95784727,0.297260906,1.858972696,-1.527068689,307.8553932,105.100241,916.0790154,916.0790154,33,1.25
34,1.29,-9.3,1,-4.3,-19.8,1.7,-4.2,1,-0.1,0,1,0.534525452,0.53663654,0.536948587,0.534753272,77.91246744,343.6470957,223.3184293,74.94007918,77.91246744,72.70903295,0.596124792,0.096860148,10,-0.31817186,-3.534186637,16.24314033,12,0.181823222,-0.122644479,4.749168648,0.041666257,0.28429518,-0.957830973,0.298062396,1.85906752,-1.527323098,307.8553932,105.100241,916.0790154,916.0790154,34,1.29
35,1.32,-9.3,1.1,-4.3,-19.8,1.7,-4.2,1,-0.1,0,0.163596068,0.533897695,0.544116207,0.537548851,0.531622134,69.44995998,344.0312646,224.8213756,66.73595303,69.44995998,72.82331925,0.531756299,0.097331874,10,-0.31817186,-3.534186637,16.24314033,12,0.184752017,-0.112254267,4.752385505,0.041910323,0.285161031,-0.957562902,0.26587815,1.859970757,-1.527056545,307.8553932,105.100241,916.0790154,916.0790154,35,1.32
36,1.39,-15.5,1.9,-4.4,-19.8,1.7,-4.2,1,-0.1,0,0.284327536,0.621046992,0.69300726,0.514473683,0.465599691,69.1362254,329.2631574,256.5121484,65.17679132,69.1362254,82.12210531,0.537793538,0.003519391,10,-0.31817186,-3.534186637,16.24314033,12,0.072514052,0.132791735,4.823830624,0.032557159,0.305581531,-0.951609142,0.268896769,1.881345442,-1.536596923,307.8553932,105.100241,916.0790154,916.0790154,36,1.39
37,1.42,-15.5,1.9,-4.5,-19.8,1.7,-4.2,1,-0.1,0,1,0.632847338,0.679188049,0.509650088,0.470646969,79.8012532,326.1760561,254.0894547,75.38812953,79.8012532,83.0864263,0.619920705,0.015906891,10,-0.31817186,-3.534186637,16.24314033,12,0.048549749,0.115207692,4.817404629,0.030560134,0.304116194,-0.952144642,0.309960352,1.87980687,-1.538711237,307.8553932,105.100241,916.0790154,916.0790154,37,1.42
38,1.45,-15.5,1.9,-4.5,-19.8,1.7,-4.2,1,-0.1,0,0.204749829,0.636662076,0.694396326,0.509186959,0.464361716,68.80732194,325.8796535,257.1063765,64.86159524,68.80732194,83.3322916,0.53532593,0.016007186,10,-0.31817186,-3.534186637,16.24314033,12,0.046167379,0.137395539,4.824438948,0.030361603,0.305965181,-0.951558448,0.267662965,1.881748392,-1.538899909,307.8553932,105.100241,916.0790154,916.0790154,38,1.45
39,1.48,-15.5,1.8,-4.5,-19.8,1.7,-4.2,1,-0.1,0,0.112808653,0.628784289,0.633146097,0.50850598,0.489563518,69.40319177,325.4438269,245.0095116,66.01625551,69.40319177,82.88292389,0.53659681,0.012118572,10,-0.31817186,-3.534186637,16.24314033,12,0.042515305,0.04299728,4.794399788,0.030057264,0.29809866,-0.954061712,0.268298405,1.873496458,-1.539302216,307.8553932,105.100241,916.0790154,916.0790154,39,1.48
40,1.52,-15.5,1.8,-4.5,-19.8,1.7,-4.2,1,-0.1,0,0.132829534,0.6340871,0.648279939,0.507502748,0.483146044,68.83785118,324.8017588,248.0898989,65.33652102,68.83785118,83.29499557,0.533045725,0.009577766,10,-0.31817186,-3.534186637,16.24314033,12,0.037596074,0.066869225,4.801731943,0.029647328,0.300087989,-0.953450699,0.266522863,1.875581219,-1.539711575,307.8553932,105.100241,916.0790154,916.0790154,40,1.52
41,1.55,-15.5,1.9,-4.5,-19.8,1.7,-4.2,1,-0.1,0,0.245406664,0.639030502,0.658802647,0.506380446,0.478654382,69.24665912,324.0834857,250.2458968,65.62441112,69.24665912,83.66936888,0.536788672,1,10,-0.31817186,-3.534186637,16.24314033,12,0.032067171,0.083719907,4.80687849,0.029186586,0.301492212,-0.95302182,0.268394336,1.87705363,-1.540180589,307.8553932,105.100241,916.0790154,916.0790154,41,1.55
42,1.58,-15.5,1.9,-4.5,-19.8,1.7,-4.2,1,-0.1,0,1,0.618266007,0.672821189,0.514334031,0.473858256,81.67625749,329.1737801,252.5480372,77.22132137,81.67625749,81.92504744,0.63406028,1,10,-0.31817186,-3.534186637,16.24314033,12,0.07185369,0.103425764,4.814419662,0.032502129,0.303134367,-0.952393389,0.31703014,1.878776395,-1.536682776,307.8553932,105.100241,916.0790154,916.0790154,42,1.58
43,1.62,-15.3,1.3,-4,-19.8,1.7,-4.2,1,-0.1,0,0.090823441,0.385730558,0.427459053,0.585686023,0.594728531,71.39731649,374.8390548,194.5303049,68.77888316,71.39731649,52.75445176,0.537567541,1,10,-0.31817186,-3.534186637,16.24314033,12,0.416452981,-0.340614577,4.699249138,0.061218737,0.266131005,-0.961990933,0.268783771,1.840173378,-1.507244483,307.8553932,105.100241,916.0790154,916.0790154,43,1.62
44,1.65,-15.5,1.9,-4.5,-19.8,1.7,-4.2,1,-0.1,0,1,0.617565872,0.669685049,0.514405949,0.475158742,81.68824826,329.2198073,251.9238036,77.26815604,81.68824826,81.87037618,0.633949159,1,10,-0.31817186,-3.534186637,16.24314033,12,0.072188733,0.098543418,4.812878261,0.032530049,0.302727505,-0.952521839,0.316974579,1.878349473,-1.536658095,307.8553932,105.100241,916.0790154,916.0790154,44,1.65
45,1.69,-15.5,2,-4.5,-19.8,1.7,-4.2,1,0,0,1,0.615543087,0.667662003,0.51499742,0.476070071,81.69803571,329.5983486,251.4863657,77.29886524,81.69803571,81.70581667,0.633890501,0.006569973,10,-0.31817186,-3.534186637,16.24314033,12,0.075115773,0.095125861,4.811892995,0.032773969,0.302442708,-0.952603945,0.31694525,1.878050669,-1.536405279,307.8553932,105.100241,916.0790154,916.0790154,45,1.69
46,1.72,-15.5,2,-4.5,-19.8,1.7,-4.2,1,0,0,1,0.615507375,0.670545868,0.515166163,0.474904272,82.27744898,329.7063446,252.0459493,77.8132102,82.27744898,81.70213389,0.638575769,0.007466844,10,-0.31817186,-3.534186637,16.24314033,12,0.075986609,0.099588736,4.813340872,0.032846539,0.302814614,-0.952483288,0.319287884,1.878440873,-1.536324827,307.8553932,105.100241,916.0790154,916.0790154,46,1.72
47,1.75,-15.5,2,-4.5,-19.8,1.7,-4.2,1,0,0,1,0.614860511,0.665935972,0.515140713,0.476800653,82.57016101,329.6900561,251.1356866,78.14279946,82.57016101,81.6504137,0.640545915,0.014635878,10,-0.31817186,-3.534186637,16.24314033,12,0.075829193,0.092514157,4.811088697,0.032833421,0.302225066,-0.952670969,0.320272958,1.877822342,-1.536345366,307.8553932,105.100241,916.0790154,916.0790154,47,1.75
48,1.78,-15.5,2.1,-4.5,-19.8,1.7,-4.2,1,0,0,0.143156471,0.61738642,0.675923024,0.514807167,0.472644786,70.8602329,329.476587,253.1305025,66.96995231,70.8602329,81.84896639,0.55023993,0.01297943,10,-0.31817186,-3.534186637,16.24314033,12,0.074070525,0.106493514,4.815472416,0.032686865,0.303390013,-0.952305659,0.275119965,1.879044675,-1.536485874,307.8553932,105.100241,916.0790154,916.0790154,48,1.78
49,1.81,-15.5,2.1,-4.5,-19.8,1.7,-4.2,1,0,0,1,0.61303526,0.649387479,0.514879792,0.483611074,82.89157618,329.5230671,247.8666844,78.63716847,82.89157618,81.49708187,0.641954312,0.030438055,10,-0.31817186,-3.534186637,16.24314033,12,0.074411951,0.067053566,4.802994048,0.032715318,0.30010335,-0.953345523,0.320977156,1.875597323,-1.53649346,307.8553932,105.100241,916.0790154,916.0790154,49,1.81
50,1.85,-15.5,2.1,-4.5,-19.8,1.7,-4.2,1,0,0,1,0.610032205,0.643309343,0.515599422,0.486230362,83.95107552,329.98363,246.6094264,79.70947938,83.95107552,81.23609495,0.649755029,0.041710023,10,-0.31817186,-3.534186637,16.24314033,12,0.077954113,0.057425105,4.80008963,0.033010498,0.299300978,-0.953587558,0.324877514,1.874756291,-1.53619298,307.8553932,105.100241,916.0790154,916.0790154,50,1.85
51,1.89,-15.5,2.1,-4.6,-19.8,1.7,-4.2,1,0,0,1,0.606018755,0.633289427,0.516464908,0.49051894,83.52894953,330.5375408,244.5509087,79.4206471,83.52894953,80.87167935,0.64582005,0.058698736,10,-0.31817186,-3.534186637,16.24314033,12,0.082158333,0.041364378,4.795207299,0.033360849,0.297962585,-0.953994419,0.322910025,1.873353904,-1.535840922,307.8553932,105.100241,916.0790154,916.0790154,51,1.89
52,1.91,-15.5,2.1,-4.6,-19.8,1.7,-4.2,1,0,-0.1,1,0.602267605,0.629310581,0.517567449,0.492329503,84.22588679,331.2431672,243.6818388,80.1244743,84.22588679,80.53023298,0.650937817,0.069950796,10,-0.31817186,-3.534186637,16.24314033,12,0.087599978,0.034724416,4.793327095,0.03381432,0.297409254,-0.954151103,0.325468909,1.872774297,-1.535371985,307.8553932,105.100241,916.0790154,916.0790154,52,1.91
53,1.94,-15.5,2.1,-4.7,-19.8,1.7,-4.2,1,0,-0.1,1,0.594248188,0.625772409,0.520197907,0.494173924,84.66693438,332.9266606,242.7965167,80.57376509,84.66693438,79.80124241,0.654086926,0.077792911,10,-0.31817186,-3.534186637,16.24314033,12,0.100605675,0.027927016,4.791678776,0.034898128,0.296842804,-0.954288463,0.327043463,1.872181055,-1.534242827,307.8553932,105.100241,916.0790154,916.0790154,53,1.94
54,1.98,-15.5,2.1,-4.7,-19.8,1.7,-4.2,1,0,-0.1,1,0.585712025,0.61908486,0.522855787,0.497356838,85.65252821,334.6277035,241.2687178,81.57570106,85.65252821,78.99591135,0.661222185,0.07823159,10,-0.31817186,-3.534186637,16.24314033,12,0.113712632,0.016241318,4.788537014,0.035990374,0.295868996,-0.954550276,0.330611093,1.871161443,-1.533110167,307.8553932,105.100241,916.0790154,916.0790154,54,1.98
55,2.01,-15.5,2.1,-4.5,-19.8,1.7,-4.2,1,0,-0.1,0.120176619,0.522878587,0.633092313,0.545912144,0.495327145,73.38245784,349.3837723,242.2429703,69.62175164,73.38245784,73.62555502,0.566911723,0.060469712,10,-0.31817186,-3.534186637,16.24314033,12,0.227917019,0.02207939,4.795225284,0.045507407,0.296355502,-0.95399292,0.283455861,1.871670792,-1.523130421,307.8553932,105.100241,916.0790154,916.0790154,55,2.01
56,2.05,-15.5,2.1,-4.8,-19.8,1.7,-4.2,1,0,-0.1,0.142051691,0.588454559,0.626523037,0.522277658,0.494157345,73.47515351,334.2577011,242.8044746,69.91414277,73.47515351,79.28050168,0.567620195,0.051033018,10,-0.31817186,-3.534186637,16.24314033,12,0.110727574,0.026427172,4.79158696,0.035741619,0.296717817,-0.954296114,0.283810098,1.872050171,-1.53336044,307.8553932,105.100241,916.0790154,916.0790154,56,2.05
57,2.08,-15.5,2.2,-4.6,-19.8,1.7,-4.2,1,0,-0.1,0.133009689,0.51964927,0.639300962,0.547371422,0.493008705,73.70518167,350.3177101,243.3558217,69.85701411,73.70518167,73.45925055,0.569744253,0.039133883,10,-0.31817186,-3.534186637,16.24314033,12,0.235302815,0.030754944,4.798278718,0.04612289,0.297078465,-0.953738468,0.284872127,1.872427849,-1.522473872,307.8553932,105.100241,916.0790154,916.0790154,57,2.08
58,2.11,-15.5,2,-4.7,-19.8,1.7,-4.2,1,0,-0.1,0.136435706,0.509246472,0.569165677,0.547698891,0.522719942,73.91988022,350.5272905,229.0944279,70.71076422,73.91988022,71.03643825,0.567207885,0.009275862,10,-0.31817186,-3.534186637,16.24314033,12,0.235272597,-0.079133609,4.764625277,0.046120371,0.287921086,-0.956542921,0.283603942,1.862851614,-1.522617954,307.8553932,105.100241,916.0790154,916.0790154,58,2.11
59,2.14,-15.5,2,-4.7,-19.8,1.7,-4.2,1,0,-0.1,0.122895598,0.506266854,0.574304626,0.549029333,0.52077883,74.15240219,351.3787729,230.0261618,70.87375435,74.15240219,70.89202483,0.569263441,1,10,-0.31817186,-3.534186637,16.24314033,12,0.241952817,-0.071975151,4.767106521,0.046677056,0.288517624,-0.956336151,0.28463172,1.863474588,-1.522026818,307.8553932,105.100241,916.0790154,916.0790154,59,2.14
