index,time,L_x,L_y,L_z,C_x,C_y,C_z,F_x,F_y,F_z,confidence,gaze_norm_pos_x,gaze_norm_pos_y,left_gaze,norm_pos_x,norm_pos_y,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius	theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,index,time
1,0.0,-15.5,2,-4.1,-19.8,2.5,-4.2,1,-0.1,0,1.0,0.47475137563771597,0.43669740894670017,0.6062565898814786,0.7245170034313744,73.94116071128009,388.00421752414627,132.2318383529403,71.08199644894736,73.94116071128009,58.406172543946106,2.01610124961603,0.7245344521068509,7,2.29097476383848,-7.7409932476562435,28.151784281619715,12.0,1.87859149138427,-2.9583742558544515,17.153761931403437,-0.03436527270451748,0.39855158265014934,-0.9165018625180231,1.008050624808015,1.9807333639411837,-1.6082748986179682,370.4552158886511,69.51646099816108,528.5632999722559,528.5632999722559,1,0.0
2,0.132,-15.3,1.3,-4.1,-19.8,1.7,-4.2,1,-0.1,0,1.0,0.4729439834853615,0.4376473745443108,0.6068807465473515,0.7242640255292747,74.45601583426247,388.4036777903049,132.35326774594816,71.5409906729929,74.45601583426247,58.32804994479477,2.0299622982610246,0.7259585501941057,7,2.29097476383848,-7.7409932476562435,28.151784281619715,12.0,1.8897701404312017,-2.9548737484154186,17.15487130619141,-0.033433718617273185,0.3988432916034021,-0.9164094146190253,1.0149811491305123,1.981051447590067,-1.607263539020633,370.4552158886511,69.51646099816108,528.5632999722559,528.5632999722559,2,0.132
3,0.164,-15.3,1.3,-4.1,-19.8,1.7,-4.2,1,-0.1,0,1.0,0.4719475153142483,0.43955807167914696,0.6072595592803551,0.7236052784687421,74.7629332980021,388.64611793942726,132.66946633500376,71.80236018351175,74.7629332980021,58.46025950590442,2.0386855413168554,0.7181869139525676,7,2.29097476383848,-7.7409932476562435,28.151784281619715,12.0,1.8968563164285592,-2.94648217521239,17.158271002161484,-0.032843203950826724,0.3995425893703211,-0.9161261066215193,1.0193427706584277,1.9818141512699474,-1.6066310707321436,370.4552158886511,69.51646099816108,528.5632999722559,528.5632999722559,3,0.164
4,0.196,-15.3,1.3,-4.1,-19.8,1.7,-4.2,1,-0.1,0,1.0,0.4730420363766541,0.43834900060532433,0.6068658198869853,0.7239951588615399,74.37155671769538,388.3941247276706,132.48232374646088,71.45450553204273,74.37155671769538,58.427436729838035,2.027912158318937,0.7124817572450093,7,2.29097476383848,-7.7409932476562435,28.151784281619715,12.0,1.8896685780759264,-2.951588758077948,17.15630530249034,-0.033442182146879454,0.3991170407981913,-0.9162899149274479,1.0139560791594684,1.981349987688865,-1.607277515198573,370.4552158886511,69.51646099816108,528.5632999722559,528.5632999722559,4,0.196
5,0.232,-15.3,1.3,-4.1,-19.8,1.7,-4.2,1,-0.1,0,1.0,0.47337927073198927,0.4375340345183689,0.606733356882607,0.724281510551904,74.49841954868451,388.3093484048685,132.34487493508607,71.58915570107553,74.49841954868451,58.36380229609494,2.031202690449746,0.710718732546245,7,2.29097476383848,-7.7409932476562435,28.151784281619715,12.0,1.887146729203911,-2.9550790774536395,17.15487796784687,-0.03365233621954739,0.398826180850217,-0.9164088594810705,1.015601345224873,1.9810327885634818,-1.607501800930532,370.4552158886511,69.51646099816108,528.5632999722559,528.5632999722559,5,0.232
6,0.296,-15.3,1.3,-4.1,-19.8,1.7,-4.2,1,-0.1,0,1.0,0.4737172379662269,0.43695906995773903,0.6066066765827214,0.7244779950834788,73.52278156847234,388.2282730129417,132.25056235993023,70.66268964029898,73.52278156847234,58.315920723988526,2.004484838006148,0.7122140603852078,7,2.29097476383848,-7.7409932476562435,28.151784281619715,12.0,1.884835936854442,-2.958102783463577,17.15364761849578,-0.03384490224866982,0.39857420534938887,-0.9165113885936613,1.002242419003074,1.9807580304855477,-1.6077075215336163,370.4552158886511,69.51646099816108,528.5632999722559,528.5632999722559,6,0.296
7,0.328,-15.3,1.3,-4.1,-19.8,1.7,-4.2,1,-0.1,0,1.0,0.47328301298555076,0.4380954780505406,0.6067794326044229,0.7240763705245257,73.28459109767572,388.33883686683066,132.4433421482277,70.416844614761,73.28459109767572,58.40858334961993,1.9982307954684757,0.7103615355310455,7,2.29097476383848,-7.7409932476562435,28.151784281619715,12.0,1.8881440872515929,-2.9532430143616066,17.155640632613135,-0.03356922304890725,0.3989791861078864,-0.9163453040838815,0.9991153977342379,1.9811996439414779,-1.6074137655935972,370.4552158886511,69.51646099816108,528.5632999722559,528.5632999722559,7,0.328
8,0.364,-15.3,1.3,-4.1,-19.8,1.7,-4.2,1,-0.1,0,1.0,0.4755994566285686,0.43790246006793554,0.6060052425874919,0.7240160926492494,73.02889264364153,387.8433552559948,132.47227552836029,70.20626293162279,73.02889264364153,58.64752620654929,1.9918187317335905,0.7104517364709961,7,2.29097476383848,-7.7409932476562435,28.151784281619715,12.0,1.8744793823896682,-2.9527165222057246,17.15637898678221,-0.03470794845406764,0.3990230604542099,-0.916283774569792,0.9959093658667952,1.9812474920525287,-1.6086572644090849,370.4552158886511,69.51646099816108,528.5632999722559,528.5632999722559,8,0.364
9,0.396,-15.3,1.3,-4.1,-19.8,1.7,-4.2,1,-0.1,0,1.0,0.477488661135002,0.43916877619244676,0.6054097928682325,0.723434127356472,71.922792204088,387.46226743566876,132.75161886889344,69.15813901042596,71.922792204088,59.017442248862395,1.962525389587332,0.7082949315198706,7,2.29097476383848,-7.7409932476562435,28.151784281619715,12.0,1.8643292723679366,-2.9461915265269374,17.159612063187943,-0.035553790955878614,0.3995668100941088,-0.9160143515359811,0.981262694793666,1.9818405726472916,-1.6095904277441466,370.4552158886511,69.51646099816108,528.5632999722559,528.5632999722559,9,0.396
10,0.428,-15.3,1.3,-4.1,-19.8,1.7,-4.2,1,-0.1,0,1.0,0.47764278969302154,0.4405954718787286,0.6053950277374551,0.722891646715875,71.75530549231674,387.4528177519713,133.01200957638,68.98565092964161,71.75530549231674,59.216160702351004,1.95843519853088,0.7115539020685735,7,2.29097476383848,-7.7409932476562435,28.151784281619715,12.0,1.864392975470631,-2.939556503875533,17.16250618097519,-0.035548482363987395,0.4001197286483925,-0.9157731750537105,0.97921759926544,1.9824438112522127,-1.6095948461232583,370.4552158886511,69.51646099816108,528.5632999722559,528.5632999722559,10,0.428
