index,time,L_x,L_y,L_z,C_x,C_y,C_z,F_x,F_y,F_z,confidence,gaze_norm_pos_x,gaze_norm_pos_y,norm_pos_x,norm_pos_y,diameter,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius,theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,index,time
11,0.37,-9.3,1.5,-4.3,-19.8,1.7,-4.2,1,0,0,1,0.559413058,0.361387241,0.504793586,0.510262969,107.82303,323.0678949,235.0737749,105.7870273,107.82303,-56.06377073,2.250933808,1,9,1.403367204,-2.100425063,24.69777785,12,0.053254178,-0.086743842,12.94523418,-0.112509419,0.167806768,-0.979378639,1.125466904,1.739400793,-1.685173307,355.2293907,187.2720361,602.4833526,602.4833526,11,0.37
12,0.4,-9.3,1.5,-4.3,-19.8,1.7,-4.2,1,0,0,1,0.56071999,0.360481225,0.504222547,0.510667022,107.5682105,322.7024302,234.8798296,105.5339767,107.5682105,-55.64798997,2.24564357,1,9,1.403367204,-2.100425063,24.69777785,12,0.045616858,-0.09090257,12.9454022,-0.113145862,0.167460208,-0.979364637,1.122821785,1.739049258,-1.685816269,355.2293907,187.2720361,602.4833526,602.4833526,12,0.4
13,0.46,-9.3,1.5,-4.2,-19.8,1.7,-4.2,1,0,0,0.357803748,0.497472111,0.370369704,0.529327941,0.509776042,112.9335594,338.7698822,235.3074998,111.2478751,112.9335594,-71.7893904,2.351013605,1,9,1.403367204,-2.100425063,24.69777785,12,0.381875898,-0.080012885,12.91327573,-0.085124275,0.168367682,-0.982041843,1.175506802,1.739969802,-1.65726111,355.2293907,187.2720361,602.4833526,602.4833526,13,0.46
14,0.53,-9.3,1.6,-4.2,-19.8,1.7,-4.2,1,0,0,0.306610899,0.490083312,0.373443665,0.532316435,0.509040477,112.9604674,340.6825184,235.6605708,111.2780315,112.9604674,-74.03611081,2.350943321,1,9,1.403367204,-2.100425063,24.69777785,12,0.42197917,-0.072576484,12.91114527,-0.081782336,0.168987382,-0.982219382,1.17547166,1.740598511,-1.653867512,355.2293907,187.2720361,602.4833526,602.4833526,14,0.53
15,0.57,-9.3,1.6,-4.3,-19.8,1.7,-4.2,1,0,0,0.316856985,0.541018503,0.39462154,0.513925543,0.495306522,111.691934,328.9123478,242.2528694,109.3104278,111.691934,-64.41101244,2.333873142,1,9,1.403367204,-2.100425063,24.69777785,12,0.175699619,0.065626738,12.95890857,-0.102305632,0.180504317,-0.978239106,1.166936571,1.752295493,-1.674998948,355.2293907,187.2720361,602.4833526,602.4833526,15,0.57
16,0.6,-9.3,1.5,-4.3,-19.8,1.7,-4.2,1,0,0,0.198015761,0.531866351,0.347663476,0.514728015,0.518129899,113.3571964,329.4259296,231.2976484,111.6893955,113.3571964,-59.82210161,2.36141404,1,9,1.403367204,-2.100425063,24.69777785,12,0.185580133,-0.164165949,12.91779927,-0.101482256,0.161354926,-0.981664881,1.18070702,1.732859742,-1.673808105,355.2293907,187.2720361,602.4833526,602.4833526,16,0.6
17,0.64,-9.3,1.5,-4.2,-19.8,1.7,-4.2,1,0,0,0.212379677,0.489149891,0.35956204,0.531890329,0.515661801,113.1472024,340.4098103,232.4823354,111.6669896,113.1472024,-72.99278262,2.35304197,1,9,1.403367204,-2.100425063,24.69777785,12,0.415869813,-0.139136233,12.900397,-0.082291449,0.163440736,-0.983115071,1.176520985,1.734973613,-1.654306451,355.2293907,187.2720361,602.4833526,602.4833526,17,0.64
18,0.66,-9.3,1.7,-4.2,-19.8,1.7,-4.2,1,0,0,0.230844064,0.497907315,0.409764298,0.531258932,0.491738178,112.8270662,340.0057166,243.9656745,110.5482241,112.8270662,-74.91272244,2.353817218,1,9,1.403367204,-2.100425063,24.69777785,12,0.408828247,0.102000869,12.94362062,-0.082878246,0.183535494,-0.979513103,1.176908609,1.755378168,-1.655206951,355.2293907,187.2720361,602.4833526,602.4833526,18,0.66
19,0.7,-9.3,1.6,-4.3,-19.8,1.7,-4.2,1,0,0,0.268128539,0.559517187,0.375012862,0.50558538,0.503680015,112.7486413,323.5746435,238.2335929,110.4303035,112.7486413,-58.16294221,2.355651021,1,9,1.403367204,-2.100425063,24.69777785,12,0.062969101,-0.018723833,12.95597846,-0.111699842,0.173475103,-0.978483282,1.17782551,1.74515351,-1.684460395,355.2293907,187.2720361,602.4833526,602.4833526,19,0.7
20,0.73,-9.3,1.6,-4.3,-19.8,1.7,-4.2,1,0,0,0.245955729,0.556370685,0.379370557,0.507077438,0.501716835,112.4648604,324.5295603,239.175919,110.1271935,112.4648604,-59.40750511,2.349922473,1,9,1.403367204,-2.100425063,24.69777785,12,0.083160321,0.001038905,12.9572113,-0.11001724,0.175121997,-0.978380546,1.174961237,1.746826006,-1.682774246,355.2293907,187.2720361,602.4833526,602.4833526,20,0.73
21,0.76,-9.3,1.6,-4.3,-19.8,1.7,-4.2,1,0,0,0.215262222,0.558510525,0.381755179,0.506380885,0.5005063,112.0931794,324.0837661,239.7569761,109.7065423,112.0931794,-59.31574916,2.342738904,1,9,1.403367204,-2.100425063,24.69777785,12,0.073863892,0.013160397,12.96043669,-0.110791943,0.176132122,-0.978111763,1.171369452,1.747852079,-1.683586835,355.2293907,187.2720361,602.4833526,602.4833526,21,0.76
22,0.8,-9.3,1.6,-4.3,-19.8,1.7,-4.2,1,0,0,0.248350159,0.560805795,0.384330484,0.505634027,0.499205444,112.7359976,323.6057776,240.3813869,110.2726404,112.7359976,-59.22067457,2.3568152,1,9,1.403367204,-2.100425063,24.69777785,12,0.063675231,0.02653642,12.96401203,-0.111640998,0.17724679,-0.977813818,1.1784076,1.748984565,-1.684478142,355.2293907,187.2720361,602.4833526,602.4833526,22,0.8
23,0.83,-9.3,1.7,-4.3,-19.8,1.7,-4.2,1,0,0,0.236065813,0.543497299,0.413274867,0.513979869,0.486656198,111.9111019,328.9471163,246.4050248,109.2174219,111.9111019,-65.88579189,2.341285207,1,9,1.403367204,-2.100425063,24.69777785,12,0.176628087,0.153371879,12.97534165,-0.10222826,0.187816412,-0.976869683,1.170642603,1.759734848,-1.675065621,355.2293907,187.2720361,602.4833526,602.4833526,23,0.83
24,0.9,-9.3,1.5,-4.2,-19.8,1.7,-4.2,1,0,0,0.21914021,0.493541957,0.351610164,0.529751851,0.519042801,112.5390245,339.0411847,230.8594557,111.1499547,112.5390245,-70.82073705,2.340050659,1,9,1.403367204,-2.100425063,24.69777785,12,0.387146692,-0.173326934,12.89720207,-0.084685043,0.160591511,-0.983381315,1.170025329,1.73208624,-1.65670057,355.2293907,187.2720361,602.4833526,602.4833526,24,0.9
25,0.93,-9.3,1.6,-4.1,-19.8,1.7,-4.2,1,0,0,0.184023047,0.478546369,0.386983558,0.537425148,0.503998034,113.3414326,343.9520948,238.0809439,111.5195658,113.3414326,-78.0358859,2.358923025,1,9,1.403367204,-2.100425063,24.69777785,12,0.490724751,-0.021638379,12.91449606,-0.076053538,0.173232224,-0.981940149,1.179461513,1.744906897,-1.648094322,355.2293907,187.2720361,602.4833526,602.4833526,25,0.93
26,0.96,-9.3,1.6,-4.2,-19.8,1.7,-4.2,1,0,0,0.210015362,0.478822975,0.387019602,0.537322407,0.503951208,113.0659028,343.8863405,238.1034201,111.2466813,113.0659028,-77.96829278,2.35323043,1,9,1.403367204,-2.100425063,24.69777785,12,0.489389987,-0.021256398,12.91466691,-0.076164768,0.173264055,-0.981925911,1.176615215,1.744939217,-1.648208039,355.2293907,187.2720361,602.4833526,602.4833526,26,0.96
27,1.0,-9.3,1.6,-4.3,-19.8,1.7,-4.2,1,0,0,1,0.52049482,0.377728207,0.520909365,0.504458525,95.11510711,333.3819934,237.8599079,93.46886678,95.11510711,-66.93178074,1.983308569,1,9,1.403367204,-2.100425063,24.69777785,12,0.27202292,-0.031773471,12.93169351,-0.09427869,0.172387633,-0.980507028,0.991654285,1.744049405,-1.666654633,355.2293907,187.2720361,602.4833526,602.4833526,27,1.0
28,1.03,-9.3,1.6,-4.3,-19.8,1.7,-4.2,1,0,0,1,0.519058844,0.378157512,0.521486565,0.504361406,95.02613456,333.7514014,237.9065253,93.3865131,95.02613456,-67.31715418,1.981342005,1,9,1.403367204,-2.100425063,24.69777785,12,0.279775017,-0.030817822,12.93111875,-0.093632682,0.17246727,-0.980554925,0.990671003,1.744130254,-1.665997155,355.2293907,187.2720361,602.4833526,602.4833526,28,1.03
29,1.06,-9.3,1.6,-4.3,-19.8,1.7,-4.2,1,0,0,1,0.517447435,0.378146609,0.52210613,0.504484983,95.18140977,334.1479233,237.8472081,93.5504971,95.18140977,-67.69387142,1.984402533,1,9,1.403367204,-2.100425063,24.69777785,12,0.288049367,-0.032016938,12.93012074,-0.092943153,0.172367344,-0.980638093,0.992201267,1.744028808,-1.665292292,355.2293907,187.2720361,602.4833526,602.4833526,29,1.06
30,1.09,-9.3,1.6,-4.3,-19.8,1.7,-4.2,1,0,0,1,0.51691444,0.37606785,0.522194298,0.50549634,95.91773039,334.2043505,237.3617567,94.30300006,95.91773039,-67.5795798,1.999476008,1,9,1.403367204,-2.100425063,24.69777785,12,0.289081669,-0.041993672,12.9282737,-0.092857128,0.171535949,-0.980792013,0.999738004,1.743184843,-1.665190621,355.2293907,187.2720361,602.4833526,602.4833526,30,1.09
31,1.14,-9.3,1.5,-4.3,-19.8,1.7,-4.2,1,0,0,1,0.516297118,0.372067417,0.522205231,0.50741958,96.16431284,334.2113481,236.4386014,94.59853637,96.16431284,-67.25373772,2.004122308,1,9,1.403367204,-2.100425063,24.69777785,12,0.289114793,-0.061274663,12.92491468,-0.092854368,0.1699292,-0.981071931,1.002061154,1.741554151,-1.665161059,355.2293907,187.2720361,602.4833526,602.4833526,31,1.14
32,1.16,-9.3,1.5,-4.3,-19.8,1.7,-4.2,1,0,0,1,0.5141988,0.371995289,0.523008521,0.507611402,96.93063252,334.7254534,236.3465268,95.36751624,96.93063252,-67.75517567,2.019855495,1,9,1.403367204,-2.100425063,24.69777785,12,0.299753775,-0.062989991,12.92361564,-0.091967786,0.169786256,-0.981180184,1.009927747,1.741409099,-1.664255067,355.2293907,187.2720361,602.4833526,602.4833526,32,1.16
33,1.19,-9.3,1.5,-4.2,-19.8,1.7,-4.2,1,0,0,1,0.514091348,0.372953796,0.523104228,0.507169215,98.09647974,334.7867057,236.5587766,96.50258919,98.09647974,-67.89231264,2.044246903,1,9,1.403367204,-2.100425063,24.69777785,12,0.300880783,-0.058220902,12.9243363,-0.091873868,0.17018368,-0.981120129,1.022123451,1.741812392,-1.664165863,355.2293907,187.2720361,602.4833526,602.4833526,33,1.19
34,1.23,-9.3,1.5,-4.2,-19.8,1.7,-4.2,1,0,0,1,0.514730291,0.374147869,0.522926101,0.506560167,98.07969854,334.6727044,236.8511198,96.46668204,98.07969854,-67.87660857,2.044098762,1,9,1.403367204,-2.100425063,24.69777785,12,0.298521912,-0.052098994,12.92562099,-0.092070441,0.170693839,-0.981013072,1.022049381,1.742330126,-1.664374625,355.2293907,187.2720361,602.4833526,602.4833526,34,1.23
35,1.26,-9.3,1.5,-4.2,-19.8,1.7,-4.2,1,0,0,1,0.516669894,0.374299959,0.522188516,0.506342973,99.12457444,334.2006505,236.9553731,97.47771779,99.12457444,-67.42512385,2.06611841,1,9,1.403367204,-2.100425063,24.69777785,12,0.288488403,-0.049625673,12.92699762,-0.092906567,0.170899949,-0.980898352,1.033059205,1.74253931,-1.665230402,355.2293907,187.2720361,602.4833526,602.4833526,35,1.26
36,1.29,-9.3,1.5,-4.2,-19.8,1.7,-4.2,1,0,0,1,0.517736766,0.374218942,0.521773226,0.506302233,99.49369799,333.9348649,236.9749281,97.83363205,99.49369799,-67.159477,2.073927008,1,9,1.403367204,-2.100425063,24.69777785,12,0.282866969,-0.04911406,12.92762057,-0.09337502,0.170942584,-0.98084644,1.036963504,1.742582581,-1.665708702,355.2293907,187.2720361,602.4833526,602.4833526,36,1.29
37,1.33,-9.3,1.5,-4.2,-19.8,1.7,-4.2,1,0,0,1,0.518997234,0.375485756,0.521359585,0.505616155,100.2451009,333.6701342,237.3042454,98.54634438,100.2451009,-67.00954183,2.089880164,1,9,1.403367204,-2.100425063,24.69777785,12,0.277231763,-0.04199615,12.92940118,-0.09384462,0.171535743,-0.980698056,1.044940082,1.743184633,-1.666197497,355.2293907,187.2720361,602.4833526,602.4833526,37,1.33
38,1.36,-9.3,1.5,-4.2,-19.8,1.7,-4.2,1,0,0,1,0.519680222,0.375887849,0.521119249,0.505378436,101.3345482,333.5163191,237.4183507,99.60610066,101.3345482,-66.89441786,2.11272332,1,9,1.403367204,-2.100425063,24.69777785,12,0.273846849,-0.039290721,12.93019913,-0.094126696,0.171761195,-0.98063156,1.05636166,1.743413482,-1.666488956,355.2293907,187.2720361,602.4833526,602.4833526,38,1.36
39,1.39,-9.3,1.5,-4.2,-19.8,1.7,-4.2,1,0,0,1,0.520064526,0.376002516,0.520977673,0.505297158,101.697487,333.4257109,237.4573641,99.95812903,101.697487,-66.81714509,2.120350008,1,9,1.403367204,-2.100425063,24.69777785,12,0.271893591,-0.038367749,12.93054848,-0.094289468,0.17183811,-0.980602448,1.060175004,1.743491557,-1.666656253,355.2293907,187.2720361,602.4833526,602.4833526,39,1.39
40,1.42,-9.3,1.5,-4.2,-19.8,1.7,-4.2,1,0,0,1,0.520991223,0.375537127,0.520594153,0.505449559,102.7324317,333.1802581,237.3842115,100.9734247,102.7324317,-66.5423181,2.141989173,1,9,1.403367204,-2.100425063,24.69777785,12,0.266577543,-0.039603134,12.93084442,-0.094732472,0.171735161,-0.980577785,1.070994587,1.743387055,-1.667106269,355.2293907,187.2720361,602.4833526,602.4833526,40,1.42
41,1.46,-9.3,1.5,-4.2,-19.8,1.7,-4.2,1,0,0,1,0.521273392,0.374442645,0.520423168,0.50594357,103.0592592,333.0708276,237.1470862,101.3065278,103.0592592,-66.34264174,2.148712169,1,9,1.403367204,-2.100425063,24.69777785,12,0.264212496,-0.044484595,12.93021925,-0.094929559,0.171328372,-0.980629883,1.074356085,1.742974147,-1.667300302,355.2293907,187.2720361,602.4833526,602.4833526,41,1.46
42,1.49,-9.3,1.5,-4.2,-19.8,1.7,-4.2,1,0,0,1,0.521028393,0.37391259,0.520487457,0.506209893,104.1847303,333.1119725,237.0192513,102.4209216,104.1847303,-66.33336348,2.172092897,1,9,1.403367204,-2.100425063,24.69777785,12,0.264881368,-0.046835477,12.92974404,-0.09487382,0.171132465,-0.980669484,1.086046449,1.742775303,-1.667240119,355.2293907,187.2720361,602.4833526,602.4833526,42,1.49
43,1.52,-9.3,1.5,-4.2,-19.8,1.7,-4.2,1,0,0,1,0.519756982,0.371024736,0.520812663,0.507659694,104.1744891,333.3201046,236.3233471,102.4590213,104.1744891,-66.27676231,2.171392962,1,9,1.403367204,-2.100425063,24.69777785,12,0.269191691,-0.061438359,12.92678897,-0.094514626,0.169915559,-0.98091574,1.085696481,1.741540308,-1.666853256,355.2293907,187.2720361,602.4833526,602.4833526,43,1.52
44,1.58,-9.3,1.5,-4.2,-19.8,1.7,-4.2,1,0,0,0.582984194,0.520741295,0.372102945,0.520494833,0.507081873,106.8141366,333.1166928,236.6007012,105.0304523,106.8141366,-66.17244806,2.226676535,1,9,1.403367204,-2.100425063,24.69777785,12,0.264510956,-0.054833462,12.92838698,-0.094904687,0.170465967,-0.980782572,1.113338267,1.742098865,-1.667260248,355.2293907,187.2720361,602.4833526,602.4833526,44,1.58
45,1.59,-9.3,1.5,-4.2,-19.8,1.7,-4.2,1,0,0,1,0.519753909,0.373108767,0.520932996,0.506678094,105.8764555,333.3971174,236.7945149,104.1036941,105.8764555,-66.53315186,2.207123699,1,9,1.403367204,-2.100425063,24.69777785,12,0.270562502,-0.051045169,12.928462,-0.094400392,0.170781658,-0.980776321,1.103561849,1.742419254,-1.666751424,355.2293907,187.2720361,602.4833526,602.4833526,45,1.59
46,1.65,-9.3,1.5,-4.2,-19.8,1.7,-4.2,1,0,0,1,0.52156842,0.374272932,0.520299729,0.506002692,106.5611801,332.9918264,237.1187076,104.7458538,106.5611801,-66.24655476,2.221760823,1,9,1.403367204,-2.100425063,24.69777785,12,0.261974827,-0.044036732,12.93051434,-0.095116031,0.171365694,-0.980605292,1.110880411,1.743012029,-1.667491099,355.2293907,187.2720361,602.4833526,602.4833526,46,1.65
47,1.71,-9.3,1.5,-4.2,-19.8,1.7,-4.2,1,0,0,1,0.521492716,0.374538283,0.520344034,0.505883281,107.6118302,333.0201818,237.1760249,105.7746954,107.6118302,-66.29498175,2.243695588,1,9,1.403367204,-2.100425063,24.69777785,12,0.262396218,-0.042512607,12.93073992,-0.095080915,0.171492705,-0.980586494,1.121847794,1.743140948,-1.667457464,355.2293907,187.2720361,602.4833526,602.4833526,47,1.71
48,1.75,-9.3,1.5,-4.2,-19.8,1.7,-4.2,1,0,0,1,0.519862642,0.374592709,0.520975533,0.50597291,107.8231836,333.4243414,237.1330031,105.9949336,107.8231836,-66.68449028,2.247909495,1,9,1.403367204,-2.100425063,24.69777785,12,0.270833987,-0.043347739,12.92977881,-0.094377768,0.17142311,-0.980666587,1.123954747,1.743070307,-1.666739237,355.2293907,187.2720361,602.4833526,602.4833526,48,1.75
49,1.78,-9.3,1.5,-4.2,-19.8,1.7,-4.2,1,0,0,1,0.518826998,0.374881241,0.521390913,0.505911985,107.9920017,333.6901845,237.1622474,106.1652105,107.9920017,-66.96355868,2.251336877,1,9,1.403367204,-2.100425063,24.69777785,12,0.276383352,-0.042679528,12.92936289,-0.093915321,0.171478795,-0.980701247,1.125668438,1.743126829,-1.666268626,355.2293907,187.2720361,602.4833526,602.4833526,49,1.78
50,1.82,-9.3,1.5,-4.3,-19.8,1.7,-4.2,1,0,0,1,0.518071613,0.376237746,0.521758511,0.505331316,108.6199372,333.9254468,237.4409683,106.7692677,108.6199372,-67.30122985,2.264501972,1,9,1.403367204,-2.100425063,24.69777785,12,0.281234539,-0.036630338,12.92995861,-0.093511055,0.171982894,-0.980651603,1.132250986,1.74363853,-1.665864918,355.2293907,187.2720361,602.4833526,602.4833526,50,1.82
51,1.85,-9.3,1.5,-4.3,-19.8,1.7,-4.2,1,0,0,1,0.517176912,0.3778963,0.522196162,0.504621973,109.1629476,334.2055434,237.7814532,107.2865213,109.1629476,-67.70257043,2.275916015,1,9,1.403367204,-2.100425063,24.69777785,12,0.287046606,-0.029307222,12.93069243,-0.093026716,0.172593153,-0.980590451,1.137958007,1.744258053,-1.665381314,355.2293907,187.2720361,602.4833526,602.4833526,51,1.85
52,1.89,-9.3,1.5,-4.3,-19.8,1.7,-4.2,1,0,0,1,0.515758072,0.378237396,0.522760944,0.504569389,108.9260188,334.5670041,237.8066931,107.0604123,108.9260188,-68.0763501,2.270837655,1,9,1.403367204,-2.100425063,24.69777785,12,0.294670471,-0.028848874,12.93005234,-0.092391394,0.172631349,-0.980643792,1.135418827,1.744296831,-1.664734077,355.2293907,187.2720361,602.4833526,602.4833526,52,1.89
53,1.92,-9.3,1.5,-4.3,-19.8,1.7,-4.2,1,0,0,1,0.514856537,0.379697024,0.523188946,0.503958064,109.8563387,334.8409252,238.1001293,107.9604051,109.8563387,-68.44907486,2.290302764,1,9,1.403367204,-2.100425063,24.69777785,12,0.300286118,-0.02239031,12.93066335,-0.091923424,0.173169563,-0.980592875,1.145151382,1.744843274,-1.664265872,355.2293907,187.2720361,602.4833526,602.4833526,53,1.92
54,1.95,-9.3,1.5,-4.3,-19.8,1.7,-4.2,1,0,0,0.405481156,0.515075312,0.380349325,0.523141197,0.50363776,108.4863497,334.8103662,238.2538753,106.6043848,108.4863497,-68.47177885,2.261839244,1,9,1.413417992,-3.606873351,70.53042416,12,0.299887138,-0.019590722,12.9311955,-0.091956672,0.173402862,-0.980548529,1.130919622,1.745080157,-1.664303687,332.4246971,208.2936619,210.9727848,210.9727848,54,1.95
55,1.98,-9.3,1.5,-4.3,-19.8,1.7,-4.2,1,0,0,1,0.515989479,0.376346184,0.522565812,0.505435335,110.7163681,334.4421196,237.3910392,105.9818876,110.7163681,86.21747817,10.53822413,1,9,1.413417992,-3.606873351,70.53042416,12,1.373032439,-0.117500709,59.04901973,-0.003365463,0.290781053,-0.956783702,5.269112066,1.865839391,-1.574313787,332.4246971,208.2936619,210.9727848,210.9727848,55,1.98
56,2.02,-9.3,1.5,-4.3,-19.8,1.7,-4.2,1,0,0,1,0.516260565,0.3770748,0.522502517,0.505074291,110.8375289,334.4016108,237.5643404,106.041339,110.8375289,86.32247039,10.55068269,1,9,1.413417992,-3.606873351,70.53042416,12,1.369139918,-0.100136228,59.05432577,-0.00368984,0.292228094,-0.956341532,5.275341343,1.86735213,-1.574654594,332.4246971,208.2936619,210.9727848,210.9727848,56,2.02
57,2.05,-9.3,1.5,-4.3,-19.8,1.7,-4.2,1,0,0,1,0.516649398,0.376118272,0.522299119,0.505492493,111.052527,334.271436,237.3636035,106.3143681,111.052527,86.54489089,10.57018356,1,9,1.413417992,-3.606873351,70.53042416,12,1.356124218,-0.119378313,59.04852119,-0.004774481,0.290624587,-0.956825247,5.28509178,1.865675861,-1.575786205,332.4246971,208.2936619,210.9727848,210.9727848,57,2.05
58,2.09,-9.3,1.5,-4.3,-19.8,1.7,-4.2,1,0,0,1,0.516560837,0.376830543,0.522373287,0.50516594,111.5571632,334.3189039,237.5203489,106.740947,111.5571632,86.47796588,10.61904242,1,9,1.413417992,-3.606873351,70.53042416,12,1.360904437,-0.102693458,59.0535794,-0.00437613,0.292014991,-0.95640373,5.309521212,1.867129308,-1.575371904,332.4246971,208.2936619,210.9727848,210.9727848,58,2.09
59,2.11,-9.3,1.5,-4.3,-19.8,1.7,-4.2,1,0,0,1,0.516810121,0.377167064,0.522296311,0.504989997,112.1184816,334.2696389,237.6048014,107.2468482,112.1184816,86.58703973,10.67298018,1,9,1.413417992,-3.606873351,70.53042416,12,1.356063712,-0.092974899,59.0565744,-0.004779523,0.292824871,-0.956154146,5.336490089,1.867976206,-1.575794981,332.4246971,208.2936619,210.9727848,210.9727848,59,2.11
60,2.15,-9.3,1.5,-4.3,-19.8,1.7,-4.2,1,0,0,1,0.516940217,0.375880134,0.522173793,0.505582299,112.3837388,334.1912276,237.3204966,107.5947997,112.3837388,86.69967247,10.69679328,1,9,1.413417992,-3.606873351,70.53042416,12,1.348101011,-0.120339429,59.04827214,-0.005443082,0.290544493,-0.956846001,5.348396642,1.865592156,-1.576484832,332.4246971,208.2936619,210.9727848,210.9727848,60,2.15
