index,time,L_x,L_y,L_z,C_x,C_y,C_z,F_x,F_y,F_z,confidence,gaze_norm_pos_x,gaze_norm_pos_y,left_gaze,norm_pos_x,norm_pos_y,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius	theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,index,time
1,0.0,-9.3,0.6,-4.6,-19.8,2.5,-4.2,1,-0.1,0,0.05037295145289227,0.7191265137012837,0.3129241582135982,0.4447447266573576,0.7030429361176246,63.79928147160586,284.63662506070887,142.5393906635402,62.57904592693647,63.79928147160586,1.7548110369868937,1.7195609280920976,1.0,6,0.1281800681702885,-3.6947615831099943,28.781342003426065,12.0,-0.9665618789865189,-2.6491107489380314,16.877218583277447,-0.0912284955964006,0.08713756951433022,-0.9920102850123848,0.8597804640460488,1.658044546757043,-1.6625016384442695,322.7612208720538,160.40843052921193,517.0016046586263,517.0016046586263,1,0.0
2,0.2,-16.1,0.8,-4.9,-19.8,2,-4.2,1,-0.1,0,0.031644428042196554,1.136015763493446,0.509173749973574,0.3214266378853131,0.6421388477061342,63.58973395735689,205.7130482466004,171.7733531010556,57.02848497106724,63.58973395735689,-12.01280461090073,1.767594163660469,1.0,8,-1.5172468460929172,-4.378834631586528,11.069045877283886,12.0,-3.217851197275637,-1.907547471517042,17.39670584367193,-0.27883593878716045,0.14893450929941268,-0.9487196799795111,0.8837970818302345,1.7202870038339666,-1.856654448092745,235.01588709573267,-5.267523658491001,1344.2893059587936,1344.2893059587936,2,0.2
3,0.3,-16.2,0.5,-4.9,-19.8,1.7,-4.2,1,-0.1,0,1.0,0.8436143869033911,0.2271954432872998,0.38679236448567184,0.7509894215120984,81.70388179971903,247.54711327082998,119.52507767419279,80.11830222870255,81.70388179971903,-52.71480230718177,3.953529485554089e-08,1.0,8,-1.5172468460929172,-4.378834631586528,11.069045877283886,12.0,-3.538063531038915e-08,-5.86478110520261e-08,3.0423559316261617e-07,0.1264372342260235,0.36490288107822644,-0.922420464420691,1.9767647427770444e-08,1.9443248160658935,-1.4345740807307186,235.01588709573267,-5.267523658491001,1344.2893059587936,1344.2893059587936,3,0.3
4,0.4,-16.2,0.5,-4.9,-19.8,1.7,-4.2,1,-0.1,0,1.0,0.8448763810128017,0.2262142256632298,0.3861618765155567,0.7516026781644005,82.02785122222318,247.1436009699563,119.23071448108774,80.4150607378623,82.02785122222318,-52.48413644956062,3.967194995794378e-08,1.0,8,-1.5172468460929172,-4.378834631586528,11.069045877283886,12.0,-3.556838601426193e-08,-5.8774054068067016e-08,3.0415991680854404e-07,0.12643723421037759,0.3649028810677062,-0.9224204644269974,1.983597497897189e-08,1.944324816054594,-1.4345740807482874,235.01588709573267,-5.267523658491001,1344.2893059587936,1344.2893059587936,4,0.4
5,0.5,-16.2,0.5,-4.9,-19.8,1.7,-4.2,1,-0.1,0,0.0,0.6845094692956061,0.80296984949849,0.5,0.5,0.0,320.0,240.0,0.0,0.0,90.0,0.0,1.0,8,-1.5172468460929172,-4.378834631586528,11.069045877283886,12.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0,0,235.01588709573267,-5.267523658491001,1344.2893059587936,1344.2893059587936,5,0.5
6,0.5,-15.5,2,-4.6,-19.8,1.7,-4.2,1,-0.1,0,0.0,0.6845094692956061,0.80296984949849,0.5,0.5,0.0,320.0,240.0,0.0,0.0,90.0,0.0,1.0,8,-1.5172468460929172,-4.378834631586528,11.069045877283886,12.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0,0,235.01588709573267,-5.267523658491001,1344.2893059587936,1344.2893059587936,6,0.5
7,0.6,-15.3,1.1,-4.2,-19.8,1.7,-4.2,1,-0.1,0,1.0,0.4997347069804776,0.49148959526366787,0.5417625205263285,0.6314508143344986,81.55067820357834,346.7280131368502,176.90360911944066,77.13843291576497,81.55067820357834,55.43327627486545,4.2093220747972334e-08,1.0,8,-1.5172468460929172,-4.378834631586528,11.069045877283886,12.0,1.4009745807896934e-08,-3.222937472457943e-08,3.2145653250381656e-07,0.12643723834188858,0.36490288327976284,-0.9224204629856128,2.1046610373986167e-08,1.9443248184304784,-1.4345740761416612,235.01588709573267,-5.267523658491001,1344.2893059587936,1344.2893059587936,7,0.6
8,0.6,-15.4,1.1,-4.2,-19.8,1.7,-4.2,1,-0.1,0,1.0,0.4997347069804776,0.49148959526366787,0.5417625205263285,0.6314508143344986,81.55067820357834,346.7280131368502,176.90360911944066,77.13843291576497,81.55067820357834,55.43327627486545,4.2093220747972334e-08,1.0,8,-1.5172468460929172,-4.378834631586528,11.069045877283886,12.0,1.4009745807896934e-08,-3.222937472457943e-08,3.2145653250381656e-07,0.12643723834188858,0.36490288327976284,-0.9224204629856128,2.1046610373986167e-08,1.9443248184304784,-1.4345740761416612,235.01588709573267,-5.267523658491001,1344.2893059587936,1344.2893059587936,8,0.6
9,0.7,-15.4,1.1,-4.1,-19.8,1.7,-4.2,1,-0.1,0,1.0,0.4919007004635998,0.4932146087809338,0.5446673906623728,0.631235258636845,81.2007041260876,348.5871300239186,177.0070758543144,76.73250101815152,81.2007041260876,55.095456198365376,4.192095387962888e-08,1.0,8,-1.5172468460929172,-4.378834631586528,11.069045877283886,12.0,1.4978490447958848e-08,-3.2194821919517835e-08,3.216029877961546e-07,0.1264372384226173,0.3649028832826422,-0.9224204629734081,2.096047693981444e-08,1.944324818433571,-1.4345740760539767,235.01588709573267,-5.267523658491001,1344.2893059587936,1344.2893059587936,9,0.7
10,0.8,-15.3,1.1,-4.1,-19.8,1.7,-4.2,1,-0.1,0,0.99,0.6007939973519418,0.6049913853397433,0.515882252687045,0.5806855977553111,79.99990166950612,330.1646417197088,201.27091307745064,75.29905784849937,79.99990166950612,64.26993003656301,4.191071114219423e-08,1.0,8,-1.5172468460929172,-4.378834631586528,11.069045877283886,12.0,5.485493836943078e-09,-1.9846097210063363e-08,3.251868374576361e-07,0.12643723763153425,0.3649028843117026,-0.922420462674754,2.0955355571097114e-08,1.944324819538845,-1.4345740768522157,235.01588709573267,-5.267523658491001,1344.2893059587936,1344.2893059587936,10,0.8
