index,time,L_x,L_y,L_z,C_x,C_y,C_z,F_x,F_y,F_z,confidence,gaze_norm_pos_x,gaze_norm_pos_y,left_gaze,norm_pos_x,norm_pos_y,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius	theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,index,time
1,0.0,-15.5,1.9,-3.9,-19.8,2.5,-4.2,1,-0.1,0,0.2745415454846191,0.4016136131157175,0.44941834107194367,0.4824328839712786,0.5741023675560931,114.03938560785389,308.7570457416183,204.4308635730753,113.2068340174971,114.03938560785389,67.14415810456242,3.9300289845194514,1.0,26,-1.1843098184790588,-3.3559333583442075,33.14590409806689,12.0,-0.3754475206522174,-1.193658447812361,21.370068289325385,0.06740519148557012,0.18018957587765386,-0.9813196507284591,1.9650144922597257,1.7519755051502028,-1.502215734602702,297.8472753289647,177.22667283362,448.92424584272595,448.92424584272595,1,0.0
2,0.1,-9.3,0.8,-3.9,-19.8,2,-4.2,1,-0.1,0,0.25712692542754817,0.41921547985527585,0.45275083423666995,0.4768634258864359,0.5712591283248805,114.319627466044,305.19259256731897,205.79561840405736,113.46208551842356,114.319627466044,77.58694614621703,3.939702082967838,1.0,26,-1.1843098184790588,-3.3559333583442075,33.14590409806689,12.0,-0.5000831333327936,-1.1458200744355982,21.3710481280083,0.05701889042885543,0.1841761069923841,-0.9812379975048827,1.969851041483919,1.7560298907555503,-1.5127524656057327,297.8472753289647,177.22667283362,448.92424584272595,448.92424584272595,2,0.1
3,0.2,-15.3,1.3,-3.9,-19.8,2,-4.2,1,-0.1,0,0.19426898346572652,0.42110340811387115,0.4427136334087334,0.47564165171233574,0.5754593898370872,115.04311458441347,304.41065709589486,203.77949287819814,114.34646947597129,115.04311458441347,79.03900680951537,3.9619460517072462,1.0,26,-1.1843098184790588,-3.3559333583442075,33.14590409806689,12.0,-0.5269459303823049,-1.215084506429799,21.356729448759033,0.05478032400806282,0.17840407099286734,-0.9824312207756548,1.9809730258536231,1.75016058932848,-1.5150940499393863,297.8472753289647,177.22667283362,448.92424584272595,448.92424584272595,3,0.2
4,0.2,-15.5,1.1,-4,-19.8,1.7,-4.2,1,-0.1,0,0.19426898346572652,0.42110340811387115,0.4427136334087334,0.47564165171233574,0.5754593898370872,115.04311458441347,304.41065709589486,203.77949287819814,114.34646947597129,115.04311458441347,79.03900680951537,3.9619460517072462,1.0,26,-1.1843098184790588,-3.3559333583442075,33.14590409806689,12.0,-0.5269459303823049,-1.215084506429799,21.356729448759033,0.05478032400806282,0.17840407099286734,-0.9824312207756548,1.9809730258536231,1.75016058932848,-1.5150940499393863,297.8472753289647,177.22667283362,448.92424584272595,448.92424584272595,4,0.2
5,0.2,-15.4,1.1,-4,-19.8,1.7,-4.2,1,-0.1,0,0.19426898346572652,0.42110340811387115,0.4427136334087334,0.47564165171233574,0.5754593898370872,115.04311458441347,304.41065709589486,203.77949287819814,114.34646947597129,115.04311458441347,79.03900680951537,3.9619460517072462,1.0,26,-1.1843098184790588,-3.3559333583442075,33.14590409806689,12.0,-0.5269459303823049,-1.215084506429799,21.356729448759033,0.05478032400806282,0.17840407099286734,-0.9824312207756548,1.9809730258536231,1.75016058932848,-1.5150940499393863,297.8472753289647,177.22667283362,448.92424584272595,448.92424584272595,5,0.2
6,0.3,-16,0.8,-4.6,-19.8,1.7,-4.2,1,-0.1,0,0.18296586795647987,0.7001001789933448,0.2922041241246838,0.3735604943196818,0.6167494108165787,115.1627984491114,239.07871636459635,183.96028280804217,110.98183652484508,115.1627984491114,-17.125929929919295,3.938118966433013,1.0,26,-1.1843098184790588,-3.3559333583442075,33.14590409806689,12.0,-2.80932496469023,-1.9072001276178312,21.34503557914959,-0.13541792885093093,0.12072776922719801,-0.9834057099097749,1.9690594832165065,1.69181930818084,-1.7076387294258832,297.8472753289647,177.22667283362,448.92424584272595,448.92424584272595,6,0.3
7,0.4,-16.2,0.7,-4.9,-19.8,1.7,-4.2,1,-0.1,0,0.060442549091330684,0.8049069192823404,0.31913498440077825,0.3391265131864919,0.592852200713913,114.44436260573387,217.0409684393548,195.4309436573218,106.67284280264604,114.44436260573387,-19.833161610515248,3.9483359611684494,1.0,26,-1.1843098184790588,-3.3559333583442075,33.14590409806689,12.0,-3.610089876185473,-1.5206525123217771,21.5378321079448,-0.2021483381422012,0.1529400705018692,-0.9673393325101743,1.9741679805842247,1.7243389901995363,-1.7768052265777705,297.8472753289647,177.22667283362,448.92424584272595,448.92424584272595,7,0.4
8,0.4,-16.1,0.8,-4.9,-19.8,1.7,-4.2,1,-0.1,0,0.22024733631985352,0.8072882962932262,0.2794384621675663,0.33595114536666,0.609896501516584,115.11470053356592,215.00873303466238,187.24967927203966,107.38485728369939,115.11470053356592,-14.54523529070299,3.966696304455394,1.0,26,-1.1843098184790588,-3.3559333583442075,33.14590409806689,12.0,-3.677595633057697,-1.8063111217948102,21.510518553495857,-0.2077738178815532,0.12913518637911642,-0.9696154620475862,1.983348152227697,1.7002931410095439,-1.7818887489134332,297.8472753289647,177.22667283362,448.92424584272595,448.92424584272595,8,0.4
9,0.5,-16.1,0.8,-4.8,-19.8,1.7,-4.2,1,-0.1,0,0.15283800091634303,0.6022606938475545,0.3940043189839284,0.4126103703578107,0.5810460958855912,117.91990207464775,264.0706370289988,201.0978739749162,115.33105077752604,117.91990207464775,-41.833189709627646,3.9743394472377997,1.0,26,-1.216019020241356,-3.346703044164637,32.81686690643672,12.0,-1.9058186406676403,-1.286491873990463,21.01518455102869,-0.05748330170219035,0.17168426418118118,-0.9834735296173361,1.9871697236188999,1.7433353911485372,-1.6291791642057238,297.0260886056199,176.7716639952886,453.4253694121369,453.4253694121369,9,0.5
10,0.5,-16.2,1.1,-4.4,-19.8,1.7,-4.2,1,-0.1,0,0.15283800091634303,0.6022606938475545,0.3940043189839284,0.4126103703578107,0.5810460958855912,117.91990207464775,264.0706370289988,201.0978739749162,115.33105077752604,117.91990207464775,-41.833189709627646,3.9743394472377997,1.0,26,-1.216019020241356,-3.346703044164637,32.81686690643672,12.0,-1.9058186406676403,-1.286491873990463,21.01518455102869,-0.05748330170219035,0.17168426418118118,-0.9834735296173361,1.9871697236188999,1.7433353911485372,-1.6291791642057238,297.0260886056199,176.7716639952886,453.4253694121369,453.4253694121369,10,0.5
11,0.5,-9.3,0.9,-4.2,-19.8,1.7,-4.2,1,-0.1,0,0.99,0.4606181267757985,0.5507401612146312,0.4688991135394801,0.5260841493244084,117.90365636243111,300.09543266526725,227.47960832428396,114.74249823825504,117.90365636243111,87.07576313928764,4.028788841226682,1.0,26,-1.216019020241356,-3.346703044164637,32.81686690643672,12.0,-0.671869826224745,-0.38213761133954494,21.201564351223205,0.04534576616805092,0.247047119402091,-0.9679418796011264,2.014394420613341,1.820428055034174,-1.523982941296115,297.0260886056199,176.7716639952886,453.4253694121369,453.4253694121369,11,0.5
12,0.6,-9.3,0.9,-4.2,-19.8,1.7,-4.2,1,-0.1,0,0.49473067511368496,0.43809483867048815,0.5427537036646433,0.4759092045418818,0.5313079939911622,116.58316884118237,304.58189090680435,224.97216288424212,113.74541334127255,116.58316884118237,81.64075916854232,3.9821772319482753,1.0,26,-1.216019020241356,-3.346703044164637,32.81686690643672,12.0,-0.5160380442809899,-0.46981429977833766,21.187871344234587,0.05833174799669719,0.23974072869885832,-0.9690829635168448,1.9910886159741377,1.8128951094511552,-1.5106761364348833,297.0260886056199,176.7716639952886,453.4253694121369,453.4253694121369,12,0.6
