index,time,L_x,L_y,L_z,C_x,C_y,C_z,F_x,F_y,F_z,confidence,gaze_norm_pos_x,gaze_norm_pos_y,norm_pos_x,norm_pos_y,diameter,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius,theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,index,time
11,0.56,-15.5,2.4,-4.7,-20,1.7,-4.2,1,0.1,-0.2,0.188402007,0.339378085,0.557856809,0.615097132,0.567194765,144.3825522,393.6621643,207.7465129,132.5736429,144.3825522,72.60895036,3.279815225,1,3,1.674035357,-5.557644552,25.17297568,12,1.685266411,-0.667427896,14.21461563,0.000935921,0.407518055,-0.913196671,1.639907612,1.990530872,-1.569771443,361.2307998,103.1175088,591.1100933,591.1100933,11,0.56
12,0.596,-9.3,2.1,-5.9,-20,1.7,-4.2,1,0.1,-0.2,0.085894119,0.417162992,0.168124672,0.577595633,0.765969471,153.7528294,369.6612052,112.334654,150.1151856,153.7528294,22.43636856,3.27571092,1,3,1.674035357,-5.557644552,25.17297568,12,1.07274058,-2.737271459,13.52463072,-0.050107898,0.235031091,-0.970695413,1.63785546,1.808046882,-1.622371168,361.2307998,103.1175088,591.1100933,591.1100933,12,0.596
13,0.628,-9.3,2.3,-5.9,-20,1.7,-4.2,1,0.1,-0.2,0.140228674,0.530866885,0.277095714,0.554160933,0.687126283,148.0065957,354.662997,150.1793843,147.0841506,148.0065957,70.58930021,3.278473554,1,3,1.674035357,-5.557644552,25.17297568,12,0.754559268,-1.936107897,13.76950971,-0.076623007,0.301794721,-0.95028883,1.639236777,1.877370918,-1.651253549,361.2307998,103.1175088,591.1100933,591.1100933,13,0.628
14,0.66,-15.5,1.9,-5.2,-20,1.7,-4.2,1,0.1,-0.1,0.103462249,0.690092196,0.434311017,0.493524816,0.597561082,142.8228249,315.855882,193.1706809,133.9990567,142.8228249,-62.23047895,3.268453935,1,3,1.674035357,-5.557644552,25.17297568,12,-0.12046261,-1.006294115,14.21555873,-0.149541497,0.379279203,-0.913118079,1.634226968,1.959813497,-1.733125468,361.2307998,103.1175088,591.1100933,591.1100933,14,0.66
15,0.692,-15.5,2.5,-5.2,-20,1.7,-4.2,1,0.1,-0.1,0.036449543,0.755398385,0.62071346,0.475526865,0.523552125,139.2515809,304.3371938,228.6949801,122.4659376,139.2515809,-65.67719135,3.281876906,1,3,1.674035357,-5.557644552,25.17297568,12,-0.396635039,-0.194015096,14.63998925,-0.172555866,0.446969121,-0.877748869,1.640938453,2.034170624,-1.764910041,361.2307998,103.1175088,591.1100933,591.1100933,15,0.692
16,0.728,-9.3,2.4,-5.6,-20,1.7,-4.2,1,0.1,-0.1,0.0769,0.771116025,0.306653415,0.437261689,0.665483385,145.8099433,279.8474811,160.5679753,135.5672141,145.8099433,-34.58197656,3.280363177,1,3,1.674035357,-5.557644552,25.17297568,12,-0.949848746,-1.747000315,14.10074814,-0.218657009,0.317553686,-0.922685628,1.640181589,1.89394485,-1.803482776,361.2307998,103.1175088,591.1100933,591.1100933,16,0.728
17,0.76,-9.3,2.3,-5.3,-20,1.7,-4.2,1,0.1,-0.1,0.069201527,0.768627545,0.261164782,0.443322883,0.699548304,146.9229393,283.7266453,144.216814,138.1949075,146.9229393,-27.01302594,3.262907904,1,3,1.674035357,-5.557644552,25.17297568,12,-0.852968445,-2.102034518,13.96257822,-0.21058365,0.287967503,-0.934199788,1.631453952,1.862900084,-1.792506761,361.2307998,103.1175088,591.1100933,591.1100933,17,0.76
18,0.792,-15.5,1.7,-5,-20,1.7,-4.2,1,0.1,-0.1,0.050002927,0.783317876,0.290608363,0.420681262,0.677550682,145.8376505,269.236008,154.7756724,134.1363805,145.8376505,-30.15228067,3.275852707,1,3,1.674035357,-5.557644552,25.17297568,12,-1.195286364,-1.882757092,14.11575202,-0.239110143,0.306240622,-0.921435305,1.637926353,1.88203772,-1.824693631,361.2307998,103.1175088,591.1100933,591.1100933,18,0.792
19,0.824,-15.5,1.7,-5,-20,1.7,-4.2,1,0.1,-0.1,0.085028226,0.790240617,0.301019424,0.406490462,0.671149814,145.2143643,260.1538959,157.8480892,131.6441756,145.2143643,-30.09962356,3.27830442,1,3,1.674035357,-5.557644552,25.17297568,12,-1.411679992,-1.82281358,14.1943875,-0.257142946,0.311235914,-0.914882348,1.63915221,1.88728959,-1.844793889,361.2307998,103.1175088,591.1100933,591.1100933,19,0.824
20,0.86,-15.5,1.7,-5,-20,1.7,-4.2,1,0.1,-0.1,0.083658313,0.795429384,0.31407051,0.39062994,0.663754312,144.7871653,250.0031618,161.3979303,128.9346627,144.7871653,-29.99679353,3.289033346,1,3,1.674035357,-5.557644552,25.17297568,12,-1.657222458,-1.753043931,14.29052487,-0.277604818,0.317050052,-0.9068709,1.644516673,1.893413772,-1.867851745,361.2307998,103.1175088,591.1100933,591.1100933,20,0.86
21,0.892,-15.5,2,-5.2,-20,1.7,-4.2,1,0.1,-0.1,0.029326319,0.843198872,0.430479032,0.375010794,0.603722644,140.4484434,240.006908,190.213131,119.6325385,140.4484434,-37.73457148,3.276138225,1,3,1.674035357,-5.557644552,25.17297568,12,-1.930093669,-1.111382282,14.6258905,-0.300344086,0.370521856,-0.878923765,1.638069112,1.95036713,-1.90007402,361.2307998,103.1175088,591.1100933,591.1100933,21,0.892
22,0.924,-15.5,2.3,-5.4,-20,1.7,-4.2,1,0.1,-0.1,0.027859906,0.913661436,0.548364014,0.366759931,0.55814558,138.0268156,234.7263562,212.0901216,112.6909698,138.0268156,-42.60193078,3.288996709,1,3,1.674035357,-5.557644552,25.17297568,12,-2.092978821,-0.605097245,14.91227983,-0.313917848,0.412712276,-0.855057988,1.644498354,1.996226091,-1.922649904,361.2307998,103.1175088,591.1100933,591.1100933,22,0.924
23,0.956,-15.5,2.3,-5.4,-20,1.7,-4.2,1,0.1,-0.1,0.022901116,0.91512428,0.547494369,0.364090075,0.558910236,137.5539518,233.0176483,211.7230866,111.9779807,137.5539518,-42.18534262,3.279465851,1,3,1.674035357,-5.557644552,25.17297568,12,-2.13566707,-0.615011462,14.92326614,-0.317475202,0.411886091,-0.854142461,1.639732926,1.995319241,-1.926660888,361.2307998,103.1175088,591.1100933,591.1100933,23,0.956
24,0.992,-15.5,2,-5.3,-20,1.7,-4.2,1,0.1,-0.1,0.012135384,0.844378233,0.445344054,0.386945534,0.595682755,140.8557228,247.6451417,194.0722775,121.0694544,140.8557228,-40.31235813,3.285328677,1,3,1.674035357,-5.557644552,25.17297568,12,-1.745923298,-1.01723439,14.60469491,-0.284996555,0.378367514,-0.880690064,1.642664338,1.958828386,-1.883766849,361.2307998,103.1175088,591.1100933,591.1100933,24,0.992
25,1.024,-12.3,3.6,-6.2,-20,1.7,-4.2,1,0.1,-0.1,0.01885962,0.990156318,0.899386691,0.423857269,0.444204091,132.8642341,271.2686522,266.7820361,102.4413162,132.8642341,-61.81552422,3.285894377,1,3,1.674035357,-5.557644552,25.17297568,12,-1.239052806,0.736981351,15.38054993,-0.242757347,0.524552159,-0.816035479,1.642947189,2.122985335,-1.859943098,361.2307998,103.1175088,591.1100933,591.1100933,25,1.024
26,1.056,-18.7,3.6,-5.8,-19.9,1.7,-4.2,1,0.1,-0.1,0.061877904,1.11000771,1.210094902,0.430850561,0.369661883,127.3653166,275.744359,302.5622959,86.76006583,127.3653166,-67.17476358,3.286801094,1,3,1.674035357,-5.557644552,25.17297568,12,-1.170300718,1.688845579,16.04071785,-0.237028006,0.603874178,-0.761021486,1.643400547,2.219149003,-1.872733746,361.2307998,103.1175088,591.1100933,591.1100933,26,1.056
27,1.088,-16.4,3.1,-5.8,-19.9,1.7,-4.2,1,0.1,-0.1,0.016363611,1.027932859,0.941433078,0.418218426,0.434319046,132.3553236,267.6597929,271.5268581,99.94007611,132.3553236,-61.59755159,3.29644327,1,3,1.674035357,-5.557644552,25.17297568,12,-1.338108337,0.860282252,15.49117802,-0.251011974,0.534827234,-0.806816472,1.648221635,2.135099594,-1.872418091,361.2307998,103.1175088,591.1100933,591.1100933,27,1.088
28,1.124,-16.4,3.1,-5.8,-19.9,1.7,-4.2,1,0.1,-0.1,0.036117886,0.862707248,1.350298985,0.490866624,0.3306299,126.111006,314.1546396,321.297648,83.19757331,126.111006,-77.55214749,3.287413351,1,3,1.674035357,-5.557644552,25.17297568,12,-0.171226025,2.195337807,16.20156135,-0.153771782,0.646081863,-0.74761786,1.643706675,2.27323617,-1.773649645,361.2307998,103.1175088,591.1100933,591.1100933,28,1.124
29,1.156,-16.4,3.1,-5.8,-19.9,1.7,-4.2,1,0.1,-0.1,0.094849431,0.929041718,1.376411748,0.479947499,0.326430309,124.8934318,307.1663992,323.3134515,80.80633943,124.8934318,-76.02795992,3.275239586,1,3,1.674035357,-5.557644552,25.17297568,12,-0.356398977,2.259273124,16.29755262,-0.169202861,0.651409806,-0.739618588,1.637619793,2.280237408,-1.795696606,361.2307998,103.1175088,591.1100933,591.1100933,29,1.156
30,1.188,-16.4,3.1,-5.8,-19.9,1.7,-4.2,1,0.1,-0.1,0.0285101,0.386969805,1.522262987,0.574370442,0.289520808,123.3580073,367.5970831,341.0300119,74.59394555,123.3580073,89.63888301,3.273351412,1,3,1.674035357,-5.557644552,25.17297568,12,1.259423556,2.762659239,16.53580937,-0.034550983,0.693358649,-0.719763859,1.636675706,2.336935945,-1.618762727,361.2307998,103.1175088,591.1100933,591.1100933,30,1.188
31,1.22,-14.3,3.5,-5.1,-19.9,1.7,-4.2,1,0.1,-0.1,0.063171924,0.565039291,0.980982559,0.545541769,0.418371351,134.1623854,349.1467321,279.1817517,106.9297714,134.1623854,-85.4794544,3.277912906,1,3,1.674035357,-5.557644552,25.17297568,12,0.699847989,1.037625173,15.19533186,-0.081182281,0.54960581,-0.831470318,1.638956453,2.152688648,-1.668124848,361.2307998,103.1175088,591.1100933,591.1100933,31,1.22
32,1.256,-9.3,3.5,-5,-19.9,1.7,-4.2,1,0.1,-0.1,0.116068006,0.339130128,0.831596954,0.609912902,0.47277667,139.3231852,390.3442576,253.0671986,118.0256316,139.3231852,80.21070424,3.290607364,1,3,1.674035357,-5.557644552,25.17297568,12,1.668323622,0.388917243,14.75000248,-0.000475978,0.495546816,-0.868581099,1.645303682,2.089260597,-1.571344322,361.2307998,103.1175088,591.1100933,591.1100933,32,1.256
33,1.288,-9.3,3.6,-5,-19.9,1.7,-4.2,1,0.1,-0.1,0.178807406,0.311052035,0.843473098,0.617373089,0.471109941,138.8203456,395.1187769,253.8672283,117.0632979,138.8203456,78.69934108,3.279089436,1,3,1.674035357,-5.557644552,25.17297568,12,1.784471657,0.407696336,14.76132298,0.009203025,0.497111741,-0.867637725,1.639544718,2.091063226,-1.560189734,361.2307998,103.1175088,591.1100933,591.1100933,33,1.288
34,1.32,-11.5,3.4,-4.7,-19.9,1.7,-4.2,1,0.1,-0.1,0.187308779,0.289372431,0.863154159,0.622604161,0.466544201,138.4781655,398.4666627,256.0587835,115.9298471,138.4781655,77.82887826,3.276613986,1,3,1.674035357,-5.557644552,25.17297568,12,1.868970392,0.460688094,14.79310706,0.016244586,0.501527721,-0.864989051,1.638306993,2.096160062,-1.552018428,361.2307998,103.1175088,591.1100933,591.1100933,34,1.32
35,1.352,-11.3,3.4,-4.7,-19.9,1.7,-4.2,1,0.1,-0.1,0.192971675,0.290151541,0.875122719,0.62183541,0.462691353,138.2436875,397.9746624,257.9081503,115.2606046,138.2436875,78.16169514,3.277186393,1,3,1.674035357,-5.557644552,25.17297568,12,1.860345865,0.505690415,14.81917167,0.015525876,0.505277914,-0.862817001,1.638593196,2.10050031,-1.552803867,361.2307998,103.1175088,591.1100933,591.1100933,35,1.352
36,1.391,-9.3,3.5,-4.8,-19.9,1.7,-4.2,1,0.1,-0.1,0.157432582,0.26220826,0.869069651,0.629921931,0.466874965,138.5703793,403.1500355,255.9000166,115.6706669,138.5703793,76.33730439,3.276644964,1,3,1.674035357,-5.557644552,25.17297568,12,1.981915064,0.456869512,14.79362933,0.025656642,0.501209505,-0.864945529,1.638322482,2.095792283,-1.541142296,361.2307998,103.1175088,591.1100933,591.1100933,36,1.391
37,1.42,-9.3,3.4,-4.9,-19.9,1.7,-4.2,1,0.1,-0.1,0.129084577,0.292488055,0.845356947,0.622518953,0.471972359,138.9485099,398.4121297,253.4532678,117.0361324,138.9485099,77.5884981,3.279489345,1,3,1.674035357,-5.557644552,25.17297568,12,1.863113526,0.397719911,14.75674394,0.015756514,0.496280372,-0.868019311,1.639744672,2.090105345,-1.552646058,361.2307998,103.1175088,591.1100933,591.1100933,37,1.42
38,1.452,-9.3,3.3,-5,-19.9,1.7,-4.2,1,0.1,-0.1,0.171858291,0.315898876,0.851502383,0.615671939,0.468183051,138.5729881,394.0300408,255.2721353,116.5502792,138.5729881,79.18511593,3.278127166,1,3,1.674035357,-5.557644552,25.17297568,12,1.760565307,0.441659874,14.7806295,0.007210829,0.499942036,-0.866028848,1.639063583,2.094328172,-1.562470204,361.2307998,103.1175088,591.1100933,591.1100933,38,1.452
39,1.484,-9.3,3.3,-4.9,-19.9,1.7,-4.2,1,0.1,-0.1,0.212184494,0.291533912,0.867054449,0.621821656,0.46513544,138.6205009,397.9658598,256.734989,115.8986877,138.6205009,78.054286,3.282355924,1,3,1.674035357,-5.557644552,25.17297568,12,1.858067536,0.47739068,14.80261011,0.015336015,0.502919603,-0.86419713,1.641177962,2.097769663,-1.553052221,361.2307998,103.1175088,591.1100933,591.1100933,39,1.484
40,1.516,-9.3,3.3,-4.9,-19.9,1.7,-4.2,1,0.1,-0.1,0.197243198,0.295458236,0.875706797,0.62032785,0.462094116,138.7699404,397.0098237,258.1948243,115.6856879,138.7699404,78.4957714,3.290999165,1,3,1.674035357,-5.557644552,25.17297568,12,1.837524427,0.513341226,14.82327022,0.013624089,0.505915482,-0.862475455,1.645499582,2.101239288,-1.555001146,361.2307998,103.1175088,591.1100933,591.1100933,40,1.516
41,1.552,-9.3,3.2,-4.9,-19.9,1.7,-4.2,1,0,-0.1,0.132791148,0.295520629,0.88669218,0.61979721,0.458635851,138.5144995,396.6702143,259.8547914,115.0310342,138.5144995,78.75292994,3.290471758,1,3,1.674035357,-5.557644552,25.17297568,12,1.832227139,0.553841302,14.84705121,0.013182648,0.509290488,-0.860493705,1.645235879,2.105156472,-1.555477659,361.2307998,103.1175088,591.1100933,591.1100933,41,1.552
42,1.616,-9.3,3.1,-4.9,-19.9,1.7,-4.2,1,0,-0.1,0.141897844,0.259249316,0.86063485,0.631148359,0.469820662,138.9350158,403.9349495,254.4860822,116.291016,138.9350158,75.94225534,3.280485683,1,3,1.674035357,-5.557644552,25.17297568,12,1.9982719,0.422780474,14.77444755,0.027019712,0.498368752,-0.86654401,1.640242842,2.092512522,-1.539625423,361.2307998,103.1175088,591.1100933,591.1100933,42,1.616
43,1.648,-9.4,3.2,-4.8,-19.9,1.7,-4.2,1,0,-0.1,0.164874538,0.213405267,0.882458191,0.642841351,0.466839091,139.0146962,411.4184644,255.9172362,115.2724975,139.0146962,73.81641392,3.284908387,1,3,1.674035357,-5.557644552,25.17297568,12,2.182421015,0.4577845,14.80204721,0.042365472,0.501285754,-0.864244039,1.642454193,2.095880401,-1.521815271,361.2307998,103.1175088,591.1100933,591.1100933,43,1.648
44,1.684,-9.3,3,-4.8,-19.9,1.7,-4.2,1,0,-0.1,0.13005388,0.2457093,0.825682029,0.636491375,0.482290772,140.2865675,407.35448,248.5004293,118.7009233,140.2865675,74.17770158,3.29233835,1,3,1.674035357,-5.557644552,25.17297568,12,2.069663706,0.279193421,14.69562865,0.032969029,0.486403164,-0.873112252,1.646169175,2.078764717,-1.533053903,361.2307998,103.1175088,591.1100933,591.1100933,44,1.684
45,1.716,-9.3,3,-4.8,-19.9,1.7,-4.2,1,0,-0.1,0.124101336,0.244898616,0.862410633,0.63507237,0.470481201,139.4233688,406.4463166,254.1690238,116.5576614,139.4233688,75.12831509,3.290244436,1,3,1.674035357,-5.557644552,25.17297568,12,2.058435598,0.415596126,14.77236838,0.032033353,0.497770057,-0.866717275,1.645122218,2.091822094,-1.533853738,361.2307998,103.1175088,591.1100933,591.1100933,45,1.716
46,1.78,-9.3,3.1,-4.7,-19.9,1.7,-4.2,1,0,-0.1,0.173421301,0.22645838,0.903045495,0.638127558,0.459113021,138.5536464,408.4016368,259.6257497,114.1520389,138.5536464,75.13178549,3.286928788,1,3,1.674035357,-5.557644552,25.17297568,12,2.116668195,0.548220295,14.85200234,0.03688607,0.508822071,-0.860081111,1.643464394,2.104612265,-1.527935857,361.2307998,103.1175088,591.1100933,591.1100933,46,1.78
47,1.816,-9.3,3,-4.7,-19.9,1.7,-4.2,1,0,-0.1,0.15476916,0.233655741,0.881195073,0.637278637,0.465443128,139.0353876,407.8583276,256.5872987,115.4453454,139.0353876,74.96525767,3.288494744,1,3,1.674035357,-5.557644552,25.17297568,12,2.097356816,0.47419251,14.80775785,0.035276788,0.502653089,-0.863768152,1.644247372,2.097461344,-1.529978436,361.2307998,103.1175088,591.1100933,591.1100933,47,1.816
48,1.848,-9.2,3.1,-4.7,-19.9,1.7,-4.2,1,0,-0.1,0.151761043,0.210907463,0.922964737,0.641311414,0.454163518,138.124882,410.4393048,262.0015112,112.9358769,138.124882,74.78217271,3.284203017,1,3,1.674035357,-5.557644552,25.17297568,12,2.171289982,0.606377174,14.88912552,0.041437885,0.513668477,-0.856987513,1.642101509,2.110251342,-1.522480994,361.2307998,103.1175088,591.1100933,591.1100933,48,1.848
49,1.88,-9.3,3.1,-4.6,-19.9,1.7,-4.2,1,0,-0.1,0.139633354,0.192987202,0.932700312,0.645680961,0.452679425,137.8582294,413.2358152,262.7138761,112.2427874,137.8582294,74.04656099,3.279701039,1,3,1.674035357,-5.557644552,25.17297568,12,2.241183958,0.623759119,14.90318546,0.047262383,0.515116973,-0.855815851,1.63985052,2.111940442,-1.515627421,361.2307998,103.1175088,591.1100933,591.1100933,49,1.88
50,1.912,-14.2,3.5,-3.8,-19.9,1.7,-4.2,1,0,-0.1,0.045222323,0.030766719,1.09541023,0.677648716,0.4170374,135.4389586,433.6951782,279.8220479,102.7571347,135.4389586,70.46300908,3.283573428,1,3,1.674035357,-5.557644552,25.17297568,12,2.79503394,1.055077549,15.22233406,0.093416549,0.551060175,-0.829220135,1.641786714,2.154430517,-1.458613406,361.2307998,103.1175088,591.1100933,591.1100933,50,1.912
51,1.948,-14.3,3.5,-3.8,-19.9,1.7,-4.2,1,0,-0.1,0.071847668,0.037828897,1.097794026,0.675486411,0.415547892,135.4217967,432.3113031,280.5370117,102.6906345,135.4217967,70.8802154,3.285692576,1,3,1.674035357,-5.557644552,25.17297568,12,2.762273805,1.073320812,15.23084133,0.090686537,0.552580447,-0.828511196,1.642846288,2.156253466,-1.461773116,361.2307998,103.1175088,591.1100933,591.1100933,51,1.948
52,1.98,-18.7,3.5,-3.3,-19.9,1.7,-4.2,1,0,-0.1,0.080362824,-0.03992174,1.134890207,0.693209766,0.412144502,135.636777,443.6542501,282.1706389,100.727043,135.636777,68.33721472,3.300406681,1,3,1.674035357,-5.557644552,25.17297568,12,3.056399824,1.11808667,15.29756778,0.115197039,0.556310935,-0.822950658,1.650203341,2.16073605,-1.431719517,361.2307998,103.1175088,591.1100933,591.1100933,52,1.98
53,2.012,-16.5,3.5,-3.5,-19.9,1.7,-4.2,1,0,0,0.063891265,0.01589074,1.102333061,0.681072669,0.416407489,135.5433754,435.8865085,280.1244053,102.442992,135.5433754,69.96043163,3.287744442,1,3,1.674035357,-5.557644552,25.17297568,12,2.851517718,1.063373369,15.23438136,0.09812353,0.551751493,-0.828216193,1.643872221,2.1552592,-1.452870288,361.2307998,103.1175088,591.1100933,591.1100933,53,2.012
54,2.044,-18.7,3.5,-3.3,-19.9,1.7,-4.2,1,0,0,0.096456899,0.009023008,1.117182407,0.681493327,0.412402848,135.0199157,436.1557293,282.0466329,101.3836809,135.0199157,70.10160924,3.282615368,1,3,1.674035357,-5.557644552,25.17297568,12,2.864508379,1.112620342,15.26891892,0.099206085,0.555855408,-0.825338063,1.641307684,2.160187966,-1.451169707,361.2307998,103.1175088,591.1100933,591.1100933,54,2.044
55,2.089,-18.7,3.5,-3.2,-19.9,1.7,-4.2,1,0,0,0.099866587,-0.027383114,1.143721383,0.688773449,0.407867575,134.7537924,440.8150075,284.2235638,99.80669543,134.7537924,69.2258908,3.286138307,1,3,1.674035357,-5.557644552,25.17297568,12,2.990711906,1.16999002,15.32384902,0.109723046,0.560636214,-0.820760555,1.643069153,2.165950244,-1.43789968,361.2307998,103.1175088,591.1100933,591.1100933,55,2.089
56,2.112,-18.7,3.6,-3.2,-19.9,1.7,-4.2,1,0.1,0,0.146091976,-0.045021858,1.1568949,0.692219757,0.405600657,134.8034757,443.0206442,285.3116845,99.15006088,134.8034757,68.82927581,3.29255483,1,3,1.674035357,-5.557644552,25.17297568,12,3.051177079,1.199071487,15.35206589,0.11476181,0.56305967,-0.818409149,1.646277415,2.168879813,-1.431479253,361.2307998,103.1175088,591.1100933,591.1100933,56,2.112
57,2.144,-18.7,3.6,-3.2,-19.9,1.7,-4.2,1,0.1,0,0.115468044,-0.076388405,1.202055731,0.695648506,0.39453311,133.7886779,445.2150435,290.624107,96.23848044,133.7886779,68.89081405,3.29068497,1,3,1.674035357,-5.557644552,25.17297568,12,3.127438265,1.338920243,15.46086911,0.121116909,0.574713733,-0.809342214,1.645342485,2.183050624,-1.422250089,361.2307998,103.1175088,591.1100933,591.1100933,57,2.144
58,2.176,-18.7,3.5,-3.3,-19.9,1.7,-4.2,1,0.1,0,0.064398679,0.035012532,1.125873539,0.673530432,0.40697143,134.9292428,431.0594764,284.6537135,101.1124722,134.9292428,71.61144011,3.289721349,1,3,1.674035357,-5.557644552,25.17297568,12,2.743471247,1.179531969,15.30045019,0.089119657,0.561431377,-0.822710457,1.644860675,2.166910826,-1.462892619,361.2307998,103.1175088,591.1100933,591.1100933,58,2.176
